transaction_id,amount,failure_reason,treatment,control,treatment_group,recovery_probability,confidence,control_recovery_probability,treatment_recovery_probability,incremental_recovery_probability,observed_recovery_probability,recovered,recovery_flag,recovered_amount,intervention_cost,customer_friction_cost,net_recovered_value,expected_control_recovery,expected_treatment_recovery,expected_incremental_recovery,expected_incremental_net_value,treatment_effect,calibrated_probability,recommended_policy,policy_threshold,expected_recovery,expected_intervention_cost,expected_friction_cost,expected_net_recovery,recovery_status,predicted_uplift,predicted_incremental_net_value,probability_band,amount_band,confidence_band
T0021895,3974.88,NETWORK_ERROR,0,1,CONTROL,0.7129902959051522,0.142044348267027,0.7129902959051522,0.739427631220488,0.0264373353153358,0.7129902959051522,1,1,3404.784987327387,0.0,0.0,3404.784987327387,2408.943237279351,2498.26568736784,89.32245008848895,87.57245008848895,0.0264373353153358,0.7129902959051522,INTERVENE,0.475,2834.0508673874715,1.5,0.25,2832.3008673874715,RECOVERED,0.1428587902888813,567.8465483434688,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0020862,5537.97,BANK_DECLINE,0,1,CONTROL,0.6078046641987616,0.1826432955287166,0.6078046641987616,0.6397504492505971,0.0319457850518355,0.6078046641987616,1,1,4399.501183536296,0.0,0.0,4399.501183536296,2861.1033967638937,3011.4809761208803,150.37757935698664,148.62757935698664,0.0319457850518355,0.6078046641987616,INTERVENE,0.475,3366.0039961928155,1.5,0.25,3364.2539961928155,RECOVERED,-0.0593390358257067,-328.61780023168933,0.60-0.70,"(2879.41, 26703.03]",0.10-0.20
T0041250,3761.39,NETWORK_ERROR,0,1,CONTROL,0.7300930462173552,0.2006315491098158,0.7300930462173552,0.7585682093096895,0.0284751630923343,0.7300930462173552,1,1,3269.5075422614163,0.0,0.0,3269.5075422614163,2334.2399806447725,2425.280245293067,91.0402646482944,89.2902646482944,0.0284751630923342,0.7300930462173552,INTERVENE,0.475,2746.164683111497,1.5,0.25,2744.414683111497,RECOVERED,0.1217802460977987,458.062999869799,>0.70,"(2879.41, 26703.03]",0.20-0.30
T0006659,5457.57,BANK_DECLINE,1,0,RECLAIM,0.6088992135275687,0.179482190769499,0.6088992135275687,0.6406644396387313,0.0317652261111626,0.6406644396387313,0,0,0.0,1.5,0.25,-1.75,2824.643568655905,2972.0003719632778,147.35680330737296,145.60680330737296,0.0317652261111625,0.6088992135275687,INTERVENE,0.475,3323.110080771653,1.5,0.25,3321.360080771653,NOT_RECOVERED,-0.0586697746901966,-321.9444022559767,0.60-0.70,"(2879.41, 26703.03]",0.10-0.20
T0015518,4975.57,LIMIT_EXCEEDED,0,1,CONTROL,0.6360198299096729,0.1000454550767133,0.6360198299096729,0.6632611813412864,0.0272413514316135,0.6360198299096729,0,0,0.0,0.0,0.0,0.0,2689.87700733812,2805.0870706393243,115.21006330120416,113.46006330120416,0.0272413514316135,0.6360198299096729,INTERVENE,0.475,3164.561185103671,1.5,0.25,3162.811185103671,NOT_RECOVERED,-0.0304321997728815,-151.41754022395614,0.60-0.70,"(2879.41, 26703.03]",0.10-0.20
T0016179,4098.16,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6979577131334883,0.0922529252955828,0.6979577131334883,0.7226805748121174,0.0247228616786291,0.7226805748121174,0,0,0.0,1.5,0.25,-1.75,2431.2910244068657,2517.411530801223,86.12050639435711,84.37050639435711,0.0247228616786291,0.6979577131334883,INTERVENE,0.475,2860.3423816551363,1.5,0.25,2858.5923816551363,NOT_RECOVERED,-0.1441335351907651,-592.4322885773859,0.60-0.70,"(2879.41, 26703.03]",<0.10
T0036036,4342.18,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.677835094726784,0.027742471731244,0.677835094726784,0.7003592776392525,0.0225241829124684,0.7003592776392525,0,0,0.0,1.5,0.25,-1.75,2501.789692877635,2584.9231409526683,83.13344807503336,81.38344807503336,0.0225241829124685,0.677835094726784,INTERVENE,0.475,2943.2819916207472,1.5,0.25,2941.5319916207472,NOT_RECOVERED,-0.124628104011935,-542.9076606785443,0.60-0.70,"(2879.41, 26703.03]",<0.10
T0017271,5035.89,BANK_DECLINE,0,1,CONTROL,0.6307362675234298,0.1157023364449112,0.6307362675234298,0.6588671033001308,0.0281308357767009,0.6307362675234298,0,0,0.0,0.0,0.0,0.0,2699.8706929197806,2820.2849183123813,120.41422539260066,118.66422539260066,0.0281308357767009,0.6307362675234298,INTERVENE,0.475,3176.318462258565,1.5,0.25,3174.568462258565,NOT_RECOVERED,-0.063489748849869,-319.7273913355672,0.60-0.70,"(2879.41, 26703.03]",0.10-0.20
T0022056,3873.91,NETWORK_ERROR,1,0,RECLAIM,0.7139064817233797,0.1451280519468205,0.7139064817233797,0.7404505172006683,0.0265440354772886,0.7404505172006683,1,1,3462.8386751736243,1.5,0.25,3461.0886751736243,2350.768039821065,2438.1728636255148,87.40482380444973,85.65482380444973,0.0265440354772886,0.7139064817233797,INTERVENE,0.475,2765.609458613017,1.5,0.25,2763.859458613017,RECOVERED,0.142976475604005,552.1279986071112,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0020800,3505.26,PAYMENT_TIMEOUT,0,1,CONTROL,0.7452798019043162,0.2546472733053699,0.7452798019043162,0.7756541361364068,0.0303743342320905,0.7452798019043162,1,1,2634.5117229692305,0.0,0.0,2634.5117229692305,2220.539556659655,2311.039004648476,90.49944798882098,88.74944798882098,0.0303743342320905,0.7452798019043162,INTERVENE,0.475,2612.399478423124,1.5,0.25,2610.649478423124,RECOVERED,0.0025366063859694,8.89146490048317,>0.70,"(2879.41, 26703.03]",0.20-0.30
T0041351,3396.35,PAYMENT_TIMEOUT,0,1,CONTROL,0.7555436442034891,0.2923600069233298,0.7555436442034891,0.7872558169679168,0.0317121727644277,0.7555436442034891,1,1,3284.539402021894,0.0,0.0,3284.539402021894,2181.1770575919422,2272.7268498651365,91.54979227319429,89.79979227319427,0.0317121727644277,0.7555436442034891,INTERVENE,0.475,2566.09065599052,1.5,0.25,2564.34065599052,RECOVERED,-0.0077111993928993,-26.189932058073627,>0.70,"(2879.41, 26703.03]",0.20-0.30
T0001218,3722.97,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7143906026202835,0.1467598978739928,0.7143906026202835,0.7409911269329033,0.0266005243126197,0.7143906026202835,0,0,0.0,0.0,0.0,0.0,2260.7065645616512,2344.884575461782,84.17801090013063,82.42801090013063,0.0266005243126197,0.7143906026202835,INTERVENE,0.475,2659.654781837237,1.5,0.25,2657.904781837237,NOT_RECOVERED,-0.1558314100889176,-580.1556648187375,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0036675,3451.27,NETWORK_ERROR,0,1,CONTROL,0.7383701844818074,0.2298209392451786,0.7383701844818074,0.7678691702909771,0.0294989858091697,0.7383701844818074,1,1,2908.8253591217085,0.0,0.0,2908.8253591217085,2166.067636607048,2252.605256647619,86.53762004057126,84.78762004057126,0.0294989858091697,0.7383701844818074,INTERVENE,0.475,2548.314866596528,1.5,0.25,2546.564866596528,RECOVERED,0.1143737152911398,394.73457237285214,>0.70,"(2879.41, 26703.03]",0.20-0.30
T0002965,4775.68,BANK_DECLINE,0,1,CONTROL,0.631289916995534,0.114066123463222,0.631289916995534,0.6593277454565354,0.0280378284610013,0.631289916995534,1,1,4683.330685111147,0.0,0.0,4683.330685111147,2562.6128361776478,2676.427578308587,113.81474213093952,112.06474213093952,0.0280378284610012,0.631289916995534,INTERVENE,0.475,3014.8386307972323,1.5,0.25,3013.0886307972323,RECOVERED,-0.0596578147145905,-284.9066325761757,0.60-0.70,"(2879.41, 26703.03]",0.10-0.20
T0029724,5312.11,LIMIT_EXCEEDED,1,0,RECLAIM,0.6005266157390097,0.2035848594046362,0.6005266157390097,0.6336695028613529,0.0331428871223432,0.6336695028613529,0,0,0.0,1.5,0.25,-1.75,2711.553924623348,2861.2037874180983,149.64986279475033,147.89986279475033,0.0331428871223432,0.6005266157390097,INTERVENE,0.475,3190.0634407333505,1.5,0.25,3188.3134407333505,NOT_RECOVERED,-0.0178890253132718,-96.77847025688456,0.60-0.70,"(2879.41, 26703.03]",0.20-0.30
T0010979,3526.31,NETWORK_ERROR,1,0,RECLAIM,0.7280661144757945,0.1935703540103022,0.7280661144757945,0.7562944663996053,0.0282283519238107,0.7562944663996053,1,1,2696.0525904817987,1.5,0.25,2694.3025904817987,2182.278797116568,2266.889428838153,84.61063172158538,82.86063172158538,0.0282283519238107,0.7280661144757945,INTERVENE,0.475,2567.386820137139,1.5,0.25,2565.636820137139,RECOVERED,0.1277615517383343,448.7768375104058,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0041150,3964.47,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6841901995914624,0.0478731810106107,0.6841901995914624,0.7073978357512387,0.0232076361597762,0.7073978357512387,1,1,3471.8108536308423,1.5,0.25,3470.0608536308423,2305.58379248821,2383.788873215606,78.20508072739631,76.45508072739631,0.0232076361597762,0.6841901995914624,INTERVENE,0.475,2712.451520574365,1.5,0.25,2710.701520574365,RECOVERED,-0.1262264907073511,-502.17113561457217,0.60-0.70,"(2879.41, 26703.03]",<0.10
T0035132,3389.91,NETWORK_ERROR,1,0,RECLAIM,0.7368818685123765,0.2245292630160154,0.7368818685123765,0.766194819950164,0.0293129514377875,0.766194819950164,0,0,0.0,1.5,0.25,-1.75,2123.2687326554715,2207.731759782672,84.4630271271999,82.7130271271999,0.0293129514377875,0.7368818685123765,INTERVENE,0.475,2497.96321488879,1.5,0.25,2496.21321488879,NOT_RECOVERED,0.1172355486571128,395.6679587482333,>0.70,"(2879.41, 26703.03]",0.20-0.30
T0037656,3488.31,NETWORK_ERROR,1,0,RECLAIM,0.7249279112370265,0.1827025195421758,0.7249279112370265,0.7527770477231285,0.0278491364861019,0.7527770477231285,1,1,3152.93725844811,1.5,0.25,3151.18725844811,2149.4572897401467,2232.0317478416064,82.57445810145964,80.82445810145964,0.0278491364861019,0.7249279112370265,INTERVENE,0.475,2528.773282047232,1.5,0.25,2527.023282047232,RECOVERED,0.1326967825091575,461.1375133945192,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0035080,3682.97,INSUFFICIENT_FUNDS,0,1,CONTROL,0.705511897312759,0.1170890439722553,0.705511897312759,0.731087987885564,0.0255760905728049,0.705511897312759,1,1,2814.627643657538,0.0,0.0,2814.627643657538,2208.622279579076,2288.6888577314608,80.06657815238486,78.31657815238486,0.0255760905728049,0.705511897312759,INTERVENE,0.475,2598.379152445972,1.5,0.25,2596.629152445972,RECOVERED,-0.1458790584018777,-537.2681957223637,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0000615,4415.97,LIMIT_EXCEEDED,1,0,RECLAIM,0.6464446713200686,0.0688624517448013,0.6464446713200686,0.6719179181523822,0.0254732468323136,0.6719179181523822,0,0,0.0,1.5,0.25,-1.75,2426.478233927891,2522.093963669869,95.61572974197816,93.86572974197816,0.0254732468323136,0.6464446713200686,INTERVENE,0.475,2854.680275209283,1.5,0.25,2852.930275209283,NOT_RECOVERED,-0.0268085509609676,-120.1357567871042,0.60-0.70,"(2879.41, 26703.03]",<0.10
T0020328,4929.51,BANK_DECLINE,1,0,RECLAIM,0.6111877911015126,0.1728624064590609,0.6111877911015126,0.6425750267036173,0.0313872356021047,0.6425750267036173,1,1,3756.757624290335,1.5,0.25,3755.007624290335,2560.9278788958945,2692.443016902886,131.5151380069915,129.7651380069915,0.0313872356021048,0.6111877911015126,INTERVENE,0.475,3012.856328112817,1.5,0.25,3011.106328112817,RECOVERED,-0.0516385014326514,-256.3025091972698,0.60-0.70,"(2879.41, 26703.03]",0.10-0.20
T0022376,4040.65,LIMIT_EXCEEDED,1,0,RECLAIM,0.6707063417939275,0.005407280374553,0.6707063417939275,0.692474947447995,0.0217686056540674,0.692474947447995,0,0,0.0,1.5,0.25,-1.75,2303.5761429741883,2378.34156194488,74.76541897069137,73.01541897069137,0.0217686056540674,0.6707063417939275,INTERVENE,0.475,2710.089579969633,1.5,0.25,2708.339579969633,NOT_RECOVERED,-0.0338614479241796,-138.57225955483634,0.60-0.70,"(2879.41, 26703.03]",<0.10
T0042949,3438.61,NETWORK_ERROR,1,0,RECLAIM,0.7216718980216892,0.1715077159322329,0.7216718980216892,0.7491312288078805,0.0274593307861913,0.7491312288078805,1,1,2588.728275075863,1.5,0.25,2586.978275075863,2109.3159744679065,2189.574614487406,80.25864001949958,78.50864001949958,0.0274593307861913,0.7216718980216892,INTERVENE,0.475,2481.5482052563607,1.5,0.25,2479.7982052563607,RECOVERED,0.1379823082221851,472.7173448758881,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0006189,3562.58,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7068043861232842,0.121375179493504,0.7068043861232842,0.7325281156861769,0.0257237295628927,0.7068043861232842,1,1,2637.7613342454256,0.0,0.0,2637.7613342454256,2140.3400944278264,2218.236512224071,77.89641779624435,76.14641779624435,0.0257237295628927,0.7068043861232842,INTERVENE,0.475,2518.04716991509,1.5,0.25,2516.29716991509,RECOVERED,-0.1453710604486625,-517.896032533196,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0002330,3089.91,PAYMENT_TIMEOUT,0,1,CONTROL,0.7553571817901372,0.291665506315961,0.7553571817901372,0.7870446282117006,0.0316874464215634,0.7553571817901372,1,1,2960.39508091403,0.0,0.0,2960.39508091403,1983.8878531473883,2067.112507083973,83.22465393658513,81.47465393658513,0.0316874464215634,0.7553571817901372,INTERVENE,0.475,2333.9857095851626,1.5,0.25,2332.2357095851626,RECOVERED,-0.002787510831816,-8.61315759433674,>0.70,"(2879.41, 26703.03]",0.20-0.30
T0004390,3570.26,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7024839045120024,0.1070902928895993,0.7024839045120024,0.7277160310341143,0.0252321265221119,0.7024839045120024,1,1,2842.3523960345974,0.0,0.0,2842.3523960345974,2131.8426571845685,2208.4151214158783,76.57246423130982,74.82246423130982,0.0252321265221118,0.7024839045120024,INTERVENE,0.475,2508.050184923022,1.5,0.25,2506.300184923022,RECOVERED,-0.1408141080550087,-502.7429774244756,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0024285,4329.66,LIMIT_EXCEEDED,0,1,CONTROL,0.639678736785035,0.0891460967111097,0.639678736785035,0.6663015553495587,0.0266228185645237,0.639678736785035,0,0,0.0,0.0,0.0,0.0,2354.15272358239,2452.1303133145548,97.97758973216467,96.22758973216467,0.0266228185645237,0.639678736785035,INTERVENE,0.475,2769.5914395086943,1.5,0.25,2767.8414395086943,NOT_RECOVERED,-0.0221043909068096,-95.70449713357723,0.60-0.70,"(2879.41, 26703.03]",<0.10
T0021886,5256.59,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.5842005341147083,0.2501135086308266,0.5842005341147083,0.6200086233090807,0.0358080891943723,0.6200086233090807,1,1,3766.7731645640174,1.5,0.25,3765.0231645640174,2610.267282778729,2770.261459820238,159.99417704150892,158.24417704150892,0.0358080891943724,0.5842005341147083,INTERVENE,0.475,3070.9026856220344,1.5,0.25,3069.1526856220344,RECOVERED,-0.079844869115223,-421.4617405423903,0.50-0.60,"(2879.41, 26703.03]",0.20-0.30
T0019405,3359.61,NETWORK_ERROR,0,1,CONTROL,0.7221677053795876,0.1732071653613542,0.7221677053795876,0.749686158132563,0.0275184527529753,0.7221677053795876,1,1,2711.913768244121,0.0,0.0,2711.913768244121,2062.271567969769,2140.8551466651797,78.58357869541032,76.83357869541032,0.0275184527529753,0.7221677053795876,INTERVENE,0.475,2426.2018446703164,1.5,0.25,2424.4518446703164,RECOVERED,0.1383527332036382,464.8112259982752,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0010502,3043.84,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7527736700708622,0.282079468337052,0.7527736700708622,0.7841201676935493,0.0313464976226871,0.7841201676935493,1,1,2372.497203585556,1.5,0.25,2370.747203585556,1947.6242167222192,2028.7258815474831,81.10166482526392,79.35166482526392,0.0313464976226871,0.7527736700708622,INTERVENE,0.475,2291.322607908493,1.5,0.25,2289.572607908493,RECOVERED,0.0009229625191162,1.0593502341868892,>0.70,"(2879.41, 26703.03]",0.20-0.30
T0003525,3465.69,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7063893933711638,0.1199977850044438,0.7063893933711638,0.732065664928373,0.0256762715572091,0.732065664928373,1,1,3060.708597910729,1.5,0.25,3058.958597910729,2080.9076582056323,2156.545756142771,75.63809793713881,73.88809793713881,0.0256762715572092,0.7063893933711638,INTERVENE,0.475,2448.1266567125085,1.5,0.25,2446.3766567125085,RECOVERED,-0.143399924175493,-498.7296832157646,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0013097,3516.47,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6959514804765027,0.0857167376236733,0.6959514804765027,0.7204504318528904,0.0244989513763876,0.7204504318528904,0,0,0.0,1.5,0.25,-1.75,2080.1986271685264,2153.4259805830734,73.227353414547,71.477353414547,0.0244989513763877,0.6959514804765027,INTERVENE,0.475,2447.2925025512072,1.5,0.25,2445.5425025512072,NOT_RECOVERED,-0.1327046053146195,-468.4017634507003,0.60-0.70,"(2879.41, 26703.03]",<0.10
T0025032,3335.14,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7126332449455366,0.1408441777398277,0.7126332449455366,0.7390290693707351,0.0263958244251985,0.7126332449455366,0,0,0.0,0.0,0.0,0.0,2020.221894465508,2095.050598857946,74.82870439243811,73.07870439243811,0.0263958244251984,0.7126332449455366,INTERVENE,0.475,2376.7316405476568,1.5,0.25,2374.9816405476568,NOT_RECOVERED,-0.1479369686549768,-493.3905016399595,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0043760,3251.86,NETWORK_ERROR,1,0,RECLAIM,0.7199835689063796,0.1657346227333267,0.7199835689063796,0.747242202017656,0.0272586331112764,0.747242202017656,1,1,3183.2457093710395,1.5,0.25,3181.4957093710395,1990.0929031263147,2065.4379729951647,75.34506986885003,73.59506986885003,0.0272586331112764,0.7199835689063796,INTERVENE,0.475,2341.2857683839,1.5,0.25,2339.5357683839,RECOVERED,0.1429315526170327,463.0433986932241,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0032221,4176.0,BANK_DECLINE,1,0,RECLAIM,0.6384469109752381,0.0928208539678001,0.6384469109752381,0.6652782075196557,0.0268312965444176,0.6652782075196557,1,1,3048.2683484310824,1.5,0.25,3046.5183484310824,2266.231155197705,2361.47152541177,95.24037021406502,93.49037021406502,0.0268312965444176,0.6384469109752381,INTERVENE,0.475,2666.1543002325943,1.5,0.25,2664.4043002325943,RECOVERED,-0.053779331404358,-226.33248794459936,0.60-0.70,"(2879.41, 26703.03]",<0.10
T0020912,2910.04,PAYMENT_TIMEOUT,0,1,CONTROL,0.7579619186771833,0.3013998457798883,0.7579619186771833,0.7899962445835769,0.0320343259063935,0.7579619186771833,1,1,2130.792069675403,0.0,0.0,2130.792069675403,1874.844576553248,1954.0825708497928,79.23799429654514,77.48799429654514,0.0320343259063935,0.7579619186771833,INTERVENE,0.475,2205.6995018273506,1.5,0.25,2203.9495018273506,RECOVERED,-0.0030404152428729,-8.847729973369875,>0.70,"(2879.41, 26703.03]",>0.30
T0015660,3006.49,NETWORK_ERROR,1,0,RECLAIM,0.7460419190513738,0.2574124421105068,0.7460419190513738,0.7765140117795486,0.0304720927281747,0.7765140117795486,1,1,2208.5613348748907,1.5,0.25,2206.8113348748907,1906.52243382745,1984.394369583831,77.87193575638071,76.12193575638071,0.0304720927281747,0.7460419190513738,INTERVENE,0.475,2242.967569208765,1.5,0.25,2241.217569208765,RECOVERED,0.1094924525305693,327.43796360863155,>0.70,"(2879.41, 26703.03]",0.20-0.30
T0043137,3584.46,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6811899451206942,0.0383428609922738,0.6811899451206942,0.7040737257861223,0.022883780665428,0.6811899451206942,0,0,0.0,0.0,0.0,0.0,2075.443394084225,2145.1654910616253,69.72209697740027,67.97209697740027,0.022883780665428,0.6811899451206942,INTERVENE,0.475,2441.698110687324,1.5,0.25,2439.948110687324,NOT_RECOVERED,-0.1166986086320827,-418.30149469735534,0.60-0.70,"(2879.41, 26703.03]",<0.10
T0001969,3555.17,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6829490408460993,0.0439247820071921,0.6829490408460993,0.7060224396068094,0.0230733987607101,0.7060224396068094,1,1,2618.705120746737,1.5,0.25,2616.955120746737,2063.7999503131027,2133.5253271244,69.72537681129688,67.97537681129688,0.0230733987607101,0.6829490408460993,INTERVENE,0.475,2427.999941544827,1.5,0.25,2426.249941544827,RECOVERED,-0.1183121580851461,-422.3698350595689,0.60-0.70,"(2879.41, 26703.03]",<0.10
T0029525,5643.7,BANK_DECLINE,1,0,RECLAIM,0.5509998736428224,0.3432345143518595,0.5509998736428224,0.5921604312111574,0.0411605575683349,0.5921604312111574,0,0,0.0,1.5,0.25,-1.75,2643.2262888462974,2840.679451782448,197.45316293615,195.70316293615,0.0411605575683348,0.5509998736428224,INTERVENE,0.475,3109.677986877997,1.5,0.25,3107.927986877997,NOT_RECOVERED,-0.0309225509203016,-176.26760062890648,0.50-0.60,"(2879.41, 26703.03]",>0.30
T0040160,3285.42,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7074233223690162,0.1234316006944868,0.7074233223690162,0.7332179281173525,0.0257946057483363,0.7332179281173525,1,1,3043.223616182175,1.5,0.25,3041.473616182175,1975.5553220109712,2047.5895185860156,72.03419657504423,70.28419657504423,0.0257946057483363,0.7074233223690162,INTERVENE,0.475,2324.1827317776133,1.5,0.25,2322.4327317776133,RECOVERED,-0.1416668158543644,-467.1849901442461,>0.70,"(2879.41, 26703.03]",0.10-0.20
T0005932,3070.19,NETWORK_ERROR,0,1,CONTROL,0.7300994537914953,0.200653923891825,0.7300994537914953,0.7585753994839252,0.0284759456924298,0.7300994537914953,0,0,0.0,0.0,0.0,0.0,1905.3124357306945,1979.6250148803197,74.31257914962498,72.56257914962498,0.0284759456924297,0.7300994537914953,INTERVENE,0.475,2241.544042036111,1.5,0.25,2239.794042036111,NOT_RECOVERED,0.1309705903615772,402.10459682221074,>0.70,"(2879.41, 26703.03]",0.20-0.30
T0042864,3733.84,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6643021850152863,0.014448461104395,0.6643021850152863,0.686701789289449,0.0223996042741627,0.686701789289449,1,1,3202.95575131243,1.5,0.25,3201.20575131243,2108.338359922855,2179.429417582439,71.09105765958384,69.34105765958384,0.0223996042741627,0.6643021850152863,INTERVENE,0.475,2480.3980704974765,1.5,0.25,2478.6480704974765,RECOVERED,-0.1019859775935823,-382.54932257802153,0.60-0.70,"(2879.41, 26703.03]",<0.10
