control_value,treatment_value,incremental_value,targeting_policy,retry_all_policy,no_intervention_policy,targeting_selected_value
96967.17098822602,96984.37312744897,17.20213922295079,1,1,0,96984.37312744897
3696291.842546434,3696379.4921903787,87.64964394457638,0,1,0,3696291.842546434
1266628.4062894674,1266739.1926510043,110.78636153694242,0,1,0,1266628.4062894674
752209.8151967054,752278.6875350976,68.8723383921897,0,1,0,752209.8151967054
11308933.182431117,11309109.186827846,176.00439672917128,1,1,0,11309109.186827846
752209.8151967054,752291.2822351569,81.46703845146112,0,1,0,752209.8151967054
6166314.530225852,6166553.101523845,238.5712979938835,1,1,0,6166553.101523845
316679.49738564814,316719.90878660494,40.41140095680021,0,1,0,316679.49738564814
8970744.4865961,8971020.553297134,276.06670103408396,0,1,0,8970744.4865961
117464.93800014911,117457.61360255606,-7.3243975930527085,0,1,0,117464.93800014911
585368.5946708199,585436.5321737851,67.93750296521466,0,1,0,585368.5946708199
4556696.424357577,4556712.195559523,15.771201945841312,1,1,0,4556712.195559523
226432.72782276015,226463.88802061832,31.160197858174797,1,1,0,226463.88802061832
1047750.7149074771,1047815.3189872968,64.60407981963363,1,1,0,1047815.3189872968
1266628.4062894674,1266745.1333593472,116.72706987988204,0,1,0,1266628.4062894674
361338.9393590597,361378.202390353,39.26303129334701,1,1,0,361378.202390353
745207.949757806,745271.071564543,63.1218067369191,1,1,0,745271.071564543
10615232.162147047,10615441.96104579,209.79889874346554,0,1,0,10615232.162147047
12547179.64335476,12547182.297684385,2.654329624027014,1,1,0,12547182.297684385
788281.9966175453,788359.9431143119,77.94649676664267,0,1,0,788281.9966175453
2936238.1745556802,2936364.335640115,126.16108443494886,1,1,0,2936364.335640115
3918474.65856107,3918669.57798906,194.91942798998207,1,1,0,3918669.57798906
1457967.4212666776,1458063.323341198,95.90207452047616,1,1,0,1458063.323341198
17550089.65454335,17550138.18755478,48.53301142901182,0,1,0,17550089.65454335
46505.470330402524,46503.34892778074,-2.121402621785819,1,1,0,46503.34892778074
909129.627527158,909187.5958589148,57.96833175676875,1,1,0,909187.5958589148
115474675.43179981,115475221.40769275,545.9758929312229,0,1,0,115474675.43179981
2720773.1330530187,2720758.530803038,-14.602249980904162,1,1,0,2720758.530803038
622920.6365021671,622954.5507195073,33.914217340177856,1,1,0,622954.5507195073
847871.7805865989,847946.6845560131,74.90396941418294,0,1,0,847871.7805865989
1016158.3063639353,1016250.6245749884,92.31821105303243,1,1,0,1016250.6245749884
897267.1000342931,897304.1349127095,37.03487841633614,0,1,0,897267.1000342931
25692355.381078765,25692690.287921403,334.90684263780713,1,1,0,25692690.287921403
2680034.264666479,2680042.363817264,8.09915078477934,1,1,0,2680042.363817264
1656708.0884794807,1656774.4553637381,66.36688425741158,1,1,0,1656774.4553637381
128826.74302523359,128837.63967518792,10.896649954331224,1,1,0,128837.63967518792
1477879.2613400389,1477988.901955651,109.64061561203562,0,1,0,1477879.2613400389
11092492.727641108,11092765.843757395,273.11611628718674,0,1,0,11092492.727641108
301996.25721334195,302032.49606689595,36.23885355400853,1,1,0,302032.49606689595
3806815.3492183303,3806861.292893422,45.94367509149015,1,1,0,3806861.292893422
123886.63063740215,123876.282381692,-10.348255710152443,0,1,0,123886.63063740215
2474176.223907786,2474286.7211883315,110.4972805455327,1,1,0,2474286.7211883315
218516.57951305184,218532.8342957976,16.254782745760167,1,1,0,218532.8342957976
328891.0801646634,328941.8554681697,50.77530350635061,1,1,0,328941.8554681697
953850.1498512649,953859.8146062937,9.664755028788932,1,1,0,953859.8146062937
848335.1267673018,848393.3928946719,58.26612737006508,0,1,0,848335.1267673018
65432610.961475864,65433077.63535661,466.67388074845076,1,1,0,65433077.63535661
5241011.535061381,5241176.908231002,165.3731696214527,1,1,0,5241176.908231002
164717.0409722319,164740.60958954148,23.568617309589172,0,1,0,164717.0409722319
622920.6365021671,622951.7085722049,31.07207003782969,0,1,0,622920.6365021671
2720773.1330530187,2720770.278344972,-2.8547080466523767,1,1,0,2720770.278344972
284389.25547435007,284405.2007548002,15.945280450105201,0,1,0,284389.25547435007
674378.2538219108,674419.9670305003,41.713208589470014,0,1,0,674378.2538219108
553199.9642455443,553251.8829826467,51.918737102416344,0,1,0,553199.9642455443
1366738.4142475734,1366756.7958837834,18.38163621001877,1,1,0,1366756.7958837834
11023186.761196494,11023312.155601073,125.39440457895398,1,1,0,11023312.155601073
4026220.8206423842,4026280.0824463735,59.26180398929864,1,1,0,4026280.0824463735
4968387.499149974,4968582.220734273,194.72158429864794,0,1,0,4968387.499149974
247976.16626194798,248008.7121291666,32.545867218635976,0,1,0,247976.16626194798
137441.16501623308,137465.50404153162,24.339025298540946,1,1,0,137465.50404153162
8703792.266600942,8704087.393005447,295.12640450522304,0,1,0,8703792.266600942
228383.38374819365,228411.4911965933,28.107448399649,0,1,0,228383.38374819365
4313412.746343347,4313614.96431866,202.21797531284392,0,1,0,4313412.746343347
5241011.535061381,5241181.636627448,170.10156606696546,1,1,0,5241181.636627448
3792467.647795351,3792626.4327654713,158.7849701200612,0,1,0,3792467.647795351
1143834.2807385316,1143928.7333115102,94.45257297856733,0,1,0,1143834.2807385316
4447812.172309932,4447995.342586661,183.1702767284587,1,1,0,4447995.342586661
10625645.635420606,10625632.804964274,-12.830456331372261,0,1,0,10625645.635420606
500201.74121300003,500235.3575248499,33.61631184985163,1,1,0,500235.3575248499
2712093.821702228,2712098.6604566015,4.838754373602569,0,1,0,2712093.821702228
688068.9480252689,688137.0753615953,68.12733632640447,1,1,0,688137.0753615953
56996981.189219184,56997823.18092465,841.9917054623365,1,1,0,56997823.18092465
18136105.88351695,18136247.836012512,141.9524955637753,1,1,0,18136247.836012512
5952628.736709481,5952722.320488941,93.5837794598192,0,1,0,5952628.736709481
2492497.284461207,2492519.6383404215,22.353879214264452,1,1,0,2492519.6383404215
4055070.806936847,4055150.133559229,79.32662238180637,1,1,0,4055150.133559229
3369967.3249944835,3370141.8643033644,174.53930888092145,0,1,0,3369967.3249944835
142964.98354033005,142965.83274105832,0.8492007282620762,1,1,0,142965.83274105832
3303913.5029092655,3303908.12654209,-5.376367175485939,0,1,0,3303913.5029092655
1036435.5005440813,1036521.6244808277,86.12393674638588,0,1,0,1036435.5005440813
359162.42064649763,359183.4162928604,20.995646362775005,0,1,0,359162.42064649763
11092492.727641108,11092812.721797967,319.9941568598151,0,1,0,11092492.727641108
6974419.406856188,6974556.958037051,137.55118086375296,0,1,0,6974419.406856188
1439949.1875428027,1440048.3991310813,99.21158827864565,1,1,0,1440048.3991310813
1187614.1943890834,1187654.1667234167,39.97233433322981,0,1,0,1187614.1943890834
2046947.6806875272,2047052.4789891923,104.79830166511238,0,1,0,2046947.6806875272
10753432.679771453,10753618.341486644,185.66171519085765,0,1,0,10753432.679771453
956834.1005823506,956897.7363992853,63.63581693463493,1,1,0,956897.7363992853
190441.1155331657,190454.4381081284,13.322574962716317,1,1,0,190454.4381081284
1366738.4142475734,1366740.6226664833,2.2084189099259675,1,1,0,1366740.6226664833
194623.6277590105,194651.09936032438,27.471601313882275,0,1,0,194623.6277590105
2852376.305515184,2852504.3833288252,128.07781364116818,1,1,0,2852504.3833288252
1589807.758968432,1589889.6347164514,81.87574801943265,0,1,0,1589807.758968432
6070995.203750776,6071107.203972958,112.00022218190134,0,1,0,6070995.203750776
1584898.7601277025,1584958.9107491004,60.150621397886425,1,1,0,1584958.9107491004
1412557.5132314658,1412618.7857440582,61.27251259237528,1,1,0,1412618.7857440582
10713722.137815552,10713882.492210422,160.3543948698789,0,1,0,10713722.137815552
43531.92772688013,43545.09254912391,13.164822243779781,0,1,0,43531.92772688013
11133860.357771315,11134115.839514384,255.48174306936562,1,1,0,11134115.839514384
1760120.702320428,1760241.4152711392,120.71295071113855,0,1,0,1760120.702320428
6070995.203750776,6071111.233054846,116.02930406946689,0,1,0,6070995.203750776
250623.49383776874,250669.36069807567,45.86686030693818,0,1,0,250623.49383776874
612765.4293915267,612799.0095028685,33.58011134178378,0,1,0,612765.4293915267
50491357.451323405,50492054.62853057,697.1772071644664,1,1,0,50492054.62853057
26730890.61411587,26731281.407645017,390.7935291454196,0,1,0,26730890.61411587
8703792.266600942,8704083.035918865,290.7693179231137,0,1,0,8703792.266600942
252013.05452287509,252055.29326408752,42.23874121243716,1,1,0,252055.29326408752
314336.0104231434,314359.23185765004,23.221434506645892,0,1,0,314336.0104231434
1143834.2807385316,1143914.532401812,80.25166328041814,0,1,0,1143834.2807385316
772727.7111405021,772790.9758784961,63.264737993944436,1,1,0,772790.9758784961
670039.1966505141,670098.2079816359,59.0113311217865,1,1,0,670098.2079816359
1935007.1763858767,1935076.6439225846,69.46753670787439,1,1,0,1935076.6439225846
1016158.3063639353,1016239.1018724851,80.79550854978152,1,1,0,1016239.1018724851
2536371.36190086,2536505.7845987836,134.42269792361185,0,1,0,2536371.36190086
1912309.9256228476,1912316.5884777172,6.662854869617149,1,1,0,1912316.5884777172
5186102.853918638,5186272.277400615,169.4234819766134,0,1,0,5186102.853918638
600886.3911490919,600886.4026119062,0.011462814291007817,0,1,0,600886.3911490919
750712.3814536578,750779.4176987559,67.0362450981047,1,1,0,750779.4176987559
745720.2629841297,745805.7232620653,85.46027793560643,1,1,0,745805.7232620653
3396659.1216773177,3396806.908042242,147.78636492416263,0,1,0,3396659.1216773177
3369967.3249944835,3370134.8928160546,167.56782157113776,0,1,0,3369967.3249944835
3468995.0762537047,3469111.8871865342,116.81093282951042,1,1,0,3469111.8871865342
1128315.197364823,1128382.407468071,67.21010324801318,0,1,0,1128315.197364823
278731.0403933141,278761.99239114404,30.951997829950415,1,1,0,278761.99239114404
73557585.94548212,73558388.9791729,803.0336907804012,0,1,0,73557585.94548212
111840.89129113163,111868.21107484117,27.31978370953584,1,1,0,111868.21107484117
358194.08558782935,358195.5855404131,1.4999525837483816,1,1,0,358195.5855404131
24038.34722782521,24038.923462627932,0.5762348027237749,1,1,0,24038.923462627932
6688005.365227348,6688117.667323935,112.30209658667445,1,1,0,6688117.667323935
1813492.0785892464,1813575.0565801146,82.97799086826853,0,1,0,1813492.0785892464
1207835.131975527,1207835.019900468,-0.1120750589761883,1,1,0,1207835.019900468
11991389.271983214,11991700.556241652,311.28425843827426,0,1,0,11991389.271983214
2765322.901718614,2765302.3256409843,-20.576077629812062,0,1,0,2765322.901718614
25692355.381078765,25692734.82145542,379.4403766542673,0,1,0,25692355.381078765
10753432.679771453,10753614.70188332,182.02211186662316,0,1,0,10753432.679771453
3768977.678170482,3768944.3526372537,-33.3255332284607,1,1,0,3768944.3526372537
5230498.624478682,5230747.925012397,249.30053371470422,1,1,0,5230747.925012397
13437013.420561148,13437226.679411994,213.2588508464396,0,1,0,13437013.420561148
358617.4844571371,358651.8466571809,34.36220004380448,1,1,0,358651.8466571809
9053401.817717794,9053602.651055984,200.83333818987012,0,1,0,9053401.817717794
8302873.858732726,8303087.753027277,213.89429455064237,0,1,0,8302873.858732726
6137738.923402802,6137981.446288876,242.52288607414812,1,1,0,6137981.446288876
1307863.152382908,1307962.7891137153,99.63673080736771,0,1,0,1307863.152382908
24552.494452140556,24567.588165808673,15.093713668116834,1,1,0,24567.588165808673
55464697.173974074,55465115.303269416,418.1292953416705,0,1,0,55464697.173974074
7635916.430636806,7636183.876046114,267.44540930725634,1,1,0,7636183.876046114
2950735.829942017,2950845.918292399,110.08835038216785,0,1,0,2950735.829942017
8715341.999473402,8715573.506198209,231.50672480650246,0,1,0,8715341.999473402
115474675.43179981,115475263.5167125,588.08491268754,0,1,0,115474675.43179981
114258.11541712612,114280.93784852848,22.822431402368238,1,1,0,114280.93784852848
7298310.738218909,7298572.307197361,261.5689784521237,1,1,0,7298572.307197361
1187614.1943890834,1187644.3604363236,30.16604724014178,0,1,0,1187614.1943890834
251866.99430029973,251909.67513574523,42.680835445498815,0,1,0,251866.99430029973
361338.9393590597,361372.4319550125,33.4925959528191,1,1,0,361372.4319550125
18378690.41092002,18378905.012880597,214.6019605770707,0,1,0,18378690.41092002
2474176.223907786,2474249.764989238,73.54108145227656,1,1,0,2474249.764989238
17614417.70099561,17614856.553898703,438.8529030941427,0,1,0,17614417.70099561
136808.25456196745,136841.27869496495,33.024132997496054,1,1,0,136841.27869496495
1399779.3856301678,1399877.760110154,98.37447998626158,1,1,0,1399877.760110154
55655.11606647748,55661.443605860084,6.3275393826043,0,1,0,55655.11606647748
1589807.758968432,1589902.565035317,94.80606688512489,0,1,0,1589807.758968432
1536309.656775106,1536405.5624950007,95.90571989468299,1,1,0,1536405.5624950007
21267401.38312578,21267694.646473244,293.26334746554494,1,1,0,21267694.646473244
28653.1627601185,28665.486083042717,12.323322924217791,1,1,0,28665.486083042717
219236.16556815492,219250.02884220387,13.863274048955645,0,1,0,219236.16556815492
1181567.163125584,1181592.3421017749,25.178976190974936,0,1,0,1181567.163125584
8302873.858732726,8303043.984352593,170.12561986688524,0,1,0,8302873.858732726
1886146.6727193943,1886270.5500000464,123.87728065205738,1,1,0,1886270.5500000464
3311313.074514458,3311300.7368265456,-12.337687912397087,1,1,0,3311300.7368265456
270228.08370277245,270275.0530680642,46.9693652917631,0,1,0,270228.08370277245
5994690.381306537,5994899.437147852,209.05584131460637,1,1,0,5994899.437147852
612765.4293915267,612814.0678176025,48.63842607580591,0,1,0,612765.4293915267
675412.6365760632,675421.9357582155,9.299182152259164,1,1,0,675421.9357582155
8479014.152744133,8479254.727358762,240.57461462914944,0,1,0,8479014.152744133
278731.0403933141,278767.64663777786,36.6062444637646,1,1,0,278767.64663777786
1943651.7492579352,1943711.8135415954,60.06428366014734,1,1,0,1943711.8135415954
5064724.657256247,5064793.710838531,69.05358228459954,1,1,0,5064793.710838531
209409779.47501644,209409632.3613995,-147.11361694335938,1,1,0,209409632.3613995
251866.99430029973,251917.01410499186,50.01980469212867,1,1,0,251917.01410499186
152699.9780724618,152724.74387449134,24.765802029549377,1,1,0,152724.74387449134
21267401.38312578,21267749.59202946,348.20890368148685,0,1,0,21267401.38312578
1136722.8803715664,1136794.6479445267,71.76757296035066,1,1,0,1136794.6479445267
18640829.15079593,18641164.216275755,335.0654798261821,1,1,0,18641164.216275755
16027037.039484648,16027373.653571505,336.61408685706556,1,1,0,16027373.653571505
13750062.722413579,13750384.940457169,322.2180435899645,0,1,0,13750062.722413579
64231.42592242637,64246.20379622518,14.777873798804649,0,1,0,64231.42592242637
1546375.4343229784,1546408.3947775997,32.960454621352255,1,1,0,1546408.3947775997
7807.629659521402,7811.231370793765,3.6017112723629907,1,1,0,7811.231370793765
284389.25547435007,284400.83601964277,11.580545292701572,0,1,0,284389.25547435007
344630.39621665515,344668.3164973413,37.92028068617219,0,1,0,344630.39621665515
9157139.395737441,9157314.830757914,175.43502047285438,1,1,0,9157314.830757914
1984059.5019844382,1984124.2929290966,64.79094465845264,1,1,0,1984124.2929290966
827922.5463209351,827965.005608239,42.45928730384912,1,1,0,827965.005608239
822808.5080977706,822893.0560354902,84.54793771961704,1,1,0,822893.0560354902
11991389.271983214,11991675.653563716,286.3815805017948,0,1,0,11991389.271983214
73557585.94548212,73558352.59631269,766.6508305668831,0,1,0,73557585.94548212
916899.2555327136,916933.6700339887,34.41450127505232,1,1,0,916933.6700339887
8715341.999473402,8715585.135252235,243.13577883318067,0,1,0,8715341.999473402
64231.42592242637,64244.593871870995,13.167949444621627,0,1,0,64231.42592242637
2223204.995950113,2223334.0556359035,129.05968579044566,1,1,0,2223334.0556359035
125632.45175601031,125647.29007322715,14.838317216839641,0,1,0,125632.45175601031
2276694.8265848635,2276818.7616800596,123.93509519612417,1,1,0,2276818.7616800596
2557075.8568376983,2557168.5352871316,92.67844943329692,1,1,0,2557168.5352871316
503992.76184165524,504027.60559703095,34.843755375710316,1,1,0,504027.60559703095
194623.6277590105,194655.33861022795,31.71085121744545,0,1,0,194623.6277590105
