transaction_id,amount,failure_reason,treatment,control,treatment_group,recovery_probability,confidence,control_recovery_probability,treatment_recovery_probability,incremental_recovery_probability,observed_recovery_probability,recovered,recovery_flag,recovered_amount,intervention_cost,customer_friction_cost,net_recovered_value,expected_control_recovery,expected_treatment_recovery,expected_incremental_recovery,expected_incremental_net_value,treatment_effect,calibrated_probability,recommended_policy,policy_threshold,expected_recovery,expected_intervention_cost,expected_friction_cost,expected_net_recovery,recovery_status
T0036675,3451.27,NETWORK_ERROR,0,1,CONTROL,0.7383701844818074,0.2298209392451786,0.7383701844818074,0.7678691702909771,0.029498985809169764,0.7383701844818074,1,1,2908.8253591217085,0.0,0.0,2908.8253591217085,2166.067636607048,2252.605256647619,86.53762004057126,84.78762004057126,0.029498985809169775,0.7383701844818074,INTERVENE,0.475,2548.3148665965277,1.5,0.25,2546.5648665965277,RECOVERED
T0002965,4775.68,BANK_DECLINE,0,1,CONTROL,0.631289916995534,0.114066123463222,0.631289916995534,0.6593277454565354,0.028037828461001335,0.631289916995534,1,1,4683.330685111147,0.0,0.0,4683.330685111147,2562.6128361776473,2676.427578308587,113.81474213093952,112.06474213093952,0.028037828461001297,0.631289916995534,INTERVENE,0.475,3014.8386307972323,1.5,0.25,3013.0886307972323,RECOVERED
T0029724,5312.11,LIMIT_EXCEEDED,1,0,RECLAIM,0.6005266157390097,0.2035848594046362,0.6005266157390097,0.6336695028613529,0.033142887122343256,0.6336695028613529,0,0,0.0,1.5,0.25,-1.75,2711.553924623348,2861.2037874180983,149.64986279475033,147.89986279475033,0.033142887122343284,0.6005266157390097,INTERVENE,0.475,3190.0634407333505,1.5,0.25,3188.3134407333505,NOT_RECOVERED
T0010979,3526.31,NETWORK_ERROR,1,0,RECLAIM,0.7280661144757945,0.1935703540103022,0.7280661144757945,0.7562944663996053,0.02822835192381079,0.7562944663996053,1,1,2696.0525904817987,1.5,0.25,2694.3025904817987,2182.278797116568,2266.8894288381534,84.61063172158538,82.86063172158538,0.02822835192381079,0.7280661144757945,INTERVENE,0.475,2567.386820137139,1.5,0.25,2565.636820137139,RECOVERED
T0041150,3964.47,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6841901995914624,0.0478731810106107,0.6841901995914624,0.7073978357512387,0.02320763615977628,0.7073978357512387,1,1,3471.8108536308423,1.5,0.25,3470.0608536308423,2305.58379248821,2383.788873215606,78.20508072739631,76.45508072739631,0.023207636159776297,0.6841901995914624,INTERVENE,0.475,2712.451520574365,1.5,0.25,2710.701520574365,RECOVERED
T0035132,3389.91,NETWORK_ERROR,1,0,RECLAIM,0.7368818685123765,0.2245292630160154,0.7368818685123765,0.766194819950164,0.02931295143778756,0.766194819950164,0,0,0.0,1.5,0.25,-1.75,2123.2687326554715,2207.7317597826714,84.4630271271999,82.7130271271999,0.029312951437787522,0.7368818685123765,INTERVENE,0.475,2497.96321488879,1.5,0.25,2496.21321488879,NOT_RECOVERED
T0037656,3488.31,NETWORK_ERROR,1,0,RECLAIM,0.7249279112370265,0.1827025195421758,0.7249279112370265,0.7527770477231285,0.02784913648610199,0.7527770477231285,1,1,3152.93725844811,1.5,0.25,3151.18725844811,2149.4572897401467,2232.0317478416064,82.57445810145964,80.82445810145964,0.02784913648610199,0.7249279112370265,INTERVENE,0.475,2528.773282047232,1.5,0.25,2527.023282047232,RECOVERED
T0035080,3682.97,INSUFFICIENT_FUNDS,0,1,CONTROL,0.705511897312759,0.1170890439722553,0.705511897312759,0.731087987885564,0.025576090572804966,0.705511897312759,1,1,2814.627643657538,0.0,0.0,2814.627643657538,2208.622279579076,2288.6888577314608,80.06657815238486,78.31657815238486,0.02557609057280492,0.705511897312759,INTERVENE,0.475,2598.379152445972,1.5,0.25,2596.629152445972,RECOVERED
T0000615,4415.97,LIMIT_EXCEEDED,1,0,RECLAIM,0.6464446713200686,0.0688624517448013,0.6464446713200686,0.6719179181523822,0.025473246832313667,0.6719179181523822,0,0,0.0,1.5,0.25,-1.75,2426.478233927891,2522.093963669869,95.61572974197816,93.86572974197816,0.02547324683231366,0.6464446713200686,INTERVENE,0.475,2854.680275209283,1.5,0.25,2852.930275209283,NOT_RECOVERED
T0020328,4929.51,BANK_DECLINE,1,0,RECLAIM,0.6111877911015126,0.1728624064590609,0.6111877911015126,0.6425750267036173,0.03138723560210477,0.6425750267036173,1,1,3756.7576242903347,1.5,0.25,3755.0076242903347,2560.9278788958945,2692.443016902886,131.5151380069915,129.7651380069915,0.0313872356021048,0.6111877911015126,INTERVENE,0.475,3012.856328112817,1.5,0.25,3011.106328112817,RECOVERED
T0022376,4040.65,LIMIT_EXCEEDED,1,0,RECLAIM,0.6707063417939275,0.005407280374553,0.6707063417939275,0.692474947447995,0.021768605654067463,0.692474947447995,0,0,0.0,1.5,0.25,-1.75,2303.5761429741883,2378.3415619448797,74.76541897069137,73.01541897069137,0.02176860565406742,0.6707063417939275,INTERVENE,0.475,2710.089579969633,1.5,0.25,2708.339579969633,NOT_RECOVERED
T0042949,3438.61,NETWORK_ERROR,1,0,RECLAIM,0.7216718980216892,0.1715077159322329,0.7216718980216892,0.7491312288078805,0.02745933078619134,0.7491312288078805,1,1,2588.728275075863,1.5,0.25,2586.978275075863,2109.3159744679065,2189.574614487406,80.25864001949958,78.50864001949958,0.02745933078619136,0.7216718980216892,INTERVENE,0.475,2481.5482052563607,1.5,0.25,2479.7982052563607,RECOVERED
T0006189,3562.58,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7068043861232842,0.121375179493504,0.7068043861232842,0.7325281156861769,0.025723729562892705,0.7068043861232842,1,1,2637.7613342454256,0.0,0.0,2637.7613342454256,2140.3400944278264,2218.236512224071,77.89641779624435,76.14641779624435,0.025723729562892733,0.7068043861232842,INTERVENE,0.475,2518.04716991509,1.5,0.25,2516.29716991509,RECOVERED
T0002330,3089.91,PAYMENT_TIMEOUT,0,1,CONTROL,0.7553571817901372,0.291665506315961,0.7553571817901372,0.7870446282117006,0.0316874464215634,0.7553571817901372,1,1,2960.39508091403,0.0,0.0,2960.39508091403,1983.8878531473883,2067.1125070839735,83.22465393658513,81.47465393658513,0.03168744642156344,0.7553571817901372,INTERVENE,0.475,2333.9857095851626,1.5,0.25,2332.2357095851626,RECOVERED
T0004390,3570.26,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7024839045120024,0.1070902928895993,0.7024839045120024,0.7277160310341143,0.02523212652211193,0.7024839045120024,1,1,2842.3523960345974,0.0,0.0,2842.3523960345974,2131.8426571845685,2208.4151214158783,76.57246423130982,74.82246423130982,0.025232126522111886,0.7024839045120024,INTERVENE,0.475,2508.050184923022,1.5,0.25,2506.300184923022,RECOVERED
T0024285,4329.66,LIMIT_EXCEEDED,0,1,CONTROL,0.639678736785035,0.0891460967111097,0.639678736785035,0.6663015553495587,0.026622818564523754,0.639678736785035,0,0,0.0,0.0,0.0,0.0,2354.15272358239,2452.1303133145548,97.97758973216469,96.22758973216469,0.026622818564523712,0.639678736785035,INTERVENE,0.475,2769.5914395086943,1.5,0.25,2767.8414395086943,NOT_RECOVERED
T0021886,5256.59,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.5842005341147083,0.2501135086308266,0.5842005341147083,0.6200086233090807,0.035808089194372394,0.6200086233090807,1,1,3766.7731645640174,1.5,0.25,3765.0231645640174,2610.267282778729,2770.261459820238,159.99417704150892,158.24417704150892,0.03580808919437241,0.5842005341147083,INTERVENE,0.475,3070.9026856220344,1.5,0.25,3069.1526856220344,RECOVERED
T0019405,3359.61,NETWORK_ERROR,0,1,CONTROL,0.7221677053795876,0.1732071653613542,0.7221677053795876,0.749686158132563,0.027518452752975375,0.7221677053795876,1,1,2711.913768244121,0.0,0.0,2711.913768244121,2062.271567969769,2140.8551466651793,78.58357869541032,76.83357869541032,0.027518452752975365,0.7221677053795876,INTERVENE,0.475,2426.2018446703164,1.5,0.25,2424.4518446703164,RECOVERED
T0010502,3043.84,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7527736700708622,0.282079468337052,0.7527736700708622,0.7841201676935493,0.03134649762268715,0.7841201676935493,1,1,2372.4972035855553,1.5,0.25,2370.7472035855553,1947.6242167222192,2028.7258815474831,81.10166482526392,79.35166482526392,0.03134649762268717,0.7527736700708622,INTERVENE,0.475,2291.322607908493,1.5,0.25,2289.572607908493,RECOVERED
T0003525,3465.69,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7063893933711638,0.1199977850044438,0.7063893933711638,0.732065664928373,0.025676271557209196,0.732065664928373,1,1,3060.708597910729,1.5,0.25,3058.958597910729,2080.9076582056323,2156.545756142771,75.63809793713881,73.88809793713881,0.02567627155720924,0.7063893933711638,INTERVENE,0.475,2448.1266567125085,1.5,0.25,2446.3766567125085,RECOVERED
T0013097,3516.47,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6959514804765027,0.0857167376236733,0.6959514804765027,0.7204504318528904,0.02449895137638769,0.7204504318528904,0,0,0.0,1.5,0.25,-1.75,2080.1986271685264,2153.4259805830734,73.227353414547,71.477353414547,0.024498951376387707,0.6959514804765027,INTERVENE,0.475,2447.2925025512072,1.5,0.25,2445.5425025512072,NOT_RECOVERED
T0025032,3335.14,INSUFFICIENT_FUNDS,0,1,CONTROL,0.7126332449455366,0.1408441777398277,0.7126332449455366,0.7390290693707351,0.0263958244251985,0.7126332449455366,0,0,0.0,0.0,0.0,0.0,2020.221894465508,2095.050598857946,74.82870439243811,73.07870439243811,0.026395824425198458,0.7126332449455366,INTERVENE,0.475,2376.7316405476568,1.5,0.25,2374.9816405476568,NOT_RECOVERED
T0043760,3251.86,NETWORK_ERROR,1,0,RECLAIM,0.7199835689063796,0.1657346227333267,0.7199835689063796,0.747242202017656,0.02725863311127641,0.747242202017656,1,1,3183.2457093710395,1.5,0.25,3181.4957093710395,1990.0929031263147,2065.4379729951647,75.34506986885003,73.59506986885003,0.027258633111276413,0.7199835689063796,INTERVENE,0.475,2341.2857683839,1.5,0.25,2339.5357683839,RECOVERED
T0032221,4176.0,BANK_DECLINE,1,0,RECLAIM,0.6384469109752381,0.0928208539678001,0.6384469109752381,0.6652782075196557,0.026831296544417627,0.6652782075196557,1,1,3048.2683484310824,1.5,0.25,3046.5183484310824,2266.231155197705,2361.47152541177,95.24037021406502,93.49037021406502,0.026831296544417668,0.6384469109752381,INTERVENE,0.475,2666.1543002325943,1.5,0.25,2664.4043002325943,RECOVERED
T0020912,2910.04,PAYMENT_TIMEOUT,0,1,CONTROL,0.7579619186771833,0.3013998457798883,0.7579619186771833,0.7899962445835769,0.032034325906393546,0.7579619186771833,1,1,2130.792069675403,0.0,0.0,2130.792069675403,1874.844576553248,1954.0825708497932,79.23799429654514,77.48799429654514,0.03203432590639356,0.7579619186771833,INTERVENE,0.475,2205.6995018273506,1.5,0.25,2203.9495018273506,RECOVERED
T0015660,3006.49,NETWORK_ERROR,1,0,RECLAIM,0.7460419190513738,0.2574124421105068,0.7460419190513738,0.7765140117795486,0.03047209272817475,0.7765140117795486,1,1,2208.5613348748907,1.5,0.25,2206.8113348748907,1906.52243382745,1984.3943695838307,77.87193575638071,76.12193575638071,0.03047209272817472,0.7460419190513738,INTERVENE,0.475,2242.967569208765,1.5,0.25,2241.217569208765,RECOVERED
T0043137,3584.46,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6811899451206942,0.0383428609922738,0.6811899451206942,0.7040737257861223,0.022883780665428066,0.6811899451206942,0,0,0.0,0.0,0.0,0.0,2075.443394084225,2145.1654910616253,69.72209697740027,67.97209697740027,0.022883780665428025,0.6811899451206942,INTERVENE,0.475,2441.698110687324,1.5,0.25,2439.948110687324,NOT_RECOVERED
T0001969,3555.17,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6829490408460993,0.0439247820071921,0.6829490408460993,0.7060224396068094,0.02307339876071013,0.7060224396068094,1,1,2618.7051207467375,1.5,0.25,2616.9551207467375,2063.7999503131027,2133.5253271243996,69.72537681129688,67.97537681129688,0.023073398760710167,0.6829490408460993,INTERVENE,0.475,2427.999941544827,1.5,0.25,2426.249941544827,RECOVERED
T0029525,5643.7,BANK_DECLINE,1,0,RECLAIM,0.5509998736428224,0.3432345143518595,0.5509998736428224,0.5921604312111574,0.04116055756833492,0.5921604312111574,0,0,0.0,1.5,0.25,-1.75,2643.2262888462974,2840.6794517824474,197.45316293614997,195.70316293614997,0.04116055756833489,0.5509998736428224,INTERVENE,0.475,3109.677986877997,1.5,0.25,3107.927986877997,NOT_RECOVERED
T0040160,3285.42,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.7074233223690162,0.1234316006944868,0.7074233223690162,0.7332179281173525,0.025794605748336363,0.7332179281173525,1,1,3043.223616182175,1.5,0.25,3041.473616182175,1975.5553220109712,2047.5895185860154,72.03419657504423,70.28419657504423,0.025794605748336336,0.7074233223690162,INTERVENE,0.475,2324.1827317776133,1.5,0.25,2322.4327317776133,RECOVERED
T0005932,3070.19,NETWORK_ERROR,0,1,CONTROL,0.7300994537914953,0.200653923891825,0.7300994537914953,0.7585753994839252,0.028475945692429838,0.7300994537914953,0,0,0.0,0.0,0.0,0.0,1905.3124357306945,1979.6250148803194,74.31257914962498,72.56257914962498,0.02847594569242979,0.7300994537914953,INTERVENE,0.475,2241.544042036111,1.5,0.25,2239.794042036111,NOT_RECOVERED
T0042864,3733.84,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6643021850152863,0.014448461104395,0.6643021850152863,0.686701789289449,0.022399604274162765,0.686701789289449,1,1,3202.95575131243,1.5,0.25,3201.20575131243,2108.338359922855,2179.429417582439,71.09105765958384,69.34105765958384,0.02239960427416275,0.6643021850152863,INTERVENE,0.475,2480.3980704974765,1.5,0.25,2478.6480704974765,RECOVERED
T0040193,3584.35,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6740725516278713,0.0159225276089085,0.6740725516278713,0.6961965260632966,0.022123974435425353,0.6961965260632966,1,1,3580.776988932603,1.5,0.25,3579.026988932603,2053.695157863256,2121.1002154657303,67.40505760247424,65.65505760247424,0.022123974435425388,0.6740725516278713,INTERVENE,0.475,2416.11195042736,1.5,0.25,2414.36195042736,RECOVERED
T0001485,4606.37,BANK_DECLINE,1,0,RECLAIM,0.5974877523775696,0.2122904527733358,0.5974877523775696,0.6311287514191548,0.03364099904158524,0.6311287514191548,1,1,3285.5050606846685,1.5,0.25,3283.7550606846685,2339.412209231545,2471.1306646734542,131.7184554419091,129.9684554419091,0.033640999041585185,0.5974877523775696,INTERVENE,0.475,2752.249657919465,1.5,0.25,2750.499657919465,RECOVERED
T0023810,3359.75,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6903095680440678,0.0674642925690089,0.6903095680440678,0.7141846263281308,0.023875058284063,0.6903095680440678,1,1,2756.2699890272884,0.0,0.0,2756.2699890272884,1971.3774355506484,2039.5595285600468,68.18209300939839,66.43209300939839,0.023875058284063024,0.6903095680440678,INTERVENE,0.475,2319.267571236057,1.5,0.25,2317.517571236057,RECOVERED
T0018357,3583.63,LIMIT_EXCEEDED,0,1,CONTROL,0.6685786795015828,0.001210782046912,0.6685786795015828,0.6902329109111385,0.02165423140955569,0.6685786795015828,1,1,2856.8017494714945,0.0,0.0,2856.8017494714945,2036.5478212389187,2102.508461549211,65.96064031029232,64.21064031029232,0.021654231409555642,0.6685786795015828,INTERVENE,0.475,2395.938613222257,1.5,0.25,2394.188613222257,RECOVERED
T0025105,3444.56,LIMIT_EXCEEDED,0,1,CONTROL,0.6806000258703517,0.0364746191017346,0.6806000258703517,0.7034203828244675,0.022820356954115772,0.6806000258703517,1,1,3391.4919017136845,0.0,0.0,3391.4919017136845,1992.7124813451817,2059.5276567825704,66.81517543738869,65.06517543738869,0.022820356954115745,0.6806000258703517,INTERVENE,0.475,2344.3676251119787,1.5,0.25,2342.6176251119787,RECOVERED
T0037318,2936.81,NETWORK_ERROR,1,0,RECLAIM,0.7322356207235344,0.2081320457743247,0.7322356207235344,0.7609733160580553,0.028737695334520863,0.7609733160580553,1,1,2564.0063094575944,1.5,0.25,2562.2563094575944,1827.8713593025207,1899.608937682589,71.73757838006827,69.98757838006827,0.028737695334520908,0.7322356207235344,INTERVENE,0.475,2150.4368932970838,1.5,0.25,2148.6868932970838,RECOVERED
T0023316,4270.86,LIMIT_EXCEEDED,0,1,CONTROL,0.6081328755587306,0.1816957373138211,0.6081328755587306,0.640024533093297,0.03189165753456635,0.6081328755587306,0,0,0.0,0.0,0.0,0.0,2207.6628169724463,2323.4369007958126,115.77408382336625,114.02408382336625,0.03189165753456638,0.6081328755587306,INTERVENE,0.475,2597.2503729087603,1.5,0.25,2595.5003729087603,NOT_RECOVERED
T0038314,4328.96,BANK_DECLINE,0,1,CONTROL,0.6034683425160832,0.1951363988326989,0.6034683425160832,0.6361280884754917,0.03265974595940857,0.6034683425160832,1,1,3251.4920641099948,0.0,0.0,3251.4920641099948,2220.53176861566,2340.707092403835,120.17532378817486,118.42532378817486,0.03265974595940854,0.6034683425160832,INTERVENE,0.475,2612.390316018424,1.5,0.25,2610.640316018424,RECOVERED
T0024850,2900.37,NETWORK_ERROR,0,1,CONTROL,0.7259994649301428,0.1864046617224726,0.7259994649301428,0.753977693435099,0.027978228504956237,0.7259994649301428,1,1,2881.779333583355,0.0,0.0,2881.779333583355,1789.8170078845224,1858.7921403021044,68.97513241758202,67.22513241758202,0.02797822850495627,0.7259994649301428,INTERVENE,0.475,2105.667068099438,1.5,0.25,2103.917068099438,RECOVERED
T0022506,2950.24,NETWORK_ERROR,1,0,RECLAIM,0.7200857715296365,0.166083488692301,0.7200857715296365,0.7473565265172527,0.02727075498761622,0.7473565265172527,0,0,0.0,1.5,0.25,-1.75,1805.7619696079553,1874.1489509734204,68.38698136546509,66.63698136546509,0.027270754987616264,0.7200857715296365,INTERVENE,0.475,2124.4258465975945,1.5,0.25,2122.6758465975945,NOT_RECOVERED
T0023521,5498.96,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.5386809193209974,0.3774181232025522,0.5386809193209974,0.5818109026888774,0.04312998336787999,0.5818109026888774,0,0,0.0,1.5,0.25,-1.75,2517.857103892983,2719.4516492325247,201.59454533954158,199.84454533954158,0.04312998336787994,0.5386809193209974,INTERVENE,0.475,2962.184828109392,1.5,0.25,2960.434828109392,NOT_RECOVERED
T0024886,3119.61,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6984215496640872,0.0937675731451541,0.6984215496640872,0.7231963362173761,0.024774786553288908,0.7231963362173761,1,1,3092.361512405571,1.5,0.25,3090.611512405571,1851.9824229654457,1917.6769440630255,65.69452109757981,63.94452109757981,0.024774786553288883,0.6984215496640872,INTERVENE,0.475,2178.802850547583,1.5,0.25,2177.052850547583,RECOVERED
T0043180,3827.32,BANK_DECLINE,0,1,CONTROL,0.6322863129298595,0.111118872608436,0.6322863129298595,0.660156641244694,0.02787032831483449,0.6322863129298595,1,1,3116.279374220081,0.0,0.0,3116.279374220081,2056.9677435223034,2147.636108743346,90.66836522104268,88.91836522104268,0.027870328314834533,0.6322863129298595,INTERVENE,0.475,2419.96205120271,1.5,0.25,2418.21205120271,RECOVERED
T0044823,3437.17,LIMIT_EXCEEDED,1,0,RECLAIM,0.6639791355790942,0.0154450263152582,0.6639791355790942,0.6864348920180124,0.022455756438918284,0.6864348920180124,0,0,0.0,1.5,0.25,-1.75,1939.877790622636,2005.4844051279192,65.60661450528323,63.85661450528323,0.022455756438918326,0.6639791355790942,INTERVENE,0.475,2282.2091654383958,1.5,0.25,2280.4591654383958,NOT_RECOVERED
T0027274,3091.65,NETWORK_ERROR,1,0,RECLAIM,0.696852502034572,0.0886491882506346,0.696852502034572,0.7214518779346406,0.024599375900068554,0.7214518779346406,1,1,2706.5102080880647,1.5,0.25,2704.7602080880647,1831.2604322279071,1895.905193654137,64.64476142622993,62.894761426229934,0.024599375900068537,0.696852502034572,INTERVENE,0.475,2154.4240379151847,1.5,0.25,2152.6740379151847,RECOVERED
T0023828,2744.33,PAYMENT_TIMEOUT,1,0,RECLAIM,0.7355877499964013,0.2199436742666722,0.7355877499964013,0.7647396440885275,0.02915189409212615,0.7647396440885275,1,1,2026.4565862113825,1.5,0.25,2024.7065862113825,1715.8912004554804,1783.8932553422483,68.00205488676784,66.25205488676784,0.029151894092126207,0.7355877499964013,INTERVENE,0.475,2018.695529947624,1.5,0.25,2016.945529947624,RECOVERED
T0025889,2600.33,PAYMENT_TIMEOUT,0,1,CONTROL,0.7521196765359448,0.2796635437826913,0.7521196765359448,0.7833803473274078,0.031260670791463,0.7521196765359448,0,0,0.0,0.0,0.0,0.0,1662.3954547137062,1731.4903057809966,69.09485106729039,67.34485106729039,0.031260670791463045,0.7521196765359448,INTERVENE,0.475,1955.7593584867132,1.5,0.25,1954.0093584867132,NOT_RECOVERED
T0019632,3487.77,INSUFFICIENT_FUNDS,1,0,RECLAIM,0.6538616831800128,0.0464235403478132,0.6538616831800128,0.678065583584364,0.024203900404351164,0.678065583584364,1,1,2643.598857232336,1.5,0.25,2641.848857232336,1938.4412883330401,2010.1962803893316,71.75499205629148,70.00499205629148,0.02420390040435114,0.6538616831800128,INTERVENE,0.475,2280.519162744753,1.5,0.25,2278.769162744753,RECOVERED
T0009618,3165.66,INSUFFICIENT_FUNDS,0,1,CONTROL,0.6808830165545243,0.0373706060613723,0.6808830165545243,0.7037337882478777,0.022850771693353367,0.6808830165545243,0,0,0.0,0.0,0.0,0.0,1832.1275106580958,1893.6146184890597,61.48710783096385,59.73710783096385,0.0228507716933534,0.6808830165545243,INTERVENE,0.475,2155.444130185995,1.5,0.25,2153.694130185995,NOT_RECOVERED
