transaction_id,customer_id,predicted_treatment_probability,predicted_control_probability,predicted_probability_uplift,selected_policy_type,selected_policy_parameter,selected_policy,intervention_selected,oracle_control_value,oracle_treatment_value,oracle_incremental_value,production_rank,production_policy_type,production_target_rate,production_capacity,production_intervention_selected,production_decision,production_priority,expected_incremental_recovery_value,economic_opportunity_score,economic_value_band,economic_priority,economic_decision_reason,economic_operator_action,uplift_segment,treatment_control_probability_gap
RECLAIM-V2-000066,C00664,0.7023436747284094,0.5701786276573833,0.1321650470710261,TOP_RATE,0.05,RETRY_ALL,0,602.038096780754,572.2767,-29.76139678075401,2523,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,198.24757060653917,13.216504707102612,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.13216504707102616
RECLAIM-V2-000067,C00179,0.6523922302633982,0.6806334645199649,-0.0282412342565666,TOP_RATE,0.05,RETRY_ALL,0,1379.3223868484963,1346.39915,-32.92323684849657,6130,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.02824123425656666
RECLAIM-V2-000068,C00173,0.3700708860638206,0.4741174785552447,-0.1040465924914241,TOP_RATE,0.05,RETRY_ALL,0,1634.8386425295894,1614.4024,-20.436242529589435,7947,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.10404659249142412
RECLAIM-V2-000069,C00906,0.5163174354248277,0.7461418773719265,-0.2298244419470988,TOP_RATE,0.05,RETRY_ALL,0,2611.063369710294,2583.5523,-27.511069710294123,9570,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.22982444194709883
RECLAIM-V2-000070,C00418,0.4961304493053354,0.2728159895222333,0.2233144597831021,TOP_RATE,0.05,RETRY_ALL,0,28.65587338323796,-12.05735,-40.71322338323796,844,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,334.97168967465313,22.33144597831021,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.2233144597831021
RECLAIM-V2-000071,C00449,0.7028305980583974,0.6631492708762772,0.0396813271821202,TOP_RATE,0.05,RETRY_ALL,0,1385.152305381196,1369.91845,-15.233855381196236,4383,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,59.521990773180306,3.9681327182120203,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.03968132718212025
RECLAIM-V2-000072,C00062,0.6064241265848809,0.6507369929094613,-0.0443128663245804,TOP_RATE,0.05,RETRY_ALL,0,327.4,294.0804319742307,-33.319568025769286,6569,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.044312866324580424
RECLAIM-V2-000073,C00147,0.6220505404558613,0.4356499459198946,0.1864005945359667,TOP_RATE,0.05,RETRY_ALL,0,807.3294812003951,796.4502,-10.879281200395098,1428,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,279.60089180395005,18.64005945359667,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.1864005945359667
RECLAIM-V2-000074,C00999,0.7696568034651774,0.5615054432995094,0.208151360165668,TOP_RATE,0.05,RETRY_ALL,0,1134.6831689415965,1034.4542,-100.22896894159658,1071,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,312.22704024850196,20.8151360165668,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.20815136016566804
RECLAIM-V2-000075,C00347,0.2998385566878053,0.3564851019585438,-0.0566465452707385,TOP_RATE,0.05,RETRY_ALL,0,0.0,-142.74055260149947,-142.74055260149947,6910,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.056646545270738535
RECLAIM-V2-000076,C00816,0.6567371919694167,0.6575509906088756,-0.0008137986394588,TOP_RATE,0.05,RETRY_ALL,0,1552.5361813443178,1517.0889,-35.447281344317844,5414,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.0008137986394588514
RECLAIM-V2-000077,C00012,0.830480998375121,0.6810645409828209,0.1494164573923001,TOP_RATE,0.05,RETRY_ALL,0,1604.18,1500.6916943243305,-103.4883056756696,2131,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,224.12468608845018,14.941645739230012,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.14941645739230014
RECLAIM-V2-000078,C00590,0.6526901017890895,0.5800746484960322,0.0726154532930573,TOP_RATE,0.05,RETRY_ALL,0,517.86,509.73121917810494,-8.128780821895077,3726,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,108.92317993958595,7.261545329305729,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.0726154532930573
RECLAIM-V2-000079,C00018,0.8086411364756695,0.6038843866795095,0.20475674979616,TOP_RATE,0.05,RETRY_ALL,0,9567.33,9457.078586511592,-110.2514134884077,1130,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,307.13512469424,20.475674979616,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.20475674979616
RECLAIM-V2-000080,C00307,0.5473568841737284,0.3626965197061355,0.1846603644675928,TOP_RATE,0.05,RETRY_ALL,0,3023.6937461072985,3003.23335,-20.460396107298493,1463,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,276.9905467013892,18.46603644675928,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.18466036446759293
RECLAIM-V2-000081,C00022,0.5475137241689071,0.2949631501506907,0.2525505740182163,TOP_RATE,0.05,RETRY_ALL,0,0.0,-204.34843357631732,-204.34843357631732,554,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,378.82586102732444,25.255057401821627,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.2525505740182164
RECLAIM-V2-000082,C00289,0.676977420500154,0.5055790764917671,0.1713983440083868,TOP_RATE,0.05,RETRY_ALL,0,0.0,-4.442703616329808,-4.442703616329808,1691,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,257.0975160125802,17.13983440083868,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.17139834400838683
RECLAIM-V2-000083,C00500,0.5550086156389413,0.4332460710378654,0.1217625446010759,TOP_RATE,0.05,RETRY_ALL,0,1914.79,1905.9893174522567,-8.800682547742781,2739,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,182.64381690161386,12.17625446010759,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.12176254460107594
RECLAIM-V2-000084,C00899,0.5353816399877595,0.4223057493160581,0.1130758906717013,TOP_RATE,0.05,RETRY_ALL,0,23.711897371341003,-13.431649999999998,-37.143547371341,2904,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,169.61383600755195,11.307589067170131,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.11307589067170137
RECLAIM-V2-000085,C00746,0.5880598194743013,0.4923556136259359,0.0957042058483653,TOP_RATE,0.05,RETRY_ALL,0,3856.22,3635.4871506940526,-220.7328493059472,3218,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,143.55630877254794,9.57042058483653,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.09570420584836542
RECLAIM-V2-000086,C00894,0.6198181731381182,0.5923367932745734,0.0274813798635447,TOP_RATE,0.05,RETRY_ALL,0,3215.066319702117,3120.9194500000003,-94.14686970211687,4708,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,41.222069795317054,2.74813798635447,LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.027481379863544708
RECLAIM-V2-000087,C00485,0.481821958233629,0.6475180647971335,-0.1656961065635044,TOP_RATE,0.05,RETRY_ALL,0,3873.91,3690.9772944873703,-182.93270551262916,9016,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.16569610656350447
RECLAIM-V2-000088,C00516,0.3848196766901575,0.3873723918942416,-0.0025527152040841,TOP_RATE,0.05,RETRY_ALL,0,0.0,-101.83366143099572,-101.83366143099572,5451,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.0025527152040841217
RECLAIM-V2-000089,C00446,0.8880419713028705,0.8130299010155991,0.0750120702872714,TOP_RATE,0.05,RETRY_ALL,0,1373.02,1366.7596792801703,-6.260320719829679,3677,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,112.5181054309071,7.50120702872714,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.07501207028727142
RECLAIM-V2-000090,C00339,0.4929897741842253,0.5068902697801322,-0.0139004955959068,TOP_RATE,0.05,RETRY_ALL,0,-0.9616821932190264,-17.9236,-16.961917806780974,5720,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.013900495595906892
RECLAIM-V2-000091,C00136,0.6387367926619713,0.5930377011591942,0.045699091502777,TOP_RATE,0.05,RETRY_ALL,0,1155.21,1109.9849967874832,-45.22500321251687,4236,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,68.5486372541655,4.5699091502777,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.04569909150277707
RECLAIM-V2-000092,C00294,0.421420198019766,0.5643782212440834,-0.1429580232243174,TOP_RATE,0.05,RETRY_ALL,0,1806.14,1729.566456284417,-76.57354371558313,8597,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.14295802322431744
RECLAIM-V2-000093,C00542,0.7472502053781076,0.6652101536010311,0.0820400517770765,TOP_RATE,0.05,RETRY_ALL,0,1414.13,1336.2031625589077,-77.9268374410924,3530,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,123.06007766561476,8.20400517770765,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.08204005177707652
RECLAIM-V2-000094,C00189,0.5328001347373911,0.664525469328406,-0.1317253345910148,TOP_RATE,0.05,RETRY_ALL,0,1121.91,1085.461934628756,-36.44806537124418,8397,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.13172533459101488
RECLAIM-V2-000095,C00695,0.5279761706113941,0.4019266703800495,0.1260495002313446,TOP_RATE,0.05,RETRY_ALL,0,1487.07,1443.4915600181198,-43.57843998188014,2658,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,189.07425034701689,12.604950023134458,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.12604950023134465
RECLAIM-V2-000096,C00943,0.4047046606764583,0.5643272941256235,-0.1596226334491652,TOP_RATE,0.05,RETRY_ALL,0,3825.337234229429,3807.1834,-18.15383422942932,8902,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P10_P20,-0.15962263344916522
RECLAIM-V2-000097,C00345,0.5527409200906241,0.7411290189891534,-0.1883880988985292,TOP_RATE,0.05,RETRY_ALL,0,0.0,-28.127751351607586,-28.127751351607586,9315,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.18838809889852925
RECLAIM-V2-000098,C00317,0.4848133750929247,0.4019142322029531,0.0828991428899716,TOP_RATE,0.05,RETRY_ALL,0,54.331452769036616,-5.742200000000004,-60.07365276903662,3504,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,124.3487143349574,8.28991428899716,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.08289914288997163
RECLAIM-V2-000099,C00098,0.3666767850983227,0.2787838055056075,0.0878929795927151,TOP_RATE,0.05,RETRY_ALL,0,0.0,-101.52371722984068,-101.52371722984068,3361,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,131.83946938907263,8.78929795927151,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.08789297959271519
RECLAIM-V2-000100,C00431,0.6089845135086959,0.7827996098528534,-0.1738150963441574,TOP_RATE,0.05,RETRY_ALL,0,1272.3071736775744,1209.0966,-63.2105736775743,9130,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.17381509634415748
RECLAIM-V2-000101,C00493,0.5968443818998349,0.504705076777824,0.0921393051220109,TOP_RATE,0.05,RETRY_ALL,0,0.0,-59.36577712488,-59.36577712488,3283,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,138.20895768301637,9.21393051220109,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.09213930512201096
RECLAIM-V2-000102,C00228,0.4717597815899705,0.5092280506782422,-0.0374682690882716,TOP_RATE,0.05,RETRY_ALL,0,1515.9817697804694,1377.7416500000002,-138.24011978046929,6383,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.037468269088271666
RECLAIM-V2-000103,C00488,0.4732996887869761,0.3724372405379361,0.10086244824904,TOP_RATE,0.05,RETRY_ALL,0,221.0524410729332,-26.5,-247.5524410729332,3093,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,151.29367237356,10.086244824904,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P60_P70,0.10086244824904
RECLAIM-V2-000104,C00185,0.5252415848613121,0.4100637804912471,0.1151778043700649,TOP_RATE,0.05,RETRY_ALL,0,1958.08,1828.2274579061807,-129.85254209381878,2861,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,172.76670655509736,11.51778043700649,HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.11517780437006503
RECLAIM-V2-000105,C00435,0.4585324929055477,0.463949551443001,-0.0054170585374532,TOP_RATE,0.05,RETRY_ALL,0,0.0,-30.011165420214404,-30.011165420214404,5513,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.005417058537453279
RECLAIM-V2-000106,C00981,0.383421879203157,0.4001933966346396,-0.0167715174314825,TOP_RATE,0.05,RETRY_ALL,0,0.0,-76.20722253219209,-76.20722253219209,5811,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P40_P50,-0.016771517431482585
RECLAIM-V2-000107,C00270,0.4176920373012992,0.479809347107911,-0.0621173098066117,TOP_RATE,0.05,RETRY_ALL,0,1113.9621951881727,1008.47725,-105.48494518817256,7047,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P20_P30,-0.06211730980661179
RECLAIM-V2-000108,C00347,0.3731055821606897,0.3177516007093417,0.0553539814513479,TOP_RATE,0.05,RETRY_ALL,0,222.7153422362836,-14.389250000000004,-237.1045922362836,4046,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,83.03097217702185,5.53539814513479,MODERATE,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P50_P60,0.055353981451347956
RECLAIM-V2-000109,C00440,0.5710550705267383,0.3846995727308701,0.1863554977958682,TOP_RATE,0.05,RETRY_ALL,0,0.0,-3.579431586119078,-3.579431586119078,1429,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,279.5332466938023,18.63554977958682,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P80_P90,0.18635549779586824
RECLAIM-V2-000110,C00480,0.6462993036463325,0.4107636786430503,0.2355356250032821,TOP_RATE,0.05,RETRY_ALL,0,0.0,-40.37187287404193,-40.37187287404193,707,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,353.3034375049231,23.55356250032821,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,TOP_10,0.23553562500328218
RECLAIM-V2-000111,C00397,0.763346762053296,0.4440882049243431,0.3192585571289529,TOP_RATE,0.05,TARGET,1,0.0,-115.1867931639072,-115.1867931639072,164,TOP_RATE,0.05,500,1,TARGET,TARGET,478.88783569342934,31.92585571289529,VERY_HIGH,TARGET_VALUE,Predicted uplift places transaction inside validated 5% targeting capacity,Queue for intervention,TOP_10,0.3192585571289529
RECLAIM-V2-000112,C00145,0.5825570877225515,0.6313862272698886,-0.048829139547337,TOP_RATE,0.05,RETRY_ALL,0,971.0348442408248,958.0183,-13.016544240824828,6703,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,P30_P40,-0.04882913954733703
RECLAIM-V2-000113,C00664,0.7012767704825336,0.5641760852536003,0.1371006852289332,TOP_RATE,0.05,RETRY_ALL,0,576.66,560.603076994783,-16.05692300521696,2418,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,205.65102784339982,13.710068522893321,VERY_HIGH,HIGH_POTENTIAL_RETRY_ALL,Economic potential is notable but transaction is outside validated targeting capacity,Continue standard retry process,P70_P80,0.13710068522893326
RECLAIM-V2-000114,C00619,0.6824723710919166,0.8947388071321529,-0.2122664360402363,TOP_RATE,0.05,RETRY_ALL,0,1078.2391265555354,1062.44355,-15.79557655553549,9499,TOP_RATE,0.05,500,0,RETRY_ALL,RETRY_ALL,0.0,0.0,VERY_LOW,STANDARD_RETRY_ALL,Expected incremental value is below the production targeting priority,Continue standard retry process,BOTTOM_10,-0.21226643604023632
