transaction_id,production_decision,recommended_action,expected_incremental_recovery_value,estimated_action_cost,estimated_net_action_value,reconciled_net_action_value,reconciliation_error,reconciliation_status
RECLAIM-V2-000220,RETRY_ALL,RETRY_ALL,348.8296197255766,25.0,323.8296197255766,323.8296197255766,0.0,PASS
RECLAIM-V2-000221,RETRY_ALL,RETRY_ALL,239.0982112237253,25.0,214.0982112237253,214.0982112237253,0.0,PASS
RECLAIM-V2-000222,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000223,RETRY_ALL,RETRY_ALL,61.5543721410348,25.0,36.5543721410348,36.5543721410348,0.0,PASS
RECLAIM-V2-000224,RETRY_ALL,RETRY_ALL,204.17643550459096,25.0,179.17643550459096,179.17643550459096,0.0,PASS
RECLAIM-V2-000225,TARGET,LOW_INTENSITY,461.0162648440349,45.0,416.0162648440349,416.0162648440349,0.0,PASS
RECLAIM-V2-000226,RETRY_ALL,RETRY_ALL,194.36595514951216,25.0,169.36595514951216,169.36595514951216,0.0,PASS
RECLAIM-V2-000227,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000228,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000229,RETRY_ALL,RETRY_ALL,340.21333484736164,25.0,315.21333484736164,315.21333484736164,0.0,PASS
RECLAIM-V2-000230,RETRY_ALL,RETRY_ALL,12.79950469464915,25.0,-12.20049530535085,-12.20049530535085,0.0,PASS
RECLAIM-V2-000231,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000232,TARGET,LOW_INTENSITY,481.1513685773913,45.0,436.1513685773913,436.1513685773913,0.0,PASS
RECLAIM-V2-000233,TARGET,LOW_INTENSITY,470.65625924259496,45.0,425.65625924259496,425.65625924259496,0.0,PASS
RECLAIM-V2-000234,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000235,RETRY_ALL,RETRY_ALL,160.05888908668828,25.0,135.05888908668828,135.05888908668828,0.0,PASS
RECLAIM-V2-000236,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000237,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000238,RETRY_ALL,RETRY_ALL,88.49326858623735,25.0,63.49326858623735,63.49326858623735,0.0,PASS
RECLAIM-V2-000239,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000240,RETRY_ALL,RETRY_ALL,249.1294915020056,25.0,224.1294915020056,224.1294915020056,0.0,PASS
RECLAIM-V2-000241,RETRY_ALL,RETRY_ALL,20.9195151057357,25.0,-4.080484894264298,-4.080484894264298,0.0,PASS
RECLAIM-V2-000242,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000243,RETRY_ALL,RETRY_ALL,280.1527035294351,25.0,255.1527035294351,255.1527035294351,0.0,PASS
RECLAIM-V2-000244,RETRY_ALL,RETRY_ALL,224.5977949338612,25.0,199.5977949338612,199.5977949338612,0.0,PASS
RECLAIM-V2-000245,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000246,TARGET,LOW_INTENSITY,455.5183370200302,45.0,410.5183370200302,410.5183370200302,0.0,PASS
RECLAIM-V2-000247,RETRY_ALL,RETRY_ALL,108.98765822122786,25.0,83.98765822122786,83.98765822122786,0.0,PASS
RECLAIM-V2-000248,RETRY_ALL,RETRY_ALL,268.42232482400834,25.0,243.4223248240084,243.42232482400834,-5.684341886080802e-14,PASS
RECLAIM-V2-000249,RETRY_ALL,RETRY_ALL,40.6055068668012,25.0,15.6055068668012,15.6055068668012,0.0,PASS
RECLAIM-V2-000250,RETRY_ALL,RETRY_ALL,148.4947433144004,25.0,123.4947433144004,123.49474331440041,1.4210854715202004e-14,PASS
RECLAIM-V2-000251,RETRY_ALL,RETRY_ALL,165.66876784084755,25.0,140.66876784084755,140.66876784084755,0.0,PASS
RECLAIM-V2-000252,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000253,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000254,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000255,RETRY_ALL,RETRY_ALL,359.25102201165555,25.0,334.25102201165555,334.25102201165555,0.0,PASS
RECLAIM-V2-000256,TARGET,LOW_INTENSITY,477.9159303293319,45.0,432.9159303293319,432.9159303293319,0.0,PASS
RECLAIM-V2-000257,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000258,RETRY_ALL,RETRY_ALL,129.10626051638852,25.0,104.10626051638852,104.10626051638852,0.0,PASS
RECLAIM-V2-000259,RETRY_ALL,RETRY_ALL,95.88225938113364,25.0,70.88225938113364,70.88225938113364,0.0,PASS
RECLAIM-V2-000260,RETRY_ALL,RETRY_ALL,292.5116017340929,25.0,267.5116017340929,267.5116017340929,0.0,PASS
RECLAIM-V2-000261,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000262,RETRY_ALL,RETRY_ALL,317.45001830836185,25.0,292.45001830836185,292.45001830836185,0.0,PASS
RECLAIM-V2-000263,RETRY_ALL,RETRY_ALL,90.85751859249316,25.0,65.85751859249316,65.85751859249316,0.0,PASS
RECLAIM-V2-000264,RETRY_ALL,RETRY_ALL,353.6747006673148,25.0,328.6747006673148,328.6747006673148,0.0,PASS
RECLAIM-V2-000265,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000266,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000267,RETRY_ALL,RETRY_ALL,362.7183844846458,25.0,337.7183844846458,337.7183844846458,0.0,PASS
RECLAIM-V2-000268,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000269,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000270,TARGET,MONITOR,405.0594009378512,10.0,395.0594009378512,395.0594009378512,0.0,PASS
RECLAIM-V2-000271,RETRY_ALL,RETRY_ALL,16.8666593255268,25.0,-8.1333406744732,-8.1333406744732,0.0,PASS
RECLAIM-V2-000272,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000273,RETRY_ALL,RETRY_ALL,357.05635495694327,25.0,332.05635495694327,332.05635495694327,0.0,PASS
RECLAIM-V2-000274,RETRY_ALL,RETRY_ALL,238.41721250506785,25.0,213.41721250506785,213.41721250506785,0.0,PASS
RECLAIM-V2-000275,RETRY_ALL,RETRY_ALL,251.60050546660423,25.0,226.60050546660423,226.60050546660423,0.0,PASS
RECLAIM-V2-000276,RETRY_ALL,RETRY_ALL,330.68411849089813,25.0,305.68411849089813,305.68411849089813,0.0,PASS
RECLAIM-V2-000277,RETRY_ALL,RETRY_ALL,247.3145395026339,25.0,222.3145395026339,222.3145395026339,0.0,PASS
RECLAIM-V2-000278,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000279,RETRY_ALL,RETRY_ALL,251.97858252961245,25.0,226.97858252961245,226.97858252961245,0.0,PASS
RECLAIM-V2-000280,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000281,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000282,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000283,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000284,RETRY_ALL,RETRY_ALL,380.7230575387809,25.0,355.7230575387809,355.7230575387809,0.0,PASS
RECLAIM-V2-000285,RETRY_ALL,RETRY_ALL,339.1745671510942,25.0,314.1745671510942,314.1745671510942,0.0,PASS
RECLAIM-V2-000286,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000287,RETRY_ALL,RETRY_ALL,264.91221726273704,25.0,239.91221726273704,239.91221726273704,0.0,PASS
RECLAIM-V2-000288,RETRY_ALL,RETRY_ALL,144.28853481552224,25.0,119.28853481552224,119.28853481552224,0.0,PASS
RECLAIM-V2-000289,RETRY_ALL,RETRY_ALL,178.495231866402,25.0,153.495231866402,153.495231866402,0.0,PASS
RECLAIM-V2-000290,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000291,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000292,TARGET,MONITOR,410.8445281164816,10.0,400.8445281164816,400.8445281164816,0.0,PASS
RECLAIM-V2-000293,RETRY_ALL,RETRY_ALL,27.71602866850425,25.0,2.7160286685042507,2.7160286685042507,0.0,PASS
RECLAIM-V2-000294,RETRY_ALL,RETRY_ALL,91.87670844597044,25.0,66.87670844597044,66.87670844597044,0.0,PASS
RECLAIM-V2-000295,RETRY_ALL,RETRY_ALL,105.7304673189747,25.0,80.7304673189747,80.7304673189747,0.0,PASS
RECLAIM-V2-000296,TARGET,LOW_INTENSITY,437.5425788929503,45.0,392.5425788929503,392.5425788929503,0.0,PASS
RECLAIM-V2-000297,RETRY_ALL,RETRY_ALL,112.3775288545602,25.0,87.3775288545602,87.3775288545602,0.0,PASS
RECLAIM-V2-000298,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000299,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000300,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000301,RETRY_ALL,RETRY_ALL,111.68241027468284,25.0,86.68241027468284,86.68241027468284,0.0,PASS
RECLAIM-V2-000302,RETRY_ALL,RETRY_ALL,255.9052693305705,25.0,230.9052693305705,230.9052693305705,0.0,PASS
RECLAIM-V2-000303,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000304,RETRY_ALL,RETRY_ALL,256.7285185632939,25.0,231.7285185632939,231.7285185632939,0.0,PASS
RECLAIM-V2-000305,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000306,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000307,RETRY_ALL,RETRY_ALL,14.223006226905753,25.0,-10.776993773094247,-10.776993773094247,0.0,PASS
RECLAIM-V2-000308,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000309,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000310,RETRY_ALL,RETRY_ALL,199.25199997765844,25.0,174.25199997765844,174.25199997765844,0.0,PASS
RECLAIM-V2-000311,TARGET,STANDARD_TARGET,518.0520698035673,80.0,438.0520698035673,438.0520698035673,0.0,PASS
RECLAIM-V2-000312,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000313,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000314,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000315,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000316,TARGET,LOW_INTENSITY,481.7937431317733,45.0,436.7937431317733,436.7937431317733,0.0,PASS
RECLAIM-V2-000317,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000318,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000319,RETRY_ALL,RETRY_ALL,112.82634229523777,25.0,87.82634229523777,87.82634229523777,0.0,PASS
RECLAIM-V2-000320,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000321,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000322,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000323,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000324,RETRY_ALL,RETRY_ALL,89.06717160608746,25.0,64.06717160608746,64.06717160608746,0.0,PASS
RECLAIM-V2-000325,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000326,RETRY_ALL,RETRY_ALL,322.9925205896709,25.0,297.9925205896709,297.9925205896709,0.0,PASS
RECLAIM-V2-000327,RETRY_ALL,RETRY_ALL,66.1051906797048,25.0,41.105190679704805,41.105190679704805,0.0,PASS
RECLAIM-V2-000328,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000329,RETRY_ALL,RETRY_ALL,161.3768107561803,25.0,136.3768107561803,136.3768107561803,0.0,PASS
RECLAIM-V2-000330,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000331,RETRY_ALL,RETRY_ALL,257.61195834051136,25.0,232.61195834051136,232.61195834051136,0.0,PASS
RECLAIM-V2-000332,RETRY_ALL,RETRY_ALL,23.6118250301796,25.0,-1.3881749698204011,-1.3881749698204011,0.0,PASS
RECLAIM-V2-000333,RETRY_ALL,RETRY_ALL,235.6762310581509,25.0,210.6762310581509,210.6762310581509,0.0,PASS
RECLAIM-V2-000334,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000335,RETRY_ALL,RETRY_ALL,383.9490449206275,25.0,358.9490449206275,358.9490449206275,0.0,PASS
RECLAIM-V2-000336,RETRY_ALL,RETRY_ALL,232.98627820651964,25.0,207.98627820651964,207.98627820651964,0.0,PASS
RECLAIM-V2-000337,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000338,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000339,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000340,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000341,RETRY_ALL,RETRY_ALL,214.925424157676,25.0,189.925424157676,189.925424157676,0.0,PASS
RECLAIM-V2-000342,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000343,RETRY_ALL,RETRY_ALL,113.44331622708766,25.0,88.44331622708766,88.44331622708766,0.0,PASS
RECLAIM-V2-000344,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000345,RETRY_ALL,RETRY_ALL,136.21702594126575,25.0,111.21702594126576,111.21702594126575,-1.4210854715202004e-14,PASS
RECLAIM-V2-000346,RETRY_ALL,RETRY_ALL,200.14583873271528,25.0,175.14583873271528,175.14583873271528,0.0,PASS
RECLAIM-V2-000347,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000348,RETRY_ALL,RETRY_ALL,322.24016504105566,25.0,297.24016504105566,297.24016504105566,0.0,PASS
RECLAIM-V2-000349,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000350,RETRY_ALL,RETRY_ALL,77.1970416694353,25.0,52.19704166943529,52.19704166943529,0.0,PASS
RECLAIM-V2-000351,TARGET,LOW_INTENSITY,469.1123637812107,45.0,424.1123637812107,424.1123637812107,0.0,PASS
RECLAIM-V2-000352,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000353,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000354,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000355,RETRY_ALL,RETRY_ALL,319.6758308135178,25.0,294.6758308135178,294.6758308135178,0.0,PASS
RECLAIM-V2-000356,RETRY_ALL,RETRY_ALL,311.949611964781,25.0,286.949611964781,286.949611964781,0.0,PASS
RECLAIM-V2-000357,RETRY_ALL,RETRY_ALL,383.1973692764229,25.0,358.1973692764229,358.1973692764229,0.0,PASS
RECLAIM-V2-000358,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000359,TARGET,LOW_INTENSITY,468.6740944734261,45.0,423.6740944734261,423.6740944734261,0.0,PASS
RECLAIM-V2-000360,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000361,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000362,RETRY_ALL,RETRY_ALL,79.2480063809781,25.0,54.2480063809781,54.2480063809781,0.0,PASS
RECLAIM-V2-000363,RETRY_ALL,RETRY_ALL,69.89980845356415,25.0,44.89980845356415,44.89980845356415,0.0,PASS
RECLAIM-V2-000364,RETRY_ALL,RETRY_ALL,75.71546126243625,25.0,50.71546126243625,50.71546126243625,0.0,PASS
RECLAIM-V2-000365,TARGET,LOW_INTENSITY,445.3041997675268,45.0,400.3041997675268,400.3041997675268,0.0,PASS
RECLAIM-V2-000366,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000367,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000368,RETRY_ALL,RETRY_ALL,35.4600821786343,25.0,10.460082178634302,10.460082178634302,0.0,PASS
RECLAIM-V2-000369,RETRY_ALL,RETRY_ALL,94.017549668379,25.0,69.017549668379,69.017549668379,0.0,PASS
RECLAIM-V2-000370,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000371,RETRY_ALL,RETRY_ALL,129.2111476838121,25.0,104.2111476838121,104.2111476838121,0.0,PASS
RECLAIM-V2-000372,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000373,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000374,RETRY_ALL,RETRY_ALL,238.19189181811663,25.0,213.19189181811663,213.19189181811663,0.0,PASS
RECLAIM-V2-000375,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000376,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000377,RETRY_ALL,RETRY_ALL,46.61133194094825,25.0,21.611331940948247,21.611331940948247,0.0,PASS
RECLAIM-V2-000378,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000379,RETRY_ALL,RETRY_ALL,360.69364279430806,25.0,335.69364279430806,335.69364279430806,0.0,PASS
RECLAIM-V2-000380,RETRY_ALL,RETRY_ALL,341.2439422835083,25.0,316.2439422835083,316.2439422835083,0.0,PASS
RECLAIM-V2-000381,TARGET,MONITOR,425.337838454439,10.0,415.337838454439,415.337838454439,0.0,PASS
RECLAIM-V2-000382,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000383,RETRY_ALL,RETRY_ALL,355.3895319725847,25.0,330.3895319725847,330.3895319725847,0.0,PASS
RECLAIM-V2-000384,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000385,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000386,RETRY_ALL,RETRY_ALL,91.599021368472,25.0,66.599021368472,66.599021368472,0.0,PASS
RECLAIM-V2-000387,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000388,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000389,RETRY_ALL,RETRY_ALL,221.81397008065963,25.0,196.81397008065963,196.81397008065963,0.0,PASS
RECLAIM-V2-000390,RETRY_ALL,RETRY_ALL,35.04076379926305,25.0,10.040763799263049,10.040763799263047,-1.7763568394002505e-15,PASS
RECLAIM-V2-000391,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000392,RETRY_ALL,RETRY_ALL,37.70186302321545,25.0,12.701863023215452,12.701863023215452,0.0,PASS
RECLAIM-V2-000393,RETRY_ALL,RETRY_ALL,67.43566427817571,25.0,42.43566427817571,42.43566427817571,0.0,PASS
RECLAIM-V2-000394,RETRY_ALL,RETRY_ALL,232.34124228247472,25.0,207.34124228247472,207.34124228247472,0.0,PASS
RECLAIM-V2-000395,RETRY_ALL,RETRY_ALL,241.61354643218127,25.0,216.61354643218127,216.61354643218127,0.0,PASS
RECLAIM-V2-000396,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000397,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000398,RETRY_ALL,RETRY_ALL,313.330650789654,25.0,288.330650789654,288.330650789654,0.0,PASS
RECLAIM-V2-000399,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000400,TARGET,LOW_INTENSITY,447.9676333800195,45.0,402.9676333800195,402.9676333800195,0.0,PASS
RECLAIM-V2-000401,RETRY_ALL,RETRY_ALL,389.37671060342734,25.0,364.37671060342734,364.37671060342734,0.0,PASS
RECLAIM-V2-000402,RETRY_ALL,RETRY_ALL,112.82677642168096,25.0,87.82677642168096,87.82677642168096,0.0,PASS
RECLAIM-V2-000403,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000404,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000405,RETRY_ALL,RETRY_ALL,22.19268299159835,25.0,-2.8073170084016503,-2.8073170084016503,0.0,PASS
RECLAIM-V2-000406,RETRY_ALL,RETRY_ALL,267.21075628249395,25.0,242.21075628249395,242.21075628249395,0.0,PASS
RECLAIM-V2-000407,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000408,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000409,RETRY_ALL,RETRY_ALL,89.42387674425915,25.0,64.42387674425915,64.42387674425915,0.0,PASS
RECLAIM-V2-000410,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000411,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000412,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000413,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000414,RETRY_ALL,RETRY_ALL,166.05820537622566,25.0,141.05820537622566,141.05820537622566,0.0,PASS
RECLAIM-V2-000415,RETRY_ALL,RETRY_ALL,380.9945039816767,25.0,355.9945039816767,355.9945039816767,0.0,PASS
RECLAIM-V2-000416,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000417,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000418,RETRY_ALL,RETRY_ALL,242.53306165722628,25.0,217.53306165722628,217.53306165722628,0.0,PASS
RECLAIM-V2-000419,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000420,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000421,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000422,RETRY_ALL,RETRY_ALL,284.2985928331201,25.0,259.2985928331201,259.2985928331201,0.0,PASS
RECLAIM-V2-000423,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000424,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000425,RETRY_ALL,RETRY_ALL,331.1303653201578,25.0,306.1303653201578,306.1303653201578,0.0,PASS
RECLAIM-V2-000426,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000427,RETRY_ALL,RETRY_ALL,361.9429496464769,25.0,336.9429496464769,336.9429496464769,0.0,PASS
RECLAIM-V2-000428,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000429,RETRY_ALL,RETRY_ALL,81.67906368966975,25.0,56.67906368966975,56.679063689669746,-7.105427357601002e-15,PASS
RECLAIM-V2-000430,RETRY_ALL,RETRY_ALL,251.77709389014464,25.0,226.77709389014464,226.77709389014464,0.0,PASS
RECLAIM-V2-000431,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000432,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000433,RETRY_ALL,RETRY_ALL,310.8557720941935,25.0,285.8557720941935,285.8557720941935,0.0,PASS
RECLAIM-V2-000434,RETRY_ALL,RETRY_ALL,339.52357661749363,25.0,314.52357661749363,314.52357661749363,0.0,PASS
RECLAIM-V2-000435,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000436,RETRY_ALL,RETRY_ALL,252.97474891544488,25.0,227.97474891544488,227.97474891544488,0.0,PASS
RECLAIM-V2-000437,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000438,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000439,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000440,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000441,RETRY_ALL,RETRY_ALL,0.0,25.0,-25.0,-25.0,0.0,PASS
RECLAIM-V2-000442,RETRY_ALL,RETRY_ALL,115.5245527232448,25.0,90.5245527232448,90.5245527232448,0.0,PASS
