transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,_simulated_failure_probability
T0037118,C00806,2026-01-01 04:40:21,2821.05,UPI,SUCCESS,,0.0745642121120058
T0018982,C00418,2026-01-01 04:41:33,4767.11,NETBANKING,SUCCESS,,0.06244818599949183
T0008597,C00186,2026-01-01 04:42:01,1457.39,CARD,SUCCESS,,0.09816300283189679
T0006555,C00143,2026-01-01 04:42:13,1538.29,CARD,SUCCESS,,0.05085043962903559
T0041341,C00901,2026-01-01 04:42:29,621.85,UPI,SUCCESS,,0.04642964145519132
T0000998,C00022,2026-01-01 04:43:10,1089.98,WALLET,SUCCESS,,0.05935381006269079
T0034860,C00757,2026-01-01 04:43:54,766.89,UPI,SUCCESS,,0.04810222858381958
T0044151,C00963,2026-01-01 04:44:15,3030.46,UPI,SUCCESS,,0.0840277881088044
T0019218,C00423,2026-01-01 04:44:27,1267.36,NETBANKING,SUCCESS,,0.04249606323425767
T0028812,C00630,2026-01-01 04:45:04,398.98,CARD,SUCCESS,,0.06283012577333658
T0001751,C00040,2026-01-01 04:45:10,1842.96,UPI,SUCCESS,,0.07612927631551315
T0027661,C00605,2026-01-01 04:46:59,1287.98,CARD,SUCCESS,,0.05654845292597124
T0012453,C00273,2026-01-01 04:47:06,1448.77,UPI,SUCCESS,,0.04293606490492277
T0031957,C00694,2026-01-01 04:47:09,339.87,CARD,SUCCESS,,0.03869321393355693
T0036753,C00798,2026-01-01 04:47:33,2365.03,UPI,SUCCESS,,0.062356325072097596
T0000945,C00021,2026-01-01 04:47:55,1750.13,UPI,SUCCESS,,0.04609933873260898
T0021325,C00469,2026-01-01 04:48:50,1294.31,CARD,SUCCESS,,0.08329596049790838
T0021507,C00474,2026-01-01 04:48:52,1720.56,UPI,FAILED,BANK_DECLINE,0.044856964235661566
T0035342,C00769,2026-01-01 04:49:00,7632.2,UPI,FAILED,LIMIT_EXCEEDED,0.08644694530776427
T0024331,C00535,2026-01-01 04:53:07,4285.44,UPI,SUCCESS,,0.052946694946721176
T0022688,C00499,2026-01-01 04:53:43,1851.96,UPI,SUCCESS,,0.060404534290437614
T0015721,C00346,2026-01-01 04:54:41,737.85,UPI,SUCCESS,,0.07026470773535042
T0042359,C00926,2026-01-01 04:56:33,1894.24,UPI,SUCCESS,,0.07149057114686419
T0023147,C00509,2026-01-01 04:56:50,1122.01,UPI,SUCCESS,,0.042519790350864665
T0045835,C01000,2026-01-01 04:57:25,1219.62,UPI,SUCCESS,,0.044301815371293685
T0014593,C00322,2026-01-01 04:57:43,570.33,UPI,SUCCESS,,0.056351409958186195
T0002105,C00047,2026-01-01 05:00:29,1729.58,NETBANKING,SUCCESS,,0.040948868439405955
T0010987,C00238,2026-01-01 05:01:03,2864.37,NETBANKING,FAILED,NETWORK_ERROR,0.05947646692823715
T0030096,C00655,2026-01-01 05:02:20,4009.55,UPI,SUCCESS,,0.09385882235194666
T0025282,C00555,2026-01-01 05:02:36,1328.8,UPI,SUCCESS,,0.03768416251415879
T0024393,C00536,2026-01-01 05:03:56,1652.65,UPI,SUCCESS,,0.03930748412334912
T0044441,C00969,2026-01-01 05:05:23,629.27,UPI,SUCCESS,,0.04799045730542251
T0004599,C00101,2026-01-01 05:12:55,1193.17,UPI,FAILED,NETWORK_ERROR,0.04291225618477469
T0044232,C00964,2026-01-01 05:13:53,2921.39,UPI,SUCCESS,,0.09134483943986833
T0036779,C00799,2026-01-01 05:13:57,681.74,CARD,SUCCESS,,0.07714753442105185
T0038103,C00828,2026-01-01 05:14:33,2611.43,CARD,SUCCESS,,0.05502195891816663
T0028710,C00628,2026-01-01 05:16:15,1067.39,UPI,SUCCESS,,0.04032070038470505
T0031010,C00675,2026-01-01 05:17:16,541.56,CARD,SUCCESS,,0.04810029421311211
T0044581,C00972,2026-01-01 05:17:21,2804.9,CARD,SUCCESS,,0.0860629813587596
T0016478,C00360,2026-01-01 05:18:40,2088.21,UPI,SUCCESS,,0.06253443969159879
T0045049,C00983,2026-01-01 05:18:42,2259.55,CARD,SUCCESS,,0.08626340488638148
T0014775,C00325,2026-01-01 05:19:21,559.79,NETBANKING,SUCCESS,,0.054370324124744546
T0039156,C00852,2026-01-01 05:19:35,750.31,NETBANKING,SUCCESS,,0.07256529300967357
T0031563,C00684,2026-01-01 05:19:50,713.97,UPI,SUCCESS,,0.04192671919562547
T0018729,C00413,2026-01-01 05:21:40,430.42,CARD,SUCCESS,,0.050659676182576364
T0025671,C00565,2026-01-01 05:23:06,903.16,UPI,SUCCESS,,0.04927402831768805
T0037299,C00810,2026-01-01 05:23:51,1660.8,UPI,SUCCESS,,0.09043224297246248
T0015964,C00350,2026-01-01 05:24:31,2456.91,NETBANKING,SUCCESS,,0.10323389094944542
T0002884,C00068,2026-01-01 05:24:41,2793.52,CARD,SUCCESS,,0.08481323111923683
T0019863,C00437,2026-01-01 05:24:58,2633.9,NETBANKING,SUCCESS,,0.0710656867634758
T0042317,C00925,2026-01-01 05:26:29,3535.22,UPI,SUCCESS,,0.08904243624547861
T0006623,C00144,2026-01-01 05:26:56,936.9,UPI,SUCCESS,,0.045048435944083316
T0016054,C00352,2026-01-01 05:30:09,2135.79,UPI,SUCCESS,,0.0574069630814493
T0006429,C00140,2026-01-01 05:30:40,605.44,CARD,SUCCESS,,0.06388076764705221
T0039642,C00863,2026-01-01 05:31:54,2096.9,UPI,SUCCESS,,0.08778710128097447
T0034910,C00758,2026-01-01 05:32:06,9371.13,CARD,SUCCESS,,0.08275224042312129
T0032276,C00701,2026-01-01 05:33:30,1511.6,CARD,SUCCESS,,0.047943501773205915
T0013826,C00302,2026-01-01 05:33:30,2133.05,UPI,SUCCESS,,0.03556398699292615
T0044037,C00959,2026-01-01 05:33:51,1939.05,UPI,SUCCESS,,0.050087168688304005
T0041744,C00909,2026-01-01 05:34:12,946.2,CARD,SUCCESS,,0.06572132110870844
T0025620,C00562,2026-01-01 05:34:15,1650.78,CARD,SUCCESS,,0.04783884455608615
T0040751,C00888,2026-01-01 05:34:28,564.61,CARD,SUCCESS,,0.05254957787044946
T0040924,C00892,2026-01-01 05:34:55,2682.27,WALLET,SUCCESS,,0.06588840979206032
T0011995,C00264,2026-01-01 05:35:26,1573.07,UPI,SUCCESS,,0.0711155176922431
T0030986,C00674,2026-01-01 05:36:05,1854.78,CARD,SUCCESS,,0.09872049064599261
T0015731,C00346,2026-01-01 05:36:20,3483.36,UPI,SUCCESS,,0.08740822639226609
T0041815,C00911,2026-01-01 05:36:45,832.33,UPI,SUCCESS,,0.06385225555897912
T0016298,C00356,2026-01-01 05:36:54,1639.18,UPI,SUCCESS,,0.03488610503767878
T0032244,C00700,2026-01-01 05:37:32,3314.42,NETBANKING,FAILED,NETWORK_ERROR,0.09589819985895559
T0003589,C00081,2026-01-01 05:37:33,1764.35,UPI,SUCCESS,,0.05472457959350854
T0017024,C00374,2026-01-01 05:38:40,2113.38,UPI,SUCCESS,,0.0396465286131008
T0027848,C00610,2026-01-01 05:40:22,690.94,UPI,SUCCESS,,0.056795788059461234
T0002617,C00060,2026-01-01 05:40:57,2171.52,UPI,SUCCESS,,0.05840632610988742
T0040694,C00887,2026-01-01 05:41:19,878.91,NETBANKING,SUCCESS,,0.045799366331661
T0035936,C00780,2026-01-01 05:41:30,823.94,UPI,SUCCESS,,0.06679772705202892
T0027627,C00605,2026-01-01 05:43:08,2797.68,CARD,SUCCESS,,0.06369907354193206
T0044951,C00981,2026-01-01 05:43:30,3046.9,CARD,SUCCESS,,0.04852783408202265
T0038375,C00835,2026-01-01 05:44:06,2196.52,CARD,SUCCESS,,0.0599663123502405
T0030318,C00660,2026-01-01 05:44:40,3074.13,WALLET,SUCCESS,,0.05070599274182313
T0043764,C00954,2026-01-01 05:45:47,1613.77,UPI,SUCCESS,,0.059726410442846385
T0031439,C00682,2026-01-01 05:46:04,1066.26,UPI,SUCCESS,,0.05332512386610358
T0033484,C00728,2026-01-01 05:46:26,4270.13,UPI,SUCCESS,,0.05129687296839122
T0019739,C00434,2026-01-01 05:47:22,1937.36,CARD,SUCCESS,,0.06822852230348049
T0027969,C00612,2026-01-01 05:47:25,386.47,CARD,SUCCESS,,0.05335013412700976
T0031865,C00692,2026-01-01 05:48:19,1944.17,NETBANKING,FAILED,INSUFFICIENT_FUNDS,0.05100865952715662
T0036001,C00782,2026-01-01 05:48:51,1063.18,NETBANKING,SUCCESS,,0.0583622998423628
T0036134,C00785,2026-01-01 05:52:08,2049.22,UPI,SUCCESS,,0.0476070543191932
T0004303,C00095,2026-01-01 05:54:06,2886.12,UPI,SUCCESS,,0.0560776762895287
T0038455,C00836,2026-01-01 05:55:22,5182.3,NETBANKING,SUCCESS,,0.08796034779386495
T0003415,C00078,2026-01-01 05:55:29,2944.09,UPI,SUCCESS,,0.052802517466243516
T0025232,C00554,2026-01-01 05:55:58,755.46,WALLET,SUCCESS,,0.07530800310904123
T0004907,C00109,2026-01-01 05:56:02,2360.87,UPI,SUCCESS,,0.059676559047581144
T0017803,C00391,2026-01-01 05:56:52,2822.03,UPI,SUCCESS,,0.04492370396633357
T0010042,C00219,2026-01-01 05:58:48,7345.83,NETBANKING,SUCCESS,,0.07268237747753875
T0026068,C00573,2026-01-01 06:00:55,850.9,UPI,SUCCESS,,0.052363152877407615
T0036004,C00782,2026-01-01 06:00:55,2930.72,NETBANKING,FAILED,NETWORK_ERROR,0.06787450765872095
T0015001,C00330,2026-01-01 06:01:52,413.38,UPI,SUCCESS,,0.053513837108361904
T0032560,C00708,2026-01-01 06:02:28,9905.82,UPI,SUCCESS,,0.06581377650617572
T0020621,C00453,2026-01-01 06:03:12,339.73,UPI,SUCCESS,,0.08044246509401011
T0030713,C00669,2026-01-01 06:04:51,1529.62,CARD,SUCCESS,,0.07434177633274026
T0023864,C00525,2026-01-01 06:05:11,1685.24,CARD,SUCCESS,,0.047575949526858986
T0015332,C00339,2026-01-01 06:05:24,3073.0,UPI,SUCCESS,,0.0599761829894103
T0009564,C00209,2026-01-01 06:07:34,1599.17,CARD,SUCCESS,,0.06289265163129693
T0039316,C00855,2026-01-01 06:08:47,396.42,NETBANKING,SUCCESS,,0.054280221359223974
T0042414,C00928,2026-01-01 06:09:27,187.2,UPI,SUCCESS,,0.05533375111425462
T0034359,C00746,2026-01-01 06:11:37,1765.01,UPI,SUCCESS,,0.07990621186261522
T0029218,C00637,2026-01-01 06:11:41,953.28,CARD,FAILED,INSUFFICIENT_FUNDS,0.05351883427655597
T0004047,C00089,2026-01-01 06:12:03,3258.67,UPI,FAILED,BANK_DECLINE,0.11070261267348204
T0031096,C00676,2026-01-01 06:12:51,8366.71,UPI,SUCCESS,,0.07512765308197764
T0002570,C00059,2026-01-01 06:13:01,720.45,UPI,SUCCESS,,0.05116284410166414
T0008913,C00193,2026-01-01 06:13:25,772.2,UPI,SUCCESS,,0.07458216891881823
T0027887,C00611,2026-01-01 06:13:28,2297.52,UPI,SUCCESS,,0.08817151472694465
T0000498,C00012,2026-01-01 06:14:44,1429.99,UPI,SUCCESS,,0.0862416442628783
T0007800,C00169,2026-01-01 06:14:52,6368.45,CARD,SUCCESS,,0.05222898121542207
T0008516,C00185,2026-01-01 06:15:51,1402.05,CARD,SUCCESS,,0.07297061459518445
T0020300,C00447,2026-01-01 06:16:06,3905.82,CARD,SUCCESS,,0.050337477333503855
T0003975,C00088,2026-01-01 06:18:28,518.36,UPI,SUCCESS,,0.06146777175680318
T0038045,C00827,2026-01-01 06:20:39,816.2,CARD,SUCCESS,,0.04309050689837521
T0040874,C00891,2026-01-01 06:21:00,1501.01,UPI,SUCCESS,,0.05851135144598268
T0031480,C00683,2026-01-01 06:21:24,925.82,UPI,SUCCESS,,0.09617815404393967
T0043775,C00954,2026-01-01 06:21:27,2328.13,UPI,SUCCESS,,0.06321025369322043
T0031745,C00689,2026-01-01 06:24:25,1863.43,UPI,SUCCESS,,0.041310059366010725
T0025379,C00558,2026-01-01 06:24:52,1498.72,CARD,SUCCESS,,0.03442667097880901
T0026775,C00588,2026-01-01 06:25:22,860.26,UPI,SUCCESS,,0.05000972002123477
T0018688,C00412,2026-01-01 06:25:33,2914.49,NETBANKING,SUCCESS,,0.053071103967846416
T0011963,C00263,2026-01-01 06:26:04,2799.02,CARD,SUCCESS,,0.044247494380876974
T0014939,C00329,2026-01-01 06:26:26,1445.11,UPI,SUCCESS,,0.06431558103940271
T0040394,C00880,2026-01-01 06:27:49,1290.47,UPI,FAILED,INSUFFICIENT_FUNDS,0.033083731823736674
T0001752,C00040,2026-01-01 06:28:11,3913.21,UPI,SUCCESS,,0.08632396403217708
T0043756,C00954,2026-01-01 06:30:40,3251.33,UPI,SUCCESS,,0.06693286737399888
T0017796,C00391,2026-01-01 06:32:15,897.33,UPI,SUCCESS,,0.037982425251952626
T0026461,C00583,2026-01-01 06:32:23,2180.32,CARD,SUCCESS,,0.0534078108858422
T0003928,C00087,2026-01-01 06:32:34,1204.04,WALLET,SUCCESS,,0.07338596784083827
T0011592,C00254,2026-01-01 06:35:50,3144.37,CARD,SUCCESS,,0.04748828831296124
T0008876,C00192,2026-01-01 06:36:47,811.51,CARD,SUCCESS,,0.07303392417811791
T0027861,C00611,2026-01-01 06:37:15,1544.47,UPI,SUCCESS,,0.08309799460715712
T0026670,C00587,2026-01-01 06:37:59,949.2,UPI,SUCCESS,,0.050216082623406974
T0030184,C00657,2026-01-01 06:38:07,144.07,NETBANKING,SUCCESS,,0.03876106357371185
T0025312,C00556,2026-01-01 06:38:30,1450.97,NETBANKING,SUCCESS,,0.08204634800270484
T0007960,C00173,2026-01-01 06:38:34,726.46,UPI,SUCCESS,,0.048743421293750505
T0041069,C00894,2026-01-01 06:38:41,1736.01,CARD,SUCCESS,,0.07152346113331814
T0008638,C00187,2026-01-01 06:39:15,1813.67,UPI,FAILED,BANK_DECLINE,0.06910860897177584
T0039892,C00869,2026-01-01 06:39:42,2607.25,CARD,SUCCESS,,0.061440579885797965
T0044705,C00976,2026-01-01 06:42:11,441.59,UPI,SUCCESS,,0.04334020809818307
T0035494,C00772,2026-01-01 06:42:40,2273.26,NETBANKING,SUCCESS,,0.08202735825813852
T0043118,C00941,2026-01-01 06:43:33,1916.88,CARD,SUCCESS,,0.07236550677327647
T0012603,C00276,2026-01-01 06:44:21,926.58,UPI,SUCCESS,,0.0684823754851237
T0021410,C00472,2026-01-01 06:44:26,3637.32,UPI,SUCCESS,,0.040778947476633826
T0040647,C00887,2026-01-01 06:44:42,9505.03,NETBANKING,SUCCESS,,0.0687332228645938
T0011540,C00253,2026-01-01 06:46:42,971.52,CARD,SUCCESS,,0.03645283222485079
T0022194,C00488,2026-01-01 06:46:57,1054.74,UPI,FAILED,INSUFFICIENT_FUNDS,0.06250622148014864
T0024289,C00534,2026-01-01 06:47:08,3598.47,CARD,SUCCESS,,0.046045438264246584
T0021035,C00463,2026-01-01 06:47:30,749.97,CARD,SUCCESS,,0.0861909025007751
T0024656,C00542,2026-01-01 06:47:31,471.1,WALLET,SUCCESS,,0.06322770831577629
T0014113,C00310,2026-01-01 06:49:05,3052.94,CARD,SUCCESS,,0.06206632524080274
T0003239,C00075,2026-01-01 06:49:22,1319.3,CARD,SUCCESS,,0.06867415409863764
T0030319,C00660,2026-01-01 06:50:02,2280.24,WALLET,SUCCESS,,0.04816039142952589
T0018070,C00398,2026-01-01 06:52:28,7716.69,WALLET,SUCCESS,,0.07779335403630527
T0031282,C00680,2026-01-01 06:52:59,2098.45,UPI,SUCCESS,,0.05940082428795999
T0017295,C00378,2026-01-01 06:53:09,1824.32,UPI,SUCCESS,,0.04457698691667642
T0027710,C00606,2026-01-01 06:53:53,1922.54,UPI,SUCCESS,,0.05682816629942923
T0022942,C00504,2026-01-01 06:55:17,2145.43,UPI,SUCCESS,,0.04230201563178229
T0007841,C00170,2026-01-01 06:56:17,1329.04,UPI,SUCCESS,,0.09553131037235338
T0009599,C00209,2026-01-01 06:58:04,1888.6,CARD,SUCCESS,,0.06446636025038449
T0044665,C00974,2026-01-01 06:58:17,694.84,UPI,SUCCESS,,0.0540029901895682
T0007177,C00157,2026-01-01 06:58:23,3147.93,UPI,SUCCESS,,0.06242554499227241
T0015490,C00342,2026-01-01 06:58:38,1253.67,UPI,SUCCESS,,0.05131497089838687
T0032090,C00697,2026-01-01 06:59:04,1353.81,UPI,SUCCESS,,0.04194912304331345
T0016808,C00368,2026-01-01 06:59:12,2099.61,UPI,SUCCESS,,0.061550277145833325
T0040963,C00892,2026-01-01 07:00:39,1393.9,WALLET,SUCCESS,,0.059564419157902185
T0007834,C00170,2026-01-01 07:00:53,828.65,UPI,SUCCESS,,0.09043269040542087
T0024511,C00539,2026-01-01 07:01:56,2006.95,UPI,SUCCESS,,0.048500852926705924
T0005319,C00117,2026-01-01 07:02:44,6370.23,UPI,SUCCESS,,0.0655155889868084
T0026664,C00587,2026-01-01 07:04:02,3477.75,UPI,SUCCESS,,0.06111281517093519
T0034246,C00744,2026-01-01 07:05:03,5579.29,UPI,SUCCESS,,0.12719757002522156
T0036205,C00788,2026-01-01 07:05:04,1871.67,CARD,SUCCESS,,0.08049656857550638
T0005175,C00115,2026-01-01 07:07:14,3356.85,WALLET,SUCCESS,,0.05911376721682281
T0031130,C00677,2026-01-01 07:08:31,1058.82,CARD,SUCCESS,,0.04799120133912961
T0036139,C00786,2026-01-01 07:09:00,658.4,UPI,SUCCESS,,0.035230255880157095
T0014908,C00328,2026-01-01 07:09:30,1034.52,CARD,SUCCESS,,0.05036418174414233
T0022803,C00501,2026-01-01 07:11:30,863.92,CARD,SUCCESS,,0.05129762975228509
T0033891,C00736,2026-01-01 07:13:44,9415.72,NETBANKING,SUCCESS,,0.12395477790501869
T0039743,C00867,2026-01-01 07:14:57,661.8,UPI,SUCCESS,,0.04934336007115435
T0019573,C00430,2026-01-01 07:15:29,5727.51,UPI,FAILED,INSUFFICIENT_FUNDS,0.04565491219197305
T0012132,C00267,2026-01-01 07:16:07,1409.82,WALLET,SUCCESS,,0.040801577840709716
T0034085,C00740,2026-01-01 07:20:37,2230.9,CARD,SUCCESS,,0.08691481758864505
T0017790,C00391,2026-01-01 07:20:37,2328.23,UPI,SUCCESS,,0.043462940067332
T0029873,C00650,2026-01-01 07:20:52,775.0,CARD,SUCCESS,,0.04378839472380082
T0037413,C00812,2026-01-01 07:21:20,467.95,UPI,SUCCESS,,0.04927303388736181
T0030836,C00671,2026-01-01 07:24:54,908.43,UPI,SUCCESS,,0.05547174105340045
T0024504,C00539,2026-01-01 07:25:08,649.76,UPI,SUCCESS,,0.042026025912276596
T0026699,C00587,2026-01-01 07:25:17,1062.46,UPI,SUCCESS,,0.05089382595210742
T0025201,C00553,2026-01-01 07:25:30,3512.11,UPI,SUCCESS,,0.06812747042323561
T0014818,C00326,2026-01-01 07:25:40,1687.71,UPI,SUCCESS,,0.05664405748593669
T0007086,C00155,2026-01-01 07:27:54,1301.99,UPI,SUCCESS,,0.05808226148803186
T0039751,C00867,2026-01-01 07:28:18,3763.0,UPI,SUCCESS,,0.06326277928323436
T0045198,C00985,2026-01-01 07:28:57,1088.08,NETBANKING,SUCCESS,,0.07270542036631271
T0012797,C00281,2026-01-01 07:29:31,2200.17,CARD,SUCCESS,,0.05407676473593382
T0034413,C00747,2026-01-01 07:29:45,1205.99,CARD,SUCCESS,,0.08726554918229155
T0014744,C00325,2026-01-01 07:30:07,1864.04,NETBANKING,SUCCESS,,0.06273115005645225
T0044287,C00965,2026-01-01 07:31:35,4755.14,UPI,SUCCESS,,0.08660416757103818
T0008373,C00182,2026-01-01 07:32:18,3077.32,UPI,SUCCESS,,0.04589138913121329
T0022991,C00505,2026-01-01 07:32:58,1050.48,UPI,FAILED,NETWORK_ERROR,0.04676025220065312
T0027808,C00609,2026-01-01 07:35:19,755.69,UPI,SUCCESS,,0.05194679490979219
T0011395,C00249,2026-01-01 07:35:41,485.35,CARD,SUCCESS,,0.04001859045543904
T0014602,C00322,2026-01-01 07:38:45,5548.42,UPI,SUCCESS,,0.07862611043527143
T0028591,C00625,2026-01-01 07:38:57,6966.81,WALLET,SUCCESS,,0.10509472755553585
T0018009,C00396,2026-01-01 07:38:59,853.1,UPI,SUCCESS,,0.04401485003356977
T0004342,C00096,2026-01-01 07:39:44,1186.94,UPI,SUCCESS,,0.03868091477119854
T0044237,C00964,2026-01-01 07:39:55,1213.74,UPI,FAILED,BANK_DECLINE,0.0801534036192659
T0043681,C00952,2026-01-01 07:40:19,419.6,NETBANKING,SUCCESS,,0.05087135803445424
T0016083,C00352,2026-01-01 07:41:16,2283.27,UPI,SUCCESS,,0.058031856948447626
T0042085,C00919,2026-01-01 07:41:57,1257.26,UPI,SUCCESS,,0.04678844005842166
T0000142,C00004,2026-01-01 07:43:05,367.27,CARD,SUCCESS,,0.04415093053012856
T0040495,C00883,2026-01-01 07:43:35,828.03,UPI,SUCCESS,,0.032741365264011536
T0010046,C00219,2026-01-01 07:46:30,1511.26,NETBANKING,SUCCESS,,0.05486555051365902
T0000921,C00020,2026-01-01 07:47:29,3966.56,UPI,SUCCESS,,0.05014975442591517
T0037314,C00810,2026-01-01 07:48:24,3552.84,UPI,SUCCESS,,0.10210169179161044
T0000504,C00012,2026-01-01 07:50:00,3470.16,UPI,SUCCESS,,0.09903182095361544
T0022178,C00488,2026-01-01 07:51:13,6446.76,UPI,SUCCESS,,0.08424369197275025
T0034381,C00746,2026-01-01 07:53:17,2370.55,UPI,SUCCESS,,0.08362262895523007
T0020970,C00462,2026-01-01 07:53:19,1792.83,CARD,SUCCESS,,0.049388180924131594
T0031812,C00691,2026-01-01 07:58:16,3338.79,CARD,FAILED,PAYMENT_TIMEOUT,0.03572518623559001
T0020335,C00448,2026-01-01 07:59:13,3887.2,UPI,SUCCESS,,0.05222242202005875
T0009657,C00210,2026-01-01 07:59:22,1306.54,CARD,SUCCESS,,0.06752589941616594
T0012839,C00282,2026-01-01 08:03:36,3856.55,WALLET,SUCCESS,,0.05128293172531338
T0025444,C00559,2026-01-01 08:03:49,471.25,CARD,SUCCESS,,0.04818960393108051
T0012602,C00276,2026-01-01 08:05:43,1309.66,UPI,SUCCESS,,0.07143183120157084
T0019550,C00430,2026-01-01 08:05:55,3115.72,UPI,SUCCESS,,0.040591356364364256
T0038593,C00840,2026-01-01 08:06:43,5638.24,CARD,SUCCESS,,0.0632287680952059
T0036561,C00795,2026-01-01 08:08:13,1248.89,WALLET,SUCCESS,,0.06289899635660723
T0011725,C00257,2026-01-01 08:11:29,2993.89,UPI,SUCCESS,,0.05695794670381719
T0004422,C00097,2026-01-01 08:11:54,1268.28,UPI,SUCCESS,,0.03648960178399279
T0005537,C00122,2026-01-01 08:12:01,1146.33,NETBANKING,SUCCESS,,0.10435339316307002
T0000876,C00019,2026-01-01 08:17:53,4262.79,CARD,SUCCESS,,0.08999353529620321
T0020356,C00448,2026-01-01 08:18:03,1134.47,UPI,SUCCESS,,0.042872410343592106
T0004671,C00104,2026-01-01 08:18:25,1815.93,UPI,SUCCESS,,0.05480760417192459
T0002272,C00053,2026-01-01 08:19:46,3522.36,UPI,SUCCESS,,0.05994002475854166
T0015388,C00340,2026-01-01 08:20:58,722.23,UPI,SUCCESS,,0.03344096767590836
T0003537,C00080,2026-01-01 08:22:01,356.15,CARD,SUCCESS,,0.07405633076595977
T0035951,C00780,2026-01-01 08:23:45,7380.23,UPI,SUCCESS,,0.09485602265994192
T0021808,C00480,2026-01-01 08:24:06,2013.66,CARD,SUCCESS,,0.0456257050788332
T0031966,C00695,2026-01-01 08:24:12,1727.22,UPI,SUCCESS,,0.08444077178942422
T0043505,C00948,2026-01-01 08:25:43,1802.82,UPI,SUCCESS,,0.08831270078086341
T0008498,C00184,2026-01-01 08:26:09,820.27,CARD,SUCCESS,,0.030025802294476392
T0022321,C00491,2026-01-01 08:26:46,3835.39,WALLET,SUCCESS,,0.07199334562348925
T0010819,C00234,2026-01-01 08:28:22,2580.61,WALLET,SUCCESS,,0.05614601866578135
T0028269,C00619,2026-01-01 08:29:23,2065.85,UPI,SUCCESS,,0.042396588976733526
T0024312,C00534,2026-01-01 08:32:11,862.66,CARD,SUCCESS,,0.03707913357803682
T0042507,C00929,2026-01-01 08:36:10,160.12,UPI,SUCCESS,,0.03279180173495517
T0040776,C00889,2026-01-01 08:38:43,681.84,CARD,SUCCESS,,0.07436446570118303
T0015988,C00350,2026-01-01 08:38:56,2195.38,NETBANKING,SUCCESS,,0.1014273156913072
T0027215,C00596,2026-01-01 08:39:44,3338.94,UPI,SUCCESS,,0.04474497280935907
T0028769,C00629,2026-01-01 08:39:56,1357.24,CARD,SUCCESS,,0.07764610184579472
T0018078,C00398,2026-01-01 08:39:59,678.22,WALLET,SUCCESS,,0.052920623360472666
T0030724,C00669,2026-01-01 08:41:19,1462.3,CARD,SUCCESS,,0.0738790651527748
T0021879,C00481,2026-01-01 08:41:47,675.42,UPI,SUCCESS,,0.03731820967850883
T0009168,C00199,2026-01-01 08:42:14,757.52,UPI,SUCCESS,,0.04675497004631354
T0021745,C00479,2026-01-01 08:45:37,1006.42,NETBANKING,SUCCESS,,0.058188652576904684
T0003675,C00082,2026-01-01 08:46:05,834.14,UPI,SUCCESS,,0.0889367218747089
T0019764,C00435,2026-01-01 08:46:07,345.92,UPI,SUCCESS,,0.05699873420391985
T0007119,C00156,2026-01-01 08:46:10,1024.82,CARD,SUCCESS,,0.06002341056603536
T0011514,C00252,2026-01-01 08:46:15,2725.75,UPI,SUCCESS,,0.055638907840102246
T0031015,C00675,2026-01-01 08:46:56,5781.39,CARD,SUCCESS,,0.06819040802819976
T0024786,C00545,2026-01-01 08:50:44,4583.82,UPI,SUCCESS,,0.041099098041231096
T0011170,C00243,2026-01-01 08:52:18,1053.24,UPI,SUCCESS,,0.04369471486821578
T0036285,C00789,2026-01-01 08:53:06,1157.05,UPI,FAILED,INSUFFICIENT_FUNDS,0.045253364432009474
T0003578,C00081,2026-01-01 08:53:38,2086.62,UPI,SUCCESS,,0.05616828570392794
T0041453,C00905,2026-01-01 08:55:06,849.38,CARD,SUCCESS,,0.038597639762693
T0023018,C00506,2026-01-01 08:55:43,1029.24,UPI,SUCCESS,,0.048497847817249265
T0044769,C00977,2026-01-01 08:57:12,462.55,UPI,SUCCESS,,0.05643472128920517
T0011750,C00257,2026-01-01 08:57:48,1732.42,UPI,SUCCESS,,0.05206997664223706
T0013309,C00292,2026-01-01 08:59:05,1198.89,CARD,SUCCESS,,0.05394831001382095
T0012547,C00275,2026-01-01 08:59:42,2249.23,UPI,SUCCESS,,0.0596543032440851
T0007315,C00159,2026-01-01 09:02:25,2560.24,UPI,SUCCESS,,0.06436127113034654
T0034940,C00759,2026-01-01 09:02:41,964.94,UPI,SUCCESS,,0.04642050458792842
T0018912,C00416,2026-01-01 09:06:13,585.87,CARD,SUCCESS,,0.053838425649005546
T0005279,C00117,2026-01-01 09:07:28,656.58,UPI,SUCCESS,,0.046050142603412156
T0027664,C00605,2026-01-01 09:09:22,1793.49,CARD,SUCCESS,,0.059270631386253124
T0025913,C00571,2026-01-01 09:09:53,998.35,UPI,SUCCESS,,0.04753592414824612
T0034753,C00755,2026-01-01 09:10:09,1681.24,UPI,FAILED,BANK_DECLINE,0.04341104742933302
T0015069,C00333,2026-01-01 09:10:54,1679.71,NETBANKING,SUCCESS,,0.1012780819110862
T0021825,C00480,2026-01-01 09:11:37,4241.68,CARD,SUCCESS,,0.052044275987363955
T0002214,C00051,2026-01-01 09:12:14,799.5,UPI,SUCCESS,,0.03848997312839779
T0020304,C00447,2026-01-01 09:13:39,2765.64,CARD,SUCCESS,,0.047268774647333985
