transaction_id,customer_id,v7_decision,v7_intervention_selected,v7_production_rank,production_target_rate,v8_decision,v8_intervention_selected,v8_production_rank,target_group,v12_cohort_status,v10_2_target_rate,artificial_outcome,artificial_transaction_id
RECLAIM-V2-000158,C00261,RETRY_ALL,0,5060,0.05,RETRY_ALL,0,5060,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000159,C00842,RETRY_ALL,0,1623,0.05,RETRY_ALL,0,1623,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000160,C00816,RETRY_ALL,0,7815,0.05,RETRY_ALL,0,7815,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000161,C00361,RETRY_ALL,0,4760,0.05,RETRY_ALL,0,4760,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000162,C00846,RETRY_ALL,0,7010,0.05,RETRY_ALL,0,7010,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000163,C00783,RETRY_ALL,0,8800,0.05,RETRY_ALL,0,8800,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000164,C00964,RETRY_ALL,0,3600,0.05,RETRY_ALL,0,3600,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000165,C00265,RETRY_ALL,0,3648,0.05,RETRY_ALL,0,3648,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000166,C00492,RETRY_ALL,0,3800,0.05,RETRY_ALL,0,3800,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000167,C00222,RETRY_ALL,0,2241,0.05,RETRY_ALL,0,2241,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000168,C00482,RETRY_ALL,0,2144,0.05,RETRY_ALL,0,2144,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000169,C00032,RETRY_ALL,0,4096,0.05,RETRY_ALL,0,4096,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000170,C00319,RETRY_ALL,0,914,0.05,RETRY_ALL,0,914,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000171,C00233,RETRY_ALL,0,9639,0.05,RETRY_ALL,0,9639,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000172,C00384,RETRY_ALL,0,7451,0.05,RETRY_ALL,0,7451,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000173,C00401,RETRY_ALL,0,3184,0.05,RETRY_ALL,0,3184,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000174,C00770,RETRY_ALL,0,687,0.05,RETRY_ALL,0,687,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000175,C00295,RETRY_ALL,0,652,0.05,RETRY_ALL,0,652,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000176,C00538,RETRY_ALL,0,4504,0.05,RETRY_ALL,0,4504,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000177,C00041,RETRY_ALL,0,5778,0.05,RETRY_ALL,0,5778,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000178,C00999,RETRY_ALL,0,972,0.05,RETRY_ALL,0,972,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000179,C00779,RETRY_ALL,0,5680,0.05,RETRY_ALL,0,5680,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000180,C00604,RETRY_ALL,0,1682,0.05,RETRY_ALL,0,1682,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000181,C00218,RETRY_ALL,0,759,0.05,RETRY_ALL,0,759,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000182,C00404,TARGET,1,228,0.05,TARGET,1,228,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000183,C00404,TARGET,1,463,0.05,TARGET,1,463,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000184,C00943,RETRY_ALL,0,9115,0.05,RETRY_ALL,0,9115,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000185,C00803,RETRY_ALL,0,7769,0.05,RETRY_ALL,0,7769,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000186,C00904,RETRY_ALL,0,5090,0.05,RETRY_ALL,0,5090,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000187,C00931,RETRY_ALL,0,3300,0.05,RETRY_ALL,0,3300,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000188,C00585,RETRY_ALL,0,4689,0.05,RETRY_ALL,0,4689,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000189,C00266,RETRY_ALL,0,1729,0.05,RETRY_ALL,0,1729,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000190,C00565,RETRY_ALL,0,2206,0.05,RETRY_ALL,0,2206,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000191,C00746,RETRY_ALL,0,3051,0.05,RETRY_ALL,0,3051,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000192,C00563,RETRY_ALL,0,9710,0.05,RETRY_ALL,0,9710,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000193,C00352,RETRY_ALL,0,2063,0.05,RETRY_ALL,0,2063,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000194,C00842,RETRY_ALL,0,1866,0.05,RETRY_ALL,0,1866,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000195,C00585,RETRY_ALL,0,4614,0.05,RETRY_ALL,0,4614,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000196,C00187,TARGET,1,12,0.05,TARGET,1,12,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000197,C00886,RETRY_ALL,0,5002,0.05,RETRY_ALL,0,5002,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000198,C00870,RETRY_ALL,0,1857,0.05,RETRY_ALL,0,1857,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000199,C00780,RETRY_ALL,0,6901,0.05,RETRY_ALL,0,6901,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000200,C00221,RETRY_ALL,0,4396,0.05,RETRY_ALL,0,4396,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000201,C00220,RETRY_ALL,0,3378,0.05,RETRY_ALL,0,3378,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000202,C00109,RETRY_ALL,0,718,0.05,RETRY_ALL,0,718,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000203,C00551,RETRY_ALL,0,2732,0.05,RETRY_ALL,0,2732,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000204,C00054,RETRY_ALL,0,6973,0.05,RETRY_ALL,0,6973,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000205,C00551,RETRY_ALL,0,9577,0.05,RETRY_ALL,0,9577,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000206,C00840,RETRY_ALL,0,3236,0.05,RETRY_ALL,0,3236,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000207,C00136,RETRY_ALL,0,6642,0.05,RETRY_ALL,0,6642,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000208,C00434,RETRY_ALL,0,9596,0.05,RETRY_ALL,0,9596,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000209,C00080,TARGET,1,73,0.05,TARGET,1,73,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000210,C00780,RETRY_ALL,0,7233,0.05,RETRY_ALL,0,7233,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000211,C00417,RETRY_ALL,0,8746,0.05,RETRY_ALL,0,8746,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000212,C00643,RETRY_ALL,0,6621,0.05,RETRY_ALL,0,6621,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000213,C00089,RETRY_ALL,0,2463,0.05,RETRY_ALL,0,2463,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000214,C00173,RETRY_ALL,0,8181,0.05,RETRY_ALL,0,8181,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000215,C00512,RETRY_ALL,0,2591,0.05,RETRY_ALL,0,2591,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000216,C00440,RETRY_ALL,0,1500,0.05,RETRY_ALL,0,1500,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000217,C00032,RETRY_ALL,0,4080,0.05,RETRY_ALL,0,4080,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000218,C00653,RETRY_ALL,0,5199,0.05,RETRY_ALL,0,5199,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000219,C00053,RETRY_ALL,0,1305,0.05,RETRY_ALL,0,1305,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000220,C00669,RETRY_ALL,0,734,0.05,RETRY_ALL,0,734,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000221,C00727,RETRY_ALL,0,1903,0.05,RETRY_ALL,0,1903,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000222,C00886,RETRY_ALL,0,7209,0.05,RETRY_ALL,0,7209,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000223,C00221,RETRY_ALL,0,4356,0.05,RETRY_ALL,0,4356,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000224,C00584,RETRY_ALL,0,2434,0.05,RETRY_ALL,0,2434,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000225,C00935,TARGET,1,224,0.05,TARGET,1,224,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000226,C00348,RETRY_ALL,0,2576,0.05,RETRY_ALL,0,2576,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000227,C00817,RETRY_ALL,0,5887,0.05,RETRY_ALL,0,5887,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000228,C00448,RETRY_ALL,0,6913,0.05,RETRY_ALL,0,6913,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000229,C00480,RETRY_ALL,0,797,0.05,RETRY_ALL,0,797,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000230,C00945,RETRY_ALL,0,5206,0.05,RETRY_ALL,0,5206,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000231,C00417,RETRY_ALL,0,8978,0.05,RETRY_ALL,0,8978,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000232,C00397,TARGET,1,161,0.05,TARGET,1,161,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000233,C00550,TARGET,1,193,0.05,TARGET,1,193,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000234,C00378,RETRY_ALL,0,6917,0.05,RETRY_ALL,0,6917,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000235,C00936,RETRY_ALL,0,3003,0.05,RETRY_ALL,0,3003,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000236,C00110,RETRY_ALL,0,8754,0.05,RETRY_ALL,0,8754,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000237,C00981,RETRY_ALL,0,6178,0.05,RETRY_ALL,0,6178,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000238,C00102,RETRY_ALL,0,3971,0.05,RETRY_ALL,0,3971,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000239,C00097,RETRY_ALL,0,7971,0.05,RETRY_ALL,0,7971,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000240,C00414,RETRY_ALL,0,1786,0.05,RETRY_ALL,0,1786,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000241,C00816,RETRY_ALL,0,5094,0.05,RETRY_ALL,0,5094,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000242,C00563,RETRY_ALL,0,9767,0.05,RETRY_ALL,0,9767,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000243,C00174,RETRY_ALL,0,1423,0.05,RETRY_ALL,0,1423,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000244,C00709,RETRY_ALL,0,2121,0.05,RETRY_ALL,0,2121,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000245,C00809,RETRY_ALL,0,6502,0.05,RETRY_ALL,0,6502,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000246,C00819,TARGET,1,245,0.05,TARGET,1,245,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000247,C00005,RETRY_ALL,0,3724,0.05,RETRY_ALL,0,3724,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000248,C00307,RETRY_ALL,0,1575,0.05,RETRY_ALL,0,1575,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000249,C00930,RETRY_ALL,0,4718,0.05,RETRY_ALL,0,4718,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000250,C00899,RETRY_ALL,0,3133,0.05,RETRY_ALL,0,3133,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000251,C00746,RETRY_ALL,0,2944,0.05,RETRY_ALL,0,2944,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000252,C00238,RETRY_ALL,0,9365,0.05,RETRY_ALL,0,9365,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000253,C00614,RETRY_ALL,0,8529,0.05,RETRY_ALL,0,8529,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000254,C00107,RETRY_ALL,0,5996,0.05,RETRY_ALL,0,5996,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000255,C00140,RETRY_ALL,0,672,0.05,RETRY_ALL,0,672,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000256,C00663,TARGET,1,168,0.05,TARGET,1,168,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000257,C00803,RETRY_ALL,0,7730,0.05,RETRY_ALL,0,7730,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000258,C00542,RETRY_ALL,0,3407,0.05,RETRY_ALL,0,3407,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000259,C00445,RETRY_ALL,0,3871,0.05,RETRY_ALL,0,3871,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000260,C00132,RETRY_ALL,0,1298,0.05,RETRY_ALL,0,1298,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000261,C00943,RETRY_ALL,0,9176,0.05,RETRY_ALL,0,9176,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000262,C00124,RETRY_ALL,0,1006,0.05,RETRY_ALL,0,1006,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000263,C00516,RETRY_ALL,0,3936,0.05,RETRY_ALL,0,3936,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000264,C00146,RETRY_ALL,0,702,0.05,RETRY_ALL,0,702,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000265,C00199,RETRY_ALL,0,9002,0.05,RETRY_ALL,0,9002,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000266,C00270,RETRY_ALL,0,7058,0.05,RETRY_ALL,0,7058,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000267,C00629,RETRY_ALL,0,650,0.05,RETRY_ALL,0,650,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000268,C00624,RETRY_ALL,0,9737,0.05,RETRY_ALL,0,9737,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000269,C00205,RETRY_ALL,0,8066,0.05,RETRY_ALL,0,8066,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000270,C00502,TARGET,1,426,0.05,TARGET,1,426,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000271,C00919,RETRY_ALL,0,5147,0.05,RETRY_ALL,0,5147,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000272,C00122,RETRY_ALL,0,8135,0.05,RETRY_ALL,0,8135,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000273,C00986,RETRY_ALL,0,685,0.05,RETRY_ALL,0,685,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000274,C00015,RETRY_ALL,0,1911,0.05,RETRY_ALL,0,1911,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000275,C00214,RETRY_ALL,0,1756,0.05,RETRY_ALL,0,1756,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000276,C00450,RETRY_ALL,0,889,0.05,RETRY_ALL,0,889,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000277,C00803,RETRY_ALL,0,1808,0.05,RETRY_ALL,0,1808,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000278,C00158,RETRY_ALL,0,8192,0.05,RETRY_ALL,0,8192,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000279,C00289,RETRY_ALL,0,1749,0.05,RETRY_ALL,0,1749,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000280,C00649,RETRY_ALL,0,6375,0.05,RETRY_ALL,0,6375,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000281,C00384,RETRY_ALL,0,7747,0.05,RETRY_ALL,0,7747,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000282,C00384,RETRY_ALL,0,7809,0.05,RETRY_ALL,0,7809,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000283,C00485,RETRY_ALL,0,8803,0.05,RETRY_ALL,0,8803,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000284,C00022,RETRY_ALL,0,541,0.05,RETRY_ALL,0,541,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000285,C00096,RETRY_ALL,0,809,0.05,RETRY_ALL,0,809,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000286,C00783,RETRY_ALL,0,8853,0.05,RETRY_ALL,0,8853,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000287,C00590,RETRY_ALL,0,1619,0.05,RETRY_ALL,0,1619,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000288,C00497,RETRY_ALL,0,3206,0.05,RETRY_ALL,0,3206,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000289,C00185,RETRY_ALL,0,2797,0.05,RETRY_ALL,0,2797,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000290,C00907,RETRY_ALL,0,9788,0.05,RETRY_ALL,0,9788,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000291,C00519,RETRY_ALL,0,5987,0.05,RETRY_ALL,0,5987,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000292,C00502,TARGET,1,401,0.05,TARGET,1,401,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000293,C00517,RETRY_ALL,0,4957,0.05,RETRY_ALL,0,4957,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000294,C00070,RETRY_ALL,0,3922,0.05,RETRY_ALL,0,3922,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000295,C00182,RETRY_ALL,0,3773,0.05,RETRY_ALL,0,3773,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000296,C00378,TARGET,1,296,0.05,TARGET,1,296,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000297,C00142,RETRY_ALL,0,3679,0.05,RETRY_ALL,0,3679,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000298,C00354,RETRY_ALL,0,8084,0.05,RETRY_ALL,0,8084,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000299,C00888,RETRY_ALL,0,7419,0.05,RETRY_ALL,0,7419,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000300,C00429,RETRY_ALL,0,5436,0.05,RETRY_ALL,0,5436,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000301,C00265,RETRY_ALL,0,3689,0.05,RETRY_ALL,0,3689,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000302,C00803,RETRY_ALL,0,1712,0.05,RETRY_ALL,0,1712,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000303,C00435,RETRY_ALL,0,6354,0.05,RETRY_ALL,0,6354,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000304,C00307,RETRY_ALL,0,1696,0.05,RETRY_ALL,0,1696,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000305,C00433,RETRY_ALL,0,5898,0.05,RETRY_ALL,0,5898,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000306,C00687,RETRY_ALL,0,5615,0.05,RETRY_ALL,0,5615,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000307,C00945,RETRY_ALL,0,5188,0.05,RETRY_ALL,0,5188,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000308,C00542,RETRY_ALL,0,8911,0.05,RETRY_ALL,0,8911,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000309,C00145,RETRY_ALL,0,7012,0.05,RETRY_ALL,0,7012,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000310,C00348,RETRY_ALL,0,2509,0.05,RETRY_ALL,0,2509,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000311,C00080,TARGET,1,67,0.05,TARGET,1,67,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000312,C00448,RETRY_ALL,0,7032,0.05,RETRY_ALL,0,7032,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000313,C00519,RETRY_ALL,0,6218,0.05,RETRY_ALL,0,6218,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000314,C00551,RETRY_ALL,0,9643,0.05,RETRY_ALL,0,9643,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000315,C00595,RETRY_ALL,0,5990,0.05,RETRY_ALL,0,5990,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000316,C00550,TARGET,1,157,0.05,TARGET,1,157,TARGET,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
RECLAIM-V2-000317,C00448,RETRY_ALL,0,7315,0.05,RETRY_ALL,0,7315,RETRY_ALL,IMMUTABLE_PRODUCTION_COHORT,0.05,False,False
