transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,recoverability_score,model_confidence,base_recovery_probability,recommended_action,action_recovery_probability,expected_recovery,intervention_cost,expected_net_recovery,decision_reason,priority,opportunity_rank,actual_recovery_probability,recovered,recovered_amount,customer_friction_cost,net_recovered_value,recovery_status
T0033915,C00736,2026-01-01 15:46:26,1193.48,NETBANKING,FAILED,BANK_DECLINE,2,2.0,0.0,1.0,8.545,1,NONE,2.0,2.0,0.0,7833.16,0.0,0.1523625203621527,1.0,1,8.545,-1.0,1.0,80.96,14.43,0.7377,RETRY_NOW,0.5311,633.91,1.5,632.41,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1909,0.6101515000000001,1,1193.48,0.25,1191.73,RECOVERED
T0016515,C00361,2026-01-01 15:47:10,4583.22,UPI,FAILED,NETWORK_ERROR,0,51.0,4.0,0.9272727272727272,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,67.82,10.0,0.6289,RETRY_NOW,0.5071,2324.36,1.5,2322.86,strong historical payment reliability; low recent failure rate,HIGH,388,0.6415469090909091,0,0.0,0.25,0.0,NOT_RECOVERED
T0039907,C00870,2026-01-01 15:54:45,810.56,UPI,FAILED,NETWORK_ERROR,0,42.0,4.0,0.9130434782608696,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,67.39,10.0,0.6248,RETRY_NOW,0.5038,408.39,1.5,406.89,strong historical payment reliability; low recent failure rate,MEDIUM,2339,0.6384452173913042,1,810.56,0.25,808.81,RECOVERED
T0011117,C00241,2026-01-01 15:59:59,7296.69,CARD,FAILED,BANK_DECLINE,0,57.0,9.0,0.8636363636363636,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,65.91,10.0,0.6105,RETRY_NOW,0.4396,3207.33,1.5,3205.83,low recent failure rate,HIGH,190,0.4719754545454545,0,0.0,0.25,0.0,NOT_RECOVERED
T0029092,C00635,2026-01-01 16:10:04,780.83,UPI,FAILED,BANK_DECLINE,0,52.0,3.0,0.9454545454545454,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,68.36,10.0,0.6342,RETRY_NOW,0.4566,356.55,1.5,355.05,strong historical payment reliability; low recent failure rate,MEDIUM,2470,0.5071101818181818,0,0.0,0.25,0.0,NOT_RECOVERED
T0015128,C00334,2026-01-01 16:21:42,4651.43,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,1.0991666666666666,1,NONE,2.0,2.0,0.0,1672.035,0.0,2.7818975081263253,1.0,1,1.0991666666666666,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,2604.4,1.0,2603.4,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,301,0.7147488999999999,1,4651.43,0.15,4650.28,RECOVERED
T0019493,C00429,2026-01-01 16:39:49,3634.57,CARD,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,0.9077777777777778,1,NONE,1.0,1.0,0.0,877.7,0.0,4.141016292582887,1.0,1,0.9077777777777778,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5283,1920.27,1.5,1918.77,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,555,0.6078205,1,3634.57,0.25,3632.82,RECOVERED
T0010004,C00218,2026-01-01 16:44:15,1688.77,CARD,FAILED,PAYMENT_TIMEOUT,3,3.0,0.0,1.0,4.392222222222222,1,NONE,3.0,3.0,0.0,4362.726666666667,0.0,0.3870904892811681,1.0,1,4.392222222222222,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.598,1009.93,1.5,1008.43,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1298,0.7524656,1,1688.77,0.25,1687.02,RECOVERED
T0003098,C00072,2026-01-01 16:57:29,407.41,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,1.1702777777777778,1,NONE,2.0,2.0,0.0,434.11,0.0,0.9384948515353252,1.0,1,1.1702777777777778,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,228.11,1.0,227.11,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2727,0.7147488999999999,1,407.41,0.15,406.26,RECOVERED
T0030581,C00666,2026-01-01 16:58:17,538.46,WALLET,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,5.055,1,NONE,1.0,1.0,0.0,590.91,0.0,0.9112385980944646,1.0,1,5.055,-1.0,1.0,80.48,12.21,0.7338,DELAYED_RETRY,0.557,299.9,1.0,298.9,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2581,0.7120182999999999,1,538.46,0.15,537.31,RECOVERED
T0019671,C00433,2026-01-01 17:00:05,2061.68,UPI,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,16.08416666666667,1,NONE,1.0,1.0,0.0,1820.69,0.0,1.1323619067496389,1.0,1,16.08416666666667,-1.0,1.0,80.48,12.21,0.7338,DELAYED_RETRY,0.557,1148.26,1.0,1147.26,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1133,0.7120182999999999,1,2061.68,0.15,2060.53,RECOVERED
T0031202,C00678,2026-01-01 17:20:19,1784.57,UPI,FAILED,BANK_DECLINE,0,63.0,4.0,0.9402985074626866,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,68.21,10.0,0.6327,RETRY_NOW,0.4555,812.95,1.5,811.45,strong historical payment reliability; low recent failure rate,MEDIUM,1580,0.5059862686567164,1,1784.57,0.25,1782.82,RECOVERED
T0035459,C00772,2026-01-01 17:34:26,1129.82,NETBANKING,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,5.251388888888889,1,NONE,3.0,3.0,0.0,1791.246666666667,0.0,0.6307450676809819,1.0,1,5.251388888888889,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.534,603.27,1.5,601.77,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1972,0.612472,1,1129.82,0.25,1128.07,RECOVERED
T0041192,C00898,2026-01-01 17:35:29,1472.94,UPI,FAILED,PAYMENT_TIMEOUT,1,1.0,0.0,1.0,14.061388888888889,1,NONE,1.0,1.0,0.0,407.47,0.0,3.6148428105136574,1.0,1,14.061388888888889,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5917,871.59,1.5,870.09,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1496,0.7467509,0,0.0,0.25,0.0,NOT_RECOVERED
T0035281,C00768,2026-01-01 17:37:28,555.21,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,6.954444444444444,1,NONE,2.0,2.0,0.0,1456.4250000000002,0.0,0.3812142746794376,1.0,1,6.954444444444444,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,310.87,1.0,309.87,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2557,0.7147488999999999,1,555.21,0.15,554.06,RECOVERED
T0013279,C00291,2026-01-01 17:45:35,400.63,NETBANKING,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,16.93638888888889,1,NONE,1.0,1.0,0.0,2417.67,0.0,0.1657091331736754,1.0,1,16.93638888888889,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5917,237.07,1.5,235.57,strong historical payment reliability; low recent failure rate; previous payment succeeded,LOW,2704,0.7467509,1,400.63,0.25,398.88,RECOVERED
T0012618,C00277,2026-01-01 18:03:24,2907.48,CARD,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,16.483888888888888,1,NONE,1.0,1.0,0.0,666.82,0.0,4.360217150055487,1.0,1,16.483888888888888,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5283,1536.13,1.5,1534.63,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,794,0.6078205,1,2907.48,0.25,2905.73,RECOVERED
T0000901,C00020,2026-01-01 18:17:51,1160.94,UPI,FAILED,BANK_DECLINE,2,2.0,0.0,1.0,5.246388888888889,1,NONE,2.0,2.0,0.0,2220.225,0.0,0.5228929500388475,1.0,1,5.246388888888889,-1.0,1.0,80.96,14.43,0.7377,RETRY_NOW,0.5311,616.63,1.5,615.13,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1946,0.6101515000000001,1,1160.94,0.25,1159.19,RECOVERED
T0036547,C00795,2026-01-01 18:45:04,2077.49,WALLET,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,6.708611111111111,1,NONE,2.0,2.0,0.0,679.0500000000001,0.0,3.059406523820042,1.0,1,6.708611111111111,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,1163.22,1.0,1162.22,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1116,0.7147488999999999,1,2077.49,0.15,2076.34,RECOVERED
T0022029,C00485,2026-01-01 18:53:48,982.64,UPI,FAILED,BANK_DECLINE,0,46.0,1.0,0.9787234042553192,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,69.36,10.0,0.6438,RETRY_NOW,0.4635,455.49,1.5,453.99,strong historical payment reliability; low recent failure rate,MEDIUM,2242,0.5143621276595745,0,0.0,0.25,0.0,NOT_RECOVERED
T0025821,C00569,2026-01-01 18:56:46,4239.61,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,14.372222222222222,1,NONE,1.0,1.0,0.0,5202.91,0.0,0.8148536107678203,1.0,1,14.372222222222222,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5283,2239.94,1.5,2238.44,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,415,0.6078205,0,0.0,0.25,0.0,NOT_RECOVERED
T0021088,C00464,2026-01-01 19:10:55,781.24,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,9.898055555555556,1,NONE,1.0,1.0,0.0,5482.36,0.0,0.1425006748918349,1.0,1,9.898055555555556,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5283,412.76,1.5,411.26,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2325,0.6078205,0,0.0,0.25,0.0,NOT_RECOVERED
T0002531,C00058,2026-01-01 19:37:40,1617.0,UPI,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,18.260277777777777,1,NONE,1.0,1.0,0.0,597.88,0.0,2.7045560982136885,1.0,1,18.260277777777777,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5917,956.84,1.5,955.34,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1371,0.7467509,1,1617.0,0.25,1615.25,RECOVERED
T0023523,C00517,2026-01-01 19:39:21,522.55,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,8.676666666666666,1,NONE,2.0,2.0,0.0,2635.99,0.0,0.1982367156172823,1.0,1,8.676666666666666,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,292.58,1.0,291.58,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2602,0.7147488999999999,0,0.0,0.15,0.0,NOT_RECOVERED
T0008940,C00193,2026-01-01 19:55:34,918.85,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,13.7025,1,NONE,1.0,1.0,0.0,772.2,0.0,1.1899119399119398,1.0,1,13.7025,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5283,485.46,1.5,483.96,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2175,0.6078205,1,918.85,0.25,917.1,RECOVERED
T0003888,C00086,2026-01-01 20:09:45,1303.37,UPI,FAILED,PAYMENT_TIMEOUT,0,67.0,3.0,0.9571428571428572,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,68.71,10.0,0.6375,RETRY_NOW,0.5141,670.04,1.5,668.54,strong historical payment reliability; low recent failure rate,MEDIUM,1840,0.648058,1,1303.37,0.25,1301.62,RECOVERED
T0010183,C00221,2026-01-01 20:26:09,889.34,UPI,FAILED,NETWORK_ERROR,2,1.0,1.0,0.5,16.04083333333333,1,NONE,2.0,1.0,1.0,1295.06,0.5,0.6867172177350856,1.0,1,16.04083333333333,16.15972222222222,1.0,55.96,24.43,0.5127,RETRY_NOW,0.4134,367.69,1.5,366.19,weak historical payment reliability; elevated recent failure rate; previous payment succeeded,MEDIUM,2446,0.5849640387499999,1,889.34,0.25,887.59,RECOVERED
T0012452,C00273,2026-01-01 20:35:44,937.47,UPI,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,15.810555555555556,1,NONE,1.0,1.0,0.0,1448.77,0.0,0.6470799367739531,1.0,1,15.810555555555556,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5917,554.74,1.5,553.24,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2059,0.7467509,1,937.47,0.25,935.72,RECOVERED
T0017874,C00392,2026-01-01 20:46:12,1308.97,UPI,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,20.480555555555554,1,NONE,1.0,1.0,0.0,3042.87,0.0,0.4301761166267372,1.0,1,20.480555555555554,-1.0,1.0,80.48,12.21,0.7338,DELAYED_RETRY,0.557,729.04,1.0,728.04,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1727,0.7120182999999999,1,1308.97,0.15,1307.82,RECOVERED
T0005558,C00122,2026-01-01 20:48:26,3627.08,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,12.606944444444444,1,NONE,1.0,1.0,0.0,1146.33,0.0,3.1640801514398125,1.0,1,12.606944444444444,-1.0,1.0,80.48,12.21,0.7338,DELAYED_RETRY,0.557,2020.12,1.0,2019.12,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,496,0.7120182999999999,1,3627.08,0.15,3625.93,RECOVERED
T0036346,C00791,2026-01-01 21:12:10,2934.57,WALLET,FAILED,NETWORK_ERROR,0,41.0,2.0,0.9534883720930232,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,68.6,10.0,0.6365,RETRY_NOW,0.5133,1506.24,1.5,1504.74,strong historical payment reliability; low recent failure rate,HIGH,815,0.6472613953488371,1,2934.57,0.25,2932.82,RECOVERED
T0037903,C00825,2026-01-01 21:22:09,1151.12,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,4.948333333333333,1,NONE,2.0,2.0,0.0,1115.505,0.0,1.03192724371473,1.0,1,4.948333333333333,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,644.53,1.0,643.53,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1885,0.7147488999999999,1,1151.12,0.15,1149.97,RECOVERED
T0037107,C00805,2026-01-01 21:30:00,512.23,UPI,FAILED,PAYMENT_TIMEOUT,0,49.0,1.0,0.98,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,69.4,10.0,0.6442,RETRY_NOW,0.5195,266.09,1.5,264.59,strong historical payment reliability; low recent failure rate,MEDIUM,2648,0.6530403999999999,0,0.0,0.25,0.0,NOT_RECOVERED
T0003666,C00082,2026-01-01 21:43:29,975.49,UPI,FAILED,BANK_DECLINE,2,2.0,0.0,1.0,12.956666666666669,1,NONE,2.0,2.0,0.0,764.015,0.0,1.2767943037767584,1.0,1,12.956666666666669,-1.0,1.0,80.96,14.43,0.7377,RETRY_NOW,0.5311,518.13,1.5,516.63,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2118,0.6101515000000001,1,975.49,0.25,973.74,RECOVERED
T0019632,C00432,2026-01-01 22:01:59,3487.77,CARD,FAILED,INSUFFICIENT_FUNDS,0,33.0,2.0,0.9428571428571428,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,68.29,10.0,0.6335,DELAYED_RETRY,0.4808,1677.01,1.0,1676.01,strong historical payment reliability; low recent failure rate,HIGH,691,0.611382,1,3487.77,0.15,3486.62,RECOVERED
T0008173,C00177,2026-01-01 22:02:35,643.32,UPI,FAILED,PAYMENT_TIMEOUT,1,1.0,0.0,1.0,4.906666666666666,1,NONE,1.0,1.0,0.0,1583.31,0.0,0.4063133561968282,1.0,1,4.906666666666666,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5917,380.68,1.5,379.18,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2409,0.7467509,1,643.32,0.25,641.57,RECOVERED
T0030460,C00663,2026-01-01 22:10:30,601.56,UPI,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,12.707777777777778,1,NONE,2.0,2.0,0.0,2222.935,0.0,0.270615200174544,1.0,1,12.707777777777778,-1.0,1.0,80.96,14.43,0.7377,RETRY_NOW,0.5949,357.86,1.5,356.36,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2467,0.7496147,1,601.56,0.25,599.81,RECOVERED
T0042522,C00929,2026-01-01 22:12:04,2107.63,UPI,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,13.598333333333333,1,NONE,2.0,2.0,0.0,759.69,0.0,2.7743290026194893,1.0,1,13.598333333333333,-1.0,1.0,80.96,14.43,0.7377,RETRY_NOW,0.5949,1253.79,1.5,1252.29,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1029,0.7496147,1,2107.63,0.25,2105.88,RECOVERED
T0002915,C00068,2026-01-01 22:18:50,1739.2,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,6.7619444444444445,1,NONE,2.0,2.0,0.0,1668.67,0.0,1.042267194831812,1.0,1,6.7619444444444445,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,973.8,1.0,972.8,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1347,0.7147488999999999,1,1739.2,0.15,1738.05,RECOVERED
T0038759,C00843,2026-01-01 22:36:43,617.1,CARD,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,21.48527777777777,1,NONE,1.0,1.0,0.0,2656.03,0.0,0.232339243156139,1.0,1,21.48527777777777,-1.0,1.0,80.48,12.21,0.7338,DELAYED_RETRY,0.557,343.7,1.0,342.7,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2499,0.7120182999999999,1,617.1,0.15,615.95,RECOVERED
T0030015,C00653,2026-01-01 22:46:25,5629.96,CARD,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,1.6236111111111111,1,NONE,3.0,3.0,0.0,2785.943333333334,0.0,2.0208451236744462,1.0,1,1.6236111111111111,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.534,3006.13,1.5,3004.63,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,227,0.5949728,0,0.0,0.25,0.0,NOT_RECOVERED
T0020657,C00454,2026-01-01 22:52:14,3008.79,UPI,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,19.3525,1,NONE,1.0,1.0,0.0,751.52,0.0,4.003606025122418,1.0,1,19.3525,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5917,1780.41,1.5,1778.91,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,619,0.7467509,0,0.0,0.25,0.0,NOT_RECOVERED
T0009580,C00209,2026-01-01 23:17:12,5157.96,CARD,FAILED,LIMIT_EXCEEDED,2,2.0,0.0,1.0,16.31888888888889,1,NONE,2.0,2.0,0.0,1743.885,0.0,2.9577409060803896,1.0,1,16.31888888888889,-1.0,1.0,80.96,14.43,0.7377,RETRY_NOW,0.5311,2739.62,1.5,2738.12,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,278,0.5578528,0,0.0,0.25,0.0,NOT_RECOVERED
T0029675,C00645,2026-01-01 23:17:35,1395.19,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,7.425833333333333,1,NONE,2.0,2.0,0.0,1290.605,0.0,1.0810356383246618,1.0,1,7.425833333333333,-1.0,1.0,80.96,14.43,0.7377,DELAYED_RETRY,0.5599,781.19,1.0,780.19,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1630,0.7147488999999999,1,1395.19,0.15,1394.04,RECOVERED
T0015672,C00346,2026-01-01 23:21:19,692.48,UPI,FAILED,INSUFFICIENT_FUNDS,5,5.0,0.0,1.0,0.1841666666666666,1,NONE,5.0,5.0,0.0,1629.374,0.0,0.4249975757560879,1.0,1,0.1841666666666666,-1.0,1.0,82.41,21.07,0.7493,DELAYED_RETRY,0.5687,393.83,1.0,392.83,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2369,0.7229161,0,0.0,0.15,0.0,NOT_RECOVERED
T0024132,C00530,2026-01-01 23:23:30,1466.37,NETBANKING,FAILED,BANK_DECLINE,0,39.0,1.0,0.975,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,69.25,10.0,0.6428,RETRY_NOW,0.4628,678.66,1.5,677.16,strong historical payment reliability; low recent failure rate,MEDIUM,1816,0.5135505,0,0.0,0.25,0.0,NOT_RECOVERED
T0027780,C00608,2026-01-01 23:23:51,1916.91,UPI,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,10.109444444444444,1,NONE,1.0,1.0,0.0,1293.53,0.0,1.4819215634735956,1.0,1,10.109444444444444,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5917,1134.31,1.5,1132.81,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,1153,0.7467509,1,1916.91,0.25,1915.16,RECOVERED
T0000864,C00019,2026-01-01 23:46:13,7259.32,CARD,FAILED,LIMIT_EXCEEDED,2,2.0,0.0,1.0,4.524722222222223,1,NONE,2.0,2.0,0.0,2386.005,0.0,3.0424579998784576,1.0,1,4.524722222222223,-1.0,1.0,80.96,14.43,0.7377,RETRY_NOW,0.5311,3855.74,1.5,3854.24,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,129,0.5578528,1,7259.32,0.25,7257.57,RECOVERED
T0008926,C00193,2026-01-02 00:12:13,1256.88,UPI,FAILED,INSUFFICIENT_FUNDS,2,1.0,1.0,0.5,4.2775,0,BANK_DECLINE,2.0,1.0,1.0,845.5250000000001,0.5,1.4865083823659857,1.0,2,17.98,4.2775,1.0,30.96,24.43,0.2527,DELAYED_RETRY,0.1918,241.07,1.0,240.07,weak historical payment reliability; elevated recent failure rate; repeated consecutive failures,LOW,2693,0.44016382718749997,1,1256.88,0.15,1255.73,RECOVERED
T0003559,C00080,2026-01-02 01:12:51,648.28,CARD,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,3.038055555555556,1,NONE,5.0,5.0,0.0,7301.436,0.0,0.0887880137551024,1.0,1,3.038055555555556,-1.0,1.0,82.41,21.07,0.7493,RETRY_NOW,0.5395,349.74,1.5,348.24,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2484,0.6171235,1,648.28,0.25,646.53,RECOVERED
T0045000,C00982,2026-01-02 01:17:53,2546.95,CARD,FAILED,LIMIT_EXCEEDED,1,1.0,0.0,1.0,24.749166666666667,1,NONE,1.0,1.0,0.0,3983.36,0.0,0.6393973931555269,1.0,1,24.749166666666667,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5283,1345.65,1.5,1344.15,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,950,0.5730879,0,0.0,0.25,0.0,NOT_RECOVERED
T0014082,C00309,2026-01-02 01:29:50,5834.1,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,21.16722222222222,1,NONE,1.0,1.0,0.0,394.9,0.0,14.773613573056473,1.0,1,21.16722222222222,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5283,3082.37,1.5,3080.87,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,213,0.5904542,1,5834.1,0.25,5832.35,RECOVERED
T0045022,C00982,2026-01-02 01:34:48,2962.13,CARD,FAILED,BANK_DECLINE,2,1.0,1.0,0.5,0.2819444444444444,0,LIMIT_EXCEEDED,2.0,1.0,1.0,3265.155,0.5,0.9071942985861317,1.0,2,25.031111111111112,0.2819444444444444,1.0,30.96,24.43,0.2527,RETRY_NOW,0.1819,538.94,1.5,537.44,weak historical payment reliability; elevated recent failure rate; repeated consecutive failures,MEDIUM,2085,0.3189705387499999,1,2962.13,0.25,2960.38,RECOVERED
T0027953,C00612,2026-01-02 01:35:34,2704.86,CARD,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,1.544166666666667,1,NONE,3.0,3.0,0.0,1144.8733333333332,0.0,2.3625845071652765,1.0,1,1.544166666666667,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.534,1444.27,1.5,1442.77,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,863,0.612472,1,2704.86,0.25,2703.11,RECOVERED
T0038409,C00836,2026-01-02 01:47:36,1553.27,NETBANKING,FAILED,NETWORK_ERROR,4,4.0,0.0,1.0,10.006666666666666,1,NONE,4.0,4.0,0.0,2723.4075000000003,0.0,0.5703406486175866,1.0,1,10.006666666666666,-1.0,1.0,81.93,18.86,0.7454,RETRY_NOW,0.6011,933.66,1.5,932.16,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,1406,0.7553294,1,1553.27,0.25,1551.52,RECOVERED
T0010540,C00229,2026-01-02 01:51:58,3025.42,WALLET,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,16.27888888888889,1,NONE,1.0,1.0,0.0,348.95,0.0,8.67006734489182,1.0,1,16.27888888888889,-1.0,1.0,80.48,12.21,0.7338,RETRY_NOW,0.5283,1598.44,1.5,1596.94,strong historical payment reliability; low recent failure rate; previous payment succeeded,HIGH,744,0.6078205,1,3025.42,0.25,3023.67,RECOVERED
T0018487,C00407,2026-01-02 02:18:17,2827.92,CARD,FAILED,PAYMENT_TIMEOUT,0,34.0,1.0,0.9714285714285714,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,69.14,10.0,0.6417,RETRY_NOW,0.5175,1463.35,1.5,1461.85,strong historical payment reliability; low recent failure rate,HIGH,848,0.651172,0,0.0,0.25,0.0,NOT_RECOVERED
T0027279,C00597,2026-01-02 02:25:03,923.36,UPI,FAILED,NETWORK_ERROR,3,3.0,0.0,1.0,0.8591666666666666,1,NONE,3.0,3.0,0.0,2341.9533333333334,0.0,0.3942691713185289,1.0,1,0.8591666666666666,-1.0,1.0,81.45,16.64,0.7416,RETRY_NOW,0.598,552.19,1.5,550.69,strong historical payment reliability; low recent failure rate; previous payment succeeded,MEDIUM,2064,0.7524656,0,0.0,0.25,0.0,NOT_RECOVERED
