transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share,base_recovery_probability,model_confidence,retry_now_probability,delayed_retry_probability,retry_now_expected_net,delayed_retry_expected_net,recommended_action,selected_recovery_probability,expected_recovery,uncertainty_penalty,risk_adjusted_recovery,intervention_cost,friction_cost,expected_net_recovery,decision_reason
T0033915,C00736,2026-01-01 15:46:26,1193.48,NETBANKING,FAILED,BANK_DECLINE,2,2.0,0.0,1.0,8.545,1,NONE,2.0,2.0,0.0,7833.16,0.0,0.1523625203621527,1.0,1,8.545,-1.0,1.0,0.7466666666666667,0.07916666666666666,0.7466666666666667,0.7966666666666667,479.0898311111111,511.5389269444445,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0016515,C00361,2026-01-01 15:47:10,4583.22,UPI,FAILED,NETWORK_ERROR,0,51.0,4.0,0.9272727272727272,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.8099999999999999,0.05,0.8899999999999999,0.7899999999999999,2139.759545,1899.3904949999999,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0039907,C00870,2026-01-01 15:54:45,810.56,UPI,FAILED,NETWORK_ERROR,0,42.0,4.0,0.9130434782608696,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.8021739130434783,0.05,0.8821739130434783,0.7821739130434783,373.65381565217393,331.3494156521739,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0011117,C00241,2026-01-01 15:59:59,7296.69,CARD,FAILED,BANK_DECLINE,0,57.0,9.0,0.8636363636363636,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.645,0.05,0.645,0.6950000000000001,2469.09165125,2660.87976375,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0029092,C00635,2026-01-01 16:10:04,780.83,UPI,FAILED,BANK_DECLINE,0,52.0,3.0,0.9454545454545454,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.69,0.05,0.69,0.74,281.1056675,301.852455,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0015128,C00334,2026-01-01 16:21:42,4651.43,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,1.0991666666666666,1,NONE,2.0,2.0,0.0,1672.035,0.0,2.7818975081263253,1.0,1,1.0991666666666666,-1.0,1.0,0.6366666666666667,0.07916666666666666,0.5766666666666667,0.7166666666666667,1445.5876667361113,1797.2144413194444,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0019493,C00429,2026-01-01 16:39:49,3634.57,CARD,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,0.9077777777777778,1,NONE,1.0,1.0,0.0,877.7,0.0,4.141016292582887,1.0,1,0.9077777777777778,-1.0,1.0,0.6433333333333333,0.05,0.6433333333333333,0.6933333333333334,1225.8260175,1321.4834800000003,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0010004,C00218,2026-01-01 16:44:15,1688.77,CARD,FAILED,PAYMENT_TIMEOUT,3,3.0,0.0,1.0,4.392222222222222,1,NONE,3.0,3.0,0.0,4362.726666666667,0.0,0.3870904892811681,1.0,1,4.392222222222222,-1.0,1.0,0.8500000000000001,0.11875,0.9000000000000001,0.8700000000000001,848.4401468750002,820.3504753125002,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0003098,C00072,2026-01-01 16:57:29,407.41,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,1.1702777777777778,1,NONE,2.0,2.0,0.0,434.11,0.0,0.9384948515353252,1.0,1,1.1702777777777778,-1.0,1.0,0.6766666666666667,0.07916666666666666,0.6166666666666667,0.7566666666666667,133.8128482638889,164.83927868055557,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0030581,C00666,2026-01-01 16:58:17,538.46,WALLET,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,5.055,1,NONE,1.0,1.0,0.0,590.91,0.0,0.9112385980944646,1.0,1,5.055,-1.0,1.0,0.6733333333333333,0.05,0.6133333333333333,0.7533333333333333,171.63412000000002,211.46093,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0019671,C00433,2026-01-01 17:00:05,2061.68,UPI,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,16.08416666666667,1,NONE,1.0,1.0,0.0,1820.69,0.0,1.1323619067496389,1.0,1,16.08416666666667,-1.0,1.0,0.6733333333333333,0.05,0.6133333333333333,0.7533333333333333,662.11096,813.8944399999999,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0031202,C00678,2026-01-01 17:20:19,1784.57,UPI,FAILED,BANK_DECLINE,0,63.0,4.0,0.9402985074626866,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.6871641791044776,0.05,0.6871641791044776,0.7371641791044776,642.0536040298507,689.1485665298508,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0035459,C00772,2026-01-01 17:34:26,1129.82,NETBANKING,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,5.251388888888889,1,NONE,3.0,3.0,0.0,1791.246666666667,0.0,0.6307450676809819,1.0,1,5.251388888888889,-1.0,1.0,0.73,0.11875,0.73,0.78,459.60493562499994,491.45458874999997,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0041192,C00898,2026-01-01 17:35:29,1472.94,UPI,FAILED,PAYMENT_TIMEOUT,1,1.0,0.0,1.0,14.061388888888889,1,NONE,1.0,1.0,0.0,407.47,0.0,3.6148428105136574,1.0,1,14.061388888888889,-1.0,1.0,0.7433333333333334,0.05,0.7933333333333334,0.7633333333333334,611.7295100000001,588.7807050000001,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0035281,C00768,2026-01-01 17:37:28,555.21,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,6.954444444444444,1,NONE,2.0,2.0,0.0,1456.4250000000002,0.0,0.3812142746794376,1.0,1,6.954444444444444,-1.0,1.0,0.6966666666666668,0.07916666666666666,0.6366666666666667,0.7766666666666667,188.98391312500002,231.175401875,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0013279,C00291,2026-01-01 17:45:35,400.63,NETBANKING,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,16.93638888888889,1,NONE,1.0,1.0,0.0,2417.67,0.0,0.1657091331736754,1.0,1,16.93638888888889,-1.0,1.0,0.8733333333333333,0.05,0.95,0.8533333333333333,198.0642125,177.98224,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0012618,C00277,2026-01-01 18:03:24,2907.48,CARD,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,16.483888888888888,1,NONE,1.0,1.0,0.0,666.82,0.0,4.360217150055487,1.0,1,16.483888888888888,-1.0,1.0,0.6433333333333333,0.05,0.6433333333333333,0.6933333333333334,980.25137,1056.8227200000001,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0000901,C00020,2026-01-01 18:17:51,1160.94,UPI,FAILED,BANK_DECLINE,2,2.0,0.0,1.0,5.246388888888889,1,NONE,2.0,2.0,0.0,2220.225,0.0,0.5228929500388475,1.0,1,5.246388888888889,-1.0,1.0,0.7266666666666667,0.07916666666666666,0.7266666666666667,0.7766666666666667,453.4513491666667,485.02254291666674,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0036547,C00795,2026-01-01 18:45:04,2077.49,WALLET,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,6.708611111111111,1,NONE,2.0,2.0,0.0,679.0500000000001,0.0,3.059406523820042,1.0,1,6.708611111111111,-1.0,1.0,0.5966666666666668,0.07916666666666666,0.5366666666666668,0.6766666666666667,599.8420521527779,757.0291092361111,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0022029,C00485,2026-01-01 18:53:48,982.64,UPI,FAILED,BANK_DECLINE,0,46.0,1.0,0.9787234042553192,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.7082978723404256,0.05,0.7082978723404256,0.7582978723404257,363.6509561702128,389.6952561702129,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0025821,C00569,2026-01-01 18:56:46,4239.61,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,14.372222222222222,1,NONE,1.0,1.0,0.0,5202.91,0.0,0.8148536107678203,1.0,1,14.372222222222222,-1.0,1.0,0.7233333333333333,0.05,0.7233333333333333,0.7733333333333333,1608.2418974999998,1719.7816599999999,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0021088,C00464,2026-01-01 19:10:55,781.24,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,9.898055555555556,1,NONE,1.0,1.0,0.0,5482.36,0.0,0.1425006748918349,1.0,1,9.898055555555556,-1.0,1.0,0.7433333333333333,0.05,0.7433333333333333,0.7933333333333333,303.12891,323.88646,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0002531,C00058,2026-01-01 19:37:40,1617.0,UPI,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,18.260277777777777,1,NONE,1.0,1.0,0.0,597.88,0.0,2.7045560982136885,1.0,1,18.260277777777777,-1.0,1.0,0.8133333333333332,0.05,0.8933333333333332,0.7933333333333332,756.6229999999999,671.9805,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0023523,C00517,2026-01-01 19:39:21,522.55,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,8.676666666666666,1,NONE,2.0,2.0,0.0,2635.99,0.0,0.1982367156172823,1.0,1,8.676666666666666,-1.0,1.0,0.6966666666666668,0.07916666666666666,0.6366666666666667,0.7766666666666667,177.7640690972222,217.48836701388888,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0008940,C00193,2026-01-01 19:55:34,918.85,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,13.7025,1,NONE,1.0,1.0,0.0,772.2,0.0,1.1899119399119398,1.0,1,13.7025,-1.0,1.0,0.7233333333333333,0.05,0.7233333333333333,0.7733333333333333,347.1832875,371.5531,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0003888,C00086,2026-01-01 20:09:45,1303.37,UPI,FAILED,PAYMENT_TIMEOUT,0,67.0,3.0,0.9571428571428572,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.7964285714285715,0.05,0.8464285714285715,0.8164285714285715,577.4350437500001,557.1569662500001,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0010183,C00221,2026-01-01 20:26:09,889.34,UPI,FAILED,NETWORK_ERROR,2,1.0,1.0,0.5,16.04083333333333,1,NONE,2.0,1.0,1.0,1295.06,0.5,0.6867172177350856,1.0,1,16.04083333333333,16.15972222222222,1.0,0.4783333333333334,0.07916666666666666,0.5583333333333333,0.45833333333333337,266.17911493055556,218.44181076388892,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0012452,C00273,2026-01-01 20:35:44,937.47,UPI,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,15.810555555555556,1,NONE,1.0,1.0,0.0,1448.77,0.0,0.6470799367739531,1.0,1,15.810555555555556,-1.0,1.0,0.8533333333333333,0.05,0.9333333333333332,0.8333333333333333,457.6103,408.643125,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0017874,C00392,2026-01-01 20:46:12,1308.97,UPI,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,20.480555555555554,1,NONE,1.0,1.0,0.0,3042.87,0.0,0.4301761166267372,1.0,1,20.480555555555554,-1.0,1.0,0.6933333333333334,0.05,0.6333333333333333,0.7733333333333333,433.482525,529.94182,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0005558,C00122,2026-01-01 20:48:26,3627.08,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,12.606944444444444,1,NONE,1.0,1.0,0.0,1146.33,0.0,3.1640801514398125,1.0,1,12.606944444444444,-1.0,1.0,0.5933333333333334,0.05,0.5333333333333334,0.6733333333333333,1013.8324000000002,1280.6727799999999,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0036346,C00791,2026-01-01 21:12:10,2934.57,WALLET,FAILED,NETWORK_ERROR,0,41.0,2.0,0.9534883720930232,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.8244186046511627,0.05,0.9044186046511626,0.8044186046511627,1391.6418449418604,1237.8269199418605,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0037903,C00825,2026-01-01 21:22:09,1151.12,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,4.948333333333333,1,NONE,2.0,2.0,0.0,1115.505,0.0,1.03192724371473,1.0,1,4.948333333333333,-1.0,1.0,0.6766666666666667,0.07916666666666666,0.6166666666666667,0.7566666666666667,381.27718611111106,468.48470944444443,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0037107,C00805,2026-01-01 21:30:00,512.23,UPI,FAILED,PAYMENT_TIMEOUT,0,49.0,1.0,0.98,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.8090000000000002,0.05,0.8590000000000002,0.8290000000000002,229.2529242500001,221.43530175000006,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0003666,C00082,2026-01-01 21:43:29,975.49,UPI,FAILED,BANK_DECLINE,2,2.0,0.0,1.0,12.956666666666669,1,NONE,2.0,2.0,0.0,764.015,0.0,1.2767943037767584,1.0,1,12.956666666666669,-1.0,1.0,0.7266666666666667,0.07916666666666666,0.7266666666666667,0.7766666666666667,380.73691930555555,407.30482659722225,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0019632,C00432,2026-01-01 22:01:59,3487.77,CARD,FAILED,INSUFFICIENT_FUNDS,0,33.0,2.0,0.9428571428571428,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.6385714285714287,0.05,0.5785714285714287,0.7185714285714286,1057.6601375000005,1314.2612325000002,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0008173,C00177,2026-01-01 22:02:35,643.32,UPI,FAILED,PAYMENT_TIMEOUT,1,1.0,0.0,1.0,4.906666666666666,1,NONE,1.0,1.0,0.0,1583.31,0.0,0.4063133561968282,1.0,1,4.906666666666666,-1.0,1.0,0.8433333333333333,0.05,0.8933333333333333,0.8633333333333333,299.96708,290.08479,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0030460,C00663,2026-01-01 22:10:30,601.56,UPI,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,12.707777777777778,1,NONE,2.0,2.0,0.0,2222.935,0.0,0.270615200174544,1.0,1,12.707777777777778,-1.0,1.0,0.8766666666666667,0.07916666666666666,0.95,0.8566666666666667,306.61216249999995,276.56693249999995,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0042522,C00929,2026-01-01 22:12:04,2107.63,UPI,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,13.598333333333333,1,NONE,2.0,2.0,0.0,759.69,0.0,2.7743290026194893,1.0,1,13.598333333333333,-1.0,1.0,0.8166666666666667,0.07916666666666666,0.8966666666666666,0.7966666666666666,1017.9770120138888,904.5028099305555,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0002915,C00068,2026-01-01 22:18:50,1739.2,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,6.7619444444444445,1,NONE,2.0,2.0,0.0,1668.67,0.0,1.042267194831812,1.0,1,6.7619444444444445,-1.0,1.0,0.6766666666666667,0.07916666666666666,0.6166666666666667,0.7566666666666667,576.9567222222222,708.5887888888889,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0038759,C00843,2026-01-01 22:36:43,617.1,CARD,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,21.485277777777775,1,NONE,1.0,1.0,0.0,2656.03,0.0,0.232339243156139,1.0,1,21.485277777777775,-1.0,1.0,0.6933333333333334,0.05,0.6333333333333333,0.7733333333333333,203.43575,249.0426,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0030015,C00653,2026-01-01 22:46:25,5629.96,CARD,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,1.6236111111111111,1,NONE,3.0,3.0,0.0,2785.943333333334,0.0,2.0208451236744462,1.0,1,1.6236111111111111,-1.0,1.0,0.69,0.11875,0.69,0.74,2171.23862375,2328.9515675000002,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0020657,C00454,2026-01-01 22:52:14,3008.79,UPI,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,19.3525,1,NONE,1.0,1.0,0.0,751.52,0.0,4.003606025122418,1.0,1,19.3525,-1.0,1.0,0.7733333333333333,0.05,0.8533333333333333,0.7533333333333333,1346.1879199999998,1188.476445,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0009580,C00209,2026-01-01 23:17:12,5157.96,CARD,FAILED,LIMIT_EXCEEDED,2,2.0,0.0,1.0,16.31888888888889,1,NONE,2.0,2.0,0.0,1743.885,0.0,2.9577409060803896,1.0,1,16.31888888888889,-1.0,1.0,0.6666666666666666,0.07916666666666666,0.6266666666666666,0.6966666666666667,1742.3568633333332,1937.4273108333332,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0029675,C00645,2026-01-01 23:17:35,1395.19,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,7.425833333333333,1,NONE,2.0,2.0,0.0,1290.605,0.0,1.0810356383246618,1.0,1,7.425833333333333,-1.0,1.0,0.6766666666666667,0.07916666666666666,0.6166666666666667,0.7566666666666667,462.4897836805556,568.1347615972222,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0015672,C00346,2026-01-01 23:21:19,692.48,UPI,FAILED,INSUFFICIENT_FUNDS,5,5.0,0.0,1.0,0.1841666666666666,1,NONE,5.0,5.0,0.0,1629.374,0.0,0.4249975757560879,1.0,1,0.1841666666666666,-1.0,1.0,0.7066666666666668,0.19791666666666666,0.6466666666666667,0.7866666666666667,266.4657777777778,324.7831111111111,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0024132,C00530,2026-01-01 23:23:30,1466.37,NETBANKING,FAILED,BANK_DECLINE,0,39.0,1.0,0.975,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.70625,0.05,0.70625,0.7562500000000001,541.9525015625,580.6947140625001,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0027780,C00608,2026-01-01 23:23:51,1916.91,UPI,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,10.109444444444444,1,NONE,1.0,1.0,0.0,1293.53,0.0,1.4819215634735956,1.0,1,10.109444444444444,-1.0,1.0,0.8533333333333333,0.05,0.9333333333333332,0.8333333333333333,937.5359000000001,837.148125,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0000864,C00019,2026-01-01 23:46:13,7259.32,CARD,FAILED,LIMIT_EXCEEDED,2,2.0,0.0,1.0,4.524722222222223,1,NONE,2.0,2.0,0.0,2386.005,0.0,3.0424579998784576,1.0,1,4.524722222222223,-1.0,1.0,0.6266666666666667,0.07916666666666666,0.5866666666666667,0.6566666666666667,2296.2280755555557,2570.668641388889,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0008926,C00193,2026-01-02 00:12:13,1256.88,UPI,FAILED,INSUFFICIENT_FUNDS,2,1.0,1.0,0.5,4.2775,0,BANK_DECLINE,2.0,1.0,1.0,845.5250000000001,0.5,1.4865083823659857,1.0,2,17.98,4.2775,1.0,0.23833333333333334,0.07916666666666666,0.17833333333333334,0.31833333333333336,119.19415083333334,214.39096083333337,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0003559,C00080,2026-01-02 01:12:51,648.28,CARD,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,3.038055555555556,1,NONE,5.0,5.0,0.0,7301.436,0.0,0.0887880137551024,1.0,1,3.038055555555556,-1.0,1.0,0.7566666666666667,0.19791666666666666,0.7566666666666667,0.8066666666666668,292.05814930555556,311.72278472222223,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0045000,C00982,2026-01-02 01:17:53,2546.95,CARD,FAILED,LIMIT_EXCEEDED,1,1.0,0.0,1.0,24.749166666666667,1,NONE,1.0,1.0,0.0,3983.36,0.0,0.6393973931555269,1.0,1,24.749166666666667,-1.0,1.0,0.7033333333333333,0.05,0.6633333333333332,0.7333333333333333,885.2253374999998,979.07575,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0014082,C00309,2026-01-02 01:29:50,5834.1,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,21.16722222222222,1,NONE,1.0,1.0,0.0,394.9,0.0,14.773613573056473,1.0,1,21.16722222222222,-1.0,1.0,0.6433333333333333,0.05,0.6433333333333333,0.6933333333333334,1968.7172750000002,2122.1124000000004,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0045022,C00982,2026-01-02 01:34:48,2962.13,CARD,FAILED,BANK_DECLINE,2,1.0,1.0,0.5,0.2819444444444444,0,LIMIT_EXCEEDED,2.0,1.0,1.0,3265.155,0.5,0.9071942985861317,1.0,2,25.031111111111112,0.2819444444444444,1.0,0.28833333333333333,0.07916666666666666,0.28833333333333333,0.3383333333333333,459.09777399305557,539.2635729513888,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0027953,C00612,2026-01-02 01:35:34,2704.86,CARD,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,1.544166666666667,1,NONE,3.0,3.0,0.0,1144.8733333333332,0.0,2.3625845071652765,1.0,1,1.544166666666667,-1.0,1.0,0.69,0.11875,0.69,0.74,1042.241433125,1118.1429862500001,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0038409,C00836,2026-01-02 01:47:36,1553.27,NETBANKING,FAILED,NETWORK_ERROR,4,4.0,0.0,1.0,10.006666666666666,1,NONE,4.0,4.0,0.0,2723.4075000000003,0.0,0.5703406486175866,1.0,1,10.006666666666666,-1.0,1.0,0.8633333333333333,0.15833333333333333,0.9433333333333332,0.8433333333333333,846.8747498611111,757.1645290277778,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0010540,C00229,2026-01-02 01:51:58,3025.42,WALLET,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,16.27888888888889,1,NONE,1.0,1.0,0.0,348.95,0.0,8.67006734489182,1.0,1,16.27888888888889,-1.0,1.0,0.6433333333333333,0.05,0.6433333333333333,0.6933333333333334,1020.0856050000001,1099.7528800000002,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0018487,C00407,2026-01-02 02:18:17,2827.92,CARD,FAILED,PAYMENT_TIMEOUT,0,34.0,1.0,0.9714285714285714,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0,0.8042857142857145,0.05,0.8542857142857145,0.8242857142857145,1266.5721200000005,1222.2823800000003,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0027279,C00597,2026-01-02 02:25:03,923.36,UPI,FAILED,NETWORK_ERROR,3,3.0,0.0,1.0,0.8591666666666666,1,NONE,3.0,3.0,0.0,2341.9533333333334,0.0,0.3942691713185289,1.0,1,0.8591666666666666,-1.0,1.0,0.88,0.11875,0.95,0.86,488.929275,442.69387,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
T0027757,C00607,2026-01-02 02:32:38,1807.97,CARD,FAILED,LIMIT_EXCEEDED,2,2.0,0.0,1.0,14.195555555555556,1,NONE,2.0,2.0,0.0,2238.025,0.0,0.8078417354587192,1.0,1,14.195555555555556,-1.0,1.0,0.7066666666666667,0.07916666666666666,0.6666666666666666,0.7366666666666667,648.616986111111,717.1555196527777,NO_ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABSTAIN_LOW_CONFIDENCE
