transaction_id,customer_id,timestamp,amount,payment_method,status,failure_reason,historical_transaction_count,historical_success_count,historical_failure_count,historical_success_rate,hours_since_previous_transaction,previous_transaction_success,previous_failure_reason,transactions_last_7d,successful_payments_last_7d,failed_payments_last_7d,avg_amount_last_7d,failure_rate_last_7d,amount_vs_recent_average,payment_momentum,failure_streak,hours_since_last_success,hours_since_last_failure,method_share
T0008926,C00193,2026-01-02 00:12:13,1256.88,UPI,FAILED,INSUFFICIENT_FUNDS,2,1.0,1.0,0.5,4.2775,0,BANK_DECLINE,2.0,1.0,1.0,845.5250000000001,0.5,1.4865083823659857,1.0,2,17.98,4.2775,1.0
T0003559,C00080,2026-01-02 01:12:51,648.28,CARD,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,3.0380555555555557,1,NONE,5.0,5.0,0.0,7301.436,0.0,0.08878801375510242,1.0,1,3.0380555555555557,-1.0,1.0
T0045000,C00982,2026-01-02 01:17:53,2546.95,CARD,FAILED,LIMIT_EXCEEDED,1,1.0,0.0,1.0,24.749166666666667,1,NONE,1.0,1.0,0.0,3983.36,0.0,0.6393973931555269,1.0,1,24.749166666666667,-1.0,1.0
T0014082,C00309,2026-01-02 01:29:50,5834.1,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,21.16722222222222,1,NONE,1.0,1.0,0.0,394.9,0.0,14.773613573056473,1.0,1,21.16722222222222,-1.0,1.0
T0045022,C00982,2026-01-02 01:34:48,2962.13,CARD,FAILED,BANK_DECLINE,2,1.0,1.0,0.5,0.28194444444444444,0,LIMIT_EXCEEDED,2.0,1.0,1.0,3265.1549999999997,0.5,0.9071942985861315,1.0,2,25.031111111111112,0.28194444444444444,1.0
T0027953,C00612,2026-01-02 01:35:34,2704.86,CARD,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,1.5441666666666667,1,NONE,3.0,3.0,0.0,1144.8733333333332,0.0,2.3625845071652765,1.0,1,1.5441666666666667,-1.0,1.0
T0038409,C00836,2026-01-02 01:47:36,1553.27,NETBANKING,FAILED,NETWORK_ERROR,4,4.0,0.0,1.0,10.006666666666666,1,NONE,4.0,4.0,0.0,2723.4075000000003,0.0,0.5703406486175866,1.0,1,10.006666666666666,-1.0,1.0
T0010540,C00229,2026-01-02 01:51:58,3025.42,WALLET,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,16.27888888888889,1,NONE,1.0,1.0,0.0,348.95,0.0,8.67006734489182,1.0,1,16.27888888888889,-1.0,1.0
T0018487,C00407,2026-01-02 02:18:17,2827.92,CARD,FAILED,PAYMENT_TIMEOUT,0,34.0,1.0,0.9714285714285714,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0027279,C00597,2026-01-02 02:25:03,923.36,UPI,FAILED,NETWORK_ERROR,3,3.0,0.0,1.0,0.8591666666666666,1,NONE,3.0,3.0,0.0,2341.9533333333334,0.0,0.39426917131852895,1.0,1,0.8591666666666666,-1.0,1.0
T0027757,C00607,2026-01-02 02:32:38,1807.97,CARD,FAILED,LIMIT_EXCEEDED,2,2.0,0.0,1.0,14.195555555555556,1,NONE,2.0,2.0,0.0,2238.025,0.0,0.8078417354587192,1.0,1,14.195555555555556,-1.0,1.0
T0016502,C00361,2026-01-02 02:58:49,492.75,UPI,FAILED,BANK_DECLINE,2,1.0,1.0,0.5,9.426388888888889,1,NONE,2.0,1.0,1.0,3286.775,0.5,0.1499189935423021,1.0,1,9.426388888888889,11.194166666666666,1.0
T0002482,C00057,2026-01-02 03:06:42,1688.72,UPI,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,16.75027777777778,1,NONE,1.0,1.0,0.0,983.12,0.0,1.717715029701359,1.0,1,16.75027777777778,-1.0,1.0
T0042574,C00931,2026-01-02 03:12:34,6715.02,CARD,FAILED,INSUFFICIENT_FUNDS,0,38.0,3.0,0.926829268292683,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0004048,C00089,2026-01-02 03:23:08,1601.58,UPI,FAILED,NETWORK_ERROR,3,1.0,2.0,0.3333333333333333,4.128055555555555,1,NONE,3.0,1.0,2.0,1567.8733333333332,0.6666666666666666,1.0214983353247074,1.0,1,4.128055555555555,13.329444444444444,1.0
T0005996,C00132,2026-01-02 03:29:25,1708.63,UPI,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,10.38111111111111,1,NONE,1.0,1.0,0.0,3797.75,0.0,0.44990586531498916,1.0,1,10.38111111111111,-1.0,1.0
T0006819,C00149,2026-01-02 03:33:07,1112.44,CARD,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,13.054444444444444,1,NONE,1.0,1.0,0.0,1701.38,0.0,0.6538457017244824,1.0,1,13.054444444444444,-1.0,1.0
T0039628,C00863,2026-01-02 03:48:54,1642.36,UPI,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,1.3225,1,NONE,2.0,2.0,0.0,4802.97,0.0,0.3419467537794323,1.0,1,1.3225,-1.0,1.0
T0023067,C00507,2026-01-02 03:50:05,455.29,NETBANKING,FAILED,LIMIT_EXCEEDED,1,1.0,0.0,1.0,1.0958333333333334,1,NONE,1.0,1.0,0.0,2581.24,0.0,0.17638421843765015,1.0,1,1.0958333333333334,-1.0,1.0
T0006788,C00148,2026-01-02 03:54:23,2840.78,UPI,FAILED,BANK_DECLINE,0,34.0,2.0,0.9444444444444444,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0002808,C00066,2026-01-02 03:56:39,1575.39,UPI,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,23.47833333333333,1,NONE,2.0,2.0,0.0,660.0150000000001,0.0,2.3869002977205063,1.0,1,23.47833333333333,-1.0,1.0
T0034506,C00749,2026-01-02 04:29:07,2750.81,CARD,FAILED,INSUFFICIENT_FUNDS,0,29.0,1.0,0.9666666666666667,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0002887,C00068,2026-01-02 04:52:57,846.93,CARD,FAILED,INSUFFICIENT_FUNDS,3,2.0,1.0,0.6666666666666666,6.568611111111111,0,INSUFFICIENT_FUNDS,3.0,2.0,1.0,1692.18,0.3333333333333333,0.5004964010920824,1.0,2,13.330555555555556,6.568611111111111,1.0
T0017735,C00389,2026-01-02 05:10:17,5331.68,CARD,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,16.73611111111111,1,NONE,1.0,1.0,0.0,2241.86,0.0,2.378239497560062,1.0,1,16.73611111111111,-1.0,1.0
T0036919,C00802,2026-01-02 05:15:18,1367.36,CARD,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,14.072777777777778,1,NONE,1.0,1.0,0.0,1039.59,0.0,1.3152877576736983,1.0,1,14.072777777777778,-1.0,1.0
T0033529,C00728,2026-01-02 05:16:48,6626.19,UPI,FAILED,PAYMENT_TIMEOUT,2,2.0,0.0,1.0,1.3719444444444444,1,NONE,2.0,2.0,0.0,2611.0,0.0,2.5377977786288777,1.0,1,1.3719444444444444,-1.0,1.0
T0008425,C00182,2026-01-02 05:26:44,2142.01,UPI,FAILED,PAYMENT_TIMEOUT,1,1.0,0.0,1.0,21.907222222222224,1,NONE,1.0,1.0,0.0,3077.32,0.0,0.6960634578139421,1.0,1,21.907222222222224,-1.0,1.0
T0005838,C00129,2026-01-02 05:35:00,2938.65,UPI,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,0.08722222222222223,1,NONE,2.0,2.0,0.0,752.1200000000001,0.0,3.907155773014944,1.0,1,0.08722222222222223,-1.0,1.0
T0015814,C00347,2026-01-02 05:44:14,4035.31,WALLET,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,6.656666666666666,1,NONE,2.0,2.0,0.0,3927.99,0.0,1.0273218618173672,1.0,1,6.656666666666666,-1.0,1.0
T0002849,C00067,2026-01-02 05:44:28,626.71,CARD,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,10.94361111111111,1,NONE,1.0,1.0,0.0,3313.01,0.0,0.1891663472189942,1.0,1,10.94361111111111,-1.0,1.0
T0034422,C00747,2026-01-02 05:45:09,2357.39,CARD,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,7.383611111111111,1,NONE,2.0,2.0,0.0,1156.72,0.0,2.0379953662078982,1.0,1,7.383611111111111,-1.0,1.0
T0004049,C00089,2026-01-02 06:04:49,3786.83,UPI,FAILED,PAYMENT_TIMEOUT,4,1.0,3.0,0.25,2.694722222222222,0,NETWORK_ERROR,4.0,1.0,3.0,1576.3,0.75,2.402353612890947,1.0,2,6.822777777777778,2.694722222222222,1.0
T0011675,C00255,2026-01-02 06:15:12,1000.64,CARD,FAILED,INSUFFICIENT_FUNDS,4,4.0,0.0,1.0,4.843055555555556,1,NONE,4.0,4.0,0.0,1917.675,0.0,0.5217985320766032,1.0,1,4.843055555555556,-1.0,1.0
T0007827,C00170,2026-01-02 06:21:51,462.58,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,23.349444444444444,1,NONE,2.0,2.0,0.0,1078.845,0.0,0.42877336410698474,1.0,1,23.349444444444444,-1.0,1.0
T0014550,C00320,2026-01-02 06:40:52,2280.21,NETBANKING,FAILED,BANK_DECLINE,2,1.0,1.0,0.5,5.3675,1,NONE,2.0,1.0,1.0,2325.065,0.5,0.9807080662261055,1.0,1,5.3675,27.9775,1.0
T0012186,C00268,2026-01-02 06:43:49,1299.16,WALLET,FAILED,NETWORK_ERROR,0,47.0,1.0,0.9791666666666666,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0024531,C00540,2026-01-02 06:47:44,943.14,WALLET,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,15.016111111111112,1,NONE,2.0,2.0,0.0,4709.535,0.0,0.20026180928690412,1.0,1,15.016111111111112,-1.0,1.0
T0042758,C00935,2026-01-02 06:52:41,526.85,UPI,FAILED,INSUFFICIENT_FUNDS,4,4.0,0.0,1.0,5.741666666666666,1,NONE,4.0,4.0,0.0,1079.17,0.0,0.4881992642493768,1.0,1,5.741666666666666,-1.0,1.0
T0011091,C00240,2026-01-02 06:58:25,1931.07,CARD,FAILED,LIMIT_EXCEEDED,1,1.0,0.0,1.0,8.575555555555555,1,NONE,1.0,1.0,0.0,679.25,0.0,2.8429444239970554,1.0,1,8.575555555555555,-1.0,1.0
T0010570,C00230,2026-01-02 07:46:32,2794.97,CARD,FAILED,BANK_DECLINE,0,39.0,3.0,0.9285714285714286,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0011833,C00260,2026-01-02 08:17:17,615.19,NETBANKING,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,3.2733333333333334,1,NONE,3.0,3.0,0.0,2643.3633333333332,0.0,0.23273001945753455,1.0,1,3.2733333333333334,-1.0,1.0
T0031219,C00679,2026-01-02 08:31:15,1438.13,CARD,FAILED,BANK_DECLINE,2,2.0,0.0,1.0,10.377222222222223,1,NONE,2.0,2.0,0.0,4042.875,0.0,0.3557196302136475,1.0,1,10.377222222222223,-1.0,1.0
T0004825,C00107,2026-01-02 08:36:53,4300.34,WALLET,FAILED,NETWORK_ERROR,5,5.0,0.0,1.0,3.0816666666666666,1,NONE,5.0,5.0,0.0,1227.292,0.0,3.503925716129495,1.0,1,3.0816666666666666,-1.0,1.0
T0040257,C00876,2026-01-02 09:01:35,2426.87,UPI,FAILED,NETWORK_ERROR,3,3.0,0.0,1.0,7.988333333333333,1,NONE,3.0,3.0,0.0,10302.78,0.0,0.23555486965653927,1.0,1,7.988333333333333,-1.0,1.0
T0022862,C00502,2026-01-02 09:08:12,2068.96,NETBANKING,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,23.456666666666667,1,NONE,1.0,1.0,0.0,1118.04,0.0,1.8505241315158671,1.0,1,23.456666666666667,-1.0,1.0
T0025100,C00551,2026-01-02 09:17:46,2311.31,CARD,FAILED,INSUFFICIENT_FUNDS,1,1.0,0.0,1.0,16.68027777777778,1,NONE,1.0,1.0,0.0,2494.11,0.0,0.9267073224516962,1.0,1,16.68027777777778,-1.0,1.0
T0038476,C00837,2026-01-02 09:51:14,1933.66,CARD,FAILED,LIMIT_EXCEEDED,1,1.0,0.0,1.0,10.622777777777777,1,NONE,1.0,1.0,0.0,2048.39,0.0,0.9439901581241854,1.0,1,10.622777777777777,-1.0,1.0
T0026615,C00586,2026-01-02 10:12:28,9345.51,UPI,FAILED,BANK_DECLINE,0,64.0,6.0,0.9142857142857143,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0016500,C00361,2026-01-02 10:20:25,2967.37,UPI,FAILED,INSUFFICIENT_FUNDS,3,1.0,2.0,0.3333333333333333,7.36,0,BANK_DECLINE,3.0,1.0,2.0,2355.4333333333334,0.6666666666666666,1.2597979140427096,1.0,2,16.78638888888889,7.36,1.0
T0028637,C00626,2026-01-02 10:38:01,2102.27,UPI,FAILED,BANK_DECLINE,6,6.0,0.0,1.0,3.275,1,NONE,6.0,6.0,0.0,1766.4350000000002,0.0,1.1901202138771025,1.0,1,3.275,-1.0,1.0
T0030867,C00671,2026-01-02 10:58:40,856.25,UPI,FAILED,NETWORK_ERROR,3,3.0,0.0,1.0,24.43027777777778,1,NONE,3.0,3.0,0.0,2242.0466666666666,0.0,0.3819055208485104,1.0,1,24.43027777777778,-1.0,1.0
T0006020,C00132,2026-01-02 11:22:27,267.68,UPI,FAILED,INSUFFICIENT_FUNDS,2,1.0,1.0,0.5,7.8838888888888885,0,INSUFFICIENT_FUNDS,2.0,1.0,1.0,2753.19,0.5,0.09722540035377145,1.0,2,18.265,7.8838888888888885,1.0
T0028429,C00622,2026-01-02 11:28:36,765.39,UPI,FAILED,BANK_DECLINE,0,21.0,2.0,0.9130434782608695,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0021796,C00480,2026-01-02 11:40:06,1638.01,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,26.474722222222223,1,NONE,2.0,2.0,0.0,3127.67,0.0,0.5237157372740731,1.0,1,26.474722222222223,-1.0,1.0
T0028736,C00629,2026-01-02 11:44:52,1620.58,CARD,FAILED,INSUFFICIENT_FUNDS,4,4.0,0.0,1.0,2.618888888888889,1,NONE,4.0,4.0,0.0,2215.5275,0.0,0.7314646286268168,1.0,1,2.618888888888889,-1.0,1.0
T0018217,C00401,2026-01-02 11:48:10,476.02,UPI,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,1.7883333333333333,1,NONE,3.0,3.0,0.0,2111.7166666666667,0.0,0.2254184983780968,1.0,1,1.7883333333333333,-1.0,1.0
T0009420,C00205,2026-01-02 12:28:51,6727.76,UPI,FAILED,BANK_DECLINE,2,2.0,0.0,1.0,10.75611111111111,1,NONE,2.0,2.0,0.0,4303.115,0.0,1.5634627473353606,1.0,1,10.75611111111111,-1.0,1.0
T0039852,C00869,2026-01-02 12:37:55,3286.22,CARD,FAILED,BANK_DECLINE,2,2.0,0.0,1.0,29.970277777777778,1,NONE,2.0,2.0,0.0,2107.39,0.0,1.5593791372266168,1.0,1,29.970277777777778,-1.0,1.0
T0019943,C00439,2026-01-02 12:42:28,2509.1,UPI,FAILED,NETWORK_ERROR,4,4.0,0.0,1.0,3.525,1,NONE,4.0,4.0,0.0,1331.0075,0.0,1.88511334459047,1.0,1,3.525,-1.0,1.0
T0031891,C00693,2026-01-02 12:42:56,2065.69,CARD,FAILED,INSUFFICIENT_FUNDS,4,4.0,0.0,1.0,7.360833333333333,1,NONE,4.0,4.0,0.0,1203.2849999999999,0.0,1.7167088428759607,1.0,1,7.360833333333333,-1.0,1.0
T0007170,C00157,2026-01-02 12:42:56,10058.29,UPI,FAILED,PAYMENT_TIMEOUT,4,4.0,0.0,1.0,1.143888888888889,1,NONE,4.0,4.0,0.0,3179.8825,0.0,3.163101152322452,1.0,1,1.143888888888889,-1.0,1.0
T0013540,C00296,2026-01-02 12:45:13,4389.34,CARD,FAILED,INSUFFICIENT_FUNDS,0,55.0,2.0,0.9649122807017544,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0043631,C00951,2026-01-02 12:47:55,1293.87,CARD,FAILED,NETWORK_ERROR,5,5.0,0.0,1.0,2.9186111111111113,1,NONE,5.0,5.0,0.0,1762.318,0.0,0.7341864521613012,1.0,1,2.9186111111111113,-1.0,1.0
T0040294,C00878,2026-01-02 13:34:31,1935.87,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,24.0825,1,NONE,2.0,2.0,0.0,1403.695,0.0,1.3791243824335058,1.0,1,24.0825,-1.0,1.0
T0034216,C00744,2026-01-02 13:39:28,3240.49,UPI,FAILED,LIMIT_EXCEEDED,3,3.0,0.0,1.0,19.608055555555556,1,NONE,3.0,3.0,0.0,2100.27,0.0,1.5428921043484884,1.0,1,19.608055555555556,-1.0,1.0
T0042148,C00921,2026-01-02 13:42:46,3379.87,UPI,FAILED,INSUFFICIENT_FUNDS,0,32.0,0.0,1.0,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0008053,C00174,2026-01-02 13:44:55,917.72,UPI,FAILED,PAYMENT_TIMEOUT,2,2.0,0.0,1.0,7.120833333333334,1,NONE,2.0,2.0,0.0,1370.765,0.0,0.6694947711679244,1.0,1,7.120833333333334,-1.0,1.0
T0010321,C00224,2026-01-02 13:46:19,2932.46,WALLET,FAILED,LIMIT_EXCEEDED,1,1.0,0.0,1.0,16.675833333333333,1,NONE,1.0,1.0,0.0,1609.34,0.0,1.8221506953160924,1.0,1,16.675833333333333,-1.0,1.0
T0000839,C00018,2026-01-02 13:49:09,324.96,NETBANKING,FAILED,PAYMENT_TIMEOUT,2,2.0,0.0,1.0,6.679444444444444,1,NONE,2.0,2.0,0.0,4873.4,0.0,0.0666803463700907,1.0,1,6.679444444444444,-1.0,1.0
T0011964,C00263,2026-01-02 14:29:11,1289.71,CARD,FAILED,BANK_DECLINE,2,2.0,0.0,1.0,32.051944444444445,1,NONE,2.0,2.0,0.0,3109.395,0.0,0.4147784376060295,1.0,1,32.051944444444445,-1.0,1.0
T0007251,C00158,2026-01-02 14:37:05,1217.88,CARD,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,20.285833333333333,1,NONE,2.0,2.0,0.0,9510.605,0.0,0.12805494497984093,1.0,1,20.285833333333333,-1.0,1.0
T0024269,C00534,2026-01-02 14:45:29,2989.61,CARD,FAILED,BANK_DECLINE,6,6.0,0.0,1.0,2.7744444444444443,1,NONE,6.0,6.0,0.0,1498.3416666666665,0.0,1.9952792253658214,1.0,1,2.7744444444444443,-1.0,1.0
T0004942,C00110,2026-01-02 16:10:50,915.23,CARD,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,11.8425,1,NONE,3.0,3.0,0.0,1091.7666666666667,0.0,0.8383018349464172,1.0,1,11.8425,-1.0,1.0
T0032639,C00710,2026-01-02 16:12:59,1031.74,UPI,FAILED,NETWORK_ERROR,1,0.0,1.0,0.0,25.763333333333332,0,INSUFFICIENT_FUNDS,1.0,0.0,1.0,932.84,1.0,1.1060203250289438,1.0,2,-1.0,25.763333333333332,1.0
T0010412,C00227,2026-01-02 16:26:57,817.41,NETBANKING,FAILED,PAYMENT_TIMEOUT,5,5.0,0.0,1.0,0.4738888888888889,1,NONE,5.0,5.0,0.0,1339.6560000000002,0.0,0.6101641018291262,1.0,1,0.4738888888888889,-1.0,1.0
T0009771,C00214,2026-01-02 16:37:31,461.34,UPI,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,6.5675,1,NONE,3.0,3.0,0.0,1538.4266666666665,0.0,0.2998777972300706,1.0,1,6.5675,-1.0,1.0
T0038915,C00847,2026-01-02 16:37:51,1699.39,CARD,FAILED,LIMIT_EXCEEDED,3,3.0,0.0,1.0,14.921944444444444,1,NONE,3.0,3.0,0.0,3917.2166666666667,0.0,0.43382588827951823,1.0,1,14.921944444444444,-1.0,1.0
T0036223,C00788,2026-01-02 17:15:02,1151.65,CARD,FAILED,BANK_DECLINE,5,5.0,0.0,1.0,3.9477777777777776,1,NONE,5.0,5.0,0.0,1364.49,0.0,0.844014979955881,1.0,1,3.9477777777777776,-1.0,1.0
T0045527,C00992,2026-01-02 17:33:12,2017.59,UPI,FAILED,PAYMENT_TIMEOUT,3,3.0,0.0,1.0,31.215,1,NONE,3.0,3.0,0.0,1786.79,0.0,1.1291701878788218,1.0,1,31.215,-1.0,1.0
T0033285,C00723,2026-01-02 18:14:07,5338.31,CARD,FAILED,NETWORK_ERROR,2,2.0,0.0,1.0,3.237222222222222,1,NONE,2.0,2.0,0.0,1127.885,0.0,4.733026860007891,1.0,1,3.237222222222222,-1.0,1.0
T0017414,C00382,2026-01-02 18:16:32,3111.27,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,22.308611111111112,1,NONE,2.0,2.0,0.0,1044.175,0.0,2.9796442167261237,1.0,1,22.308611111111112,-1.0,1.0
T0007945,C00173,2026-01-02 18:26:42,1623.52,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,35.80222222222222,1,NONE,1.0,1.0,0.0,726.46,0.0,2.2348374308289514,1.0,1,35.80222222222222,-1.0,1.0
T0002790,C00066,2026-01-02 18:31:13,3046.71,UPI,FAILED,BANK_DECLINE,3,2.0,1.0,0.6666666666666666,14.57611111111111,0,NETWORK_ERROR,3.0,2.0,1.0,965.14,0.3333333333333333,3.1567544604927784,1.0,2,38.05444444444444,14.57611111111111,1.0
T0025752,C00567,2026-01-02 18:43:12,3027.33,CARD,FAILED,INSUFFICIENT_FUNDS,4,4.0,0.0,1.0,5.208888888888889,1,NONE,4.0,4.0,0.0,1946.3825,0.0,1.5553623195851791,1.0,1,5.208888888888889,-1.0,1.0
T0015097,C00333,2026-01-02 18:49:03,3596.38,NETBANKING,FAILED,NETWORK_ERROR,1,1.0,0.0,1.0,33.63583333333333,1,NONE,1.0,1.0,0.0,1679.71,0.0,2.141071970756857,1.0,1,33.63583333333333,-1.0,1.0
T0003669,C00082,2026-01-02 19:02:54,891.24,UPI,FAILED,BANK_DECLINE,3,2.0,1.0,0.6666666666666666,21.323611111111113,0,BANK_DECLINE,3.0,2.0,1.0,834.5066666666667,0.3333333333333333,1.067984278136384,1.0,2,34.280277777777776,21.323611111111113,1.0
T0044276,C00965,2026-01-02 19:42:19,2588.38,UPI,FAILED,PAYMENT_TIMEOUT,3,3.0,0.0,1.0,20.824166666666667,1,NONE,3.0,3.0,0.0,5180.323333333334,0.0,0.49965607037398563,1.0,1,20.824166666666667,-1.0,1.0
T0045789,C00999,2026-01-02 19:50:58,368.37,UPI,FAILED,INSUFFICIENT_FUNDS,3,3.0,0.0,1.0,22.248055555555556,1,NONE,3.0,3.0,0.0,1268.07,0.0,0.29049658141900686,1.0,1,22.248055555555556,-1.0,1.0
T0004473,C00098,2026-01-02 20:04:37,1483.38,UPI,FAILED,INSUFFICIENT_FUNDS,2,2.0,0.0,1.0,0.31527777777777777,1,NONE,2.0,2.0,0.0,1266.945,0.0,1.17083219871423,1.0,1,0.31527777777777777,-1.0,1.0
T0034822,C00757,2026-01-02 20:07:37,614.08,UPI,FAILED,BANK_DECLINE,4,4.0,0.0,1.0,2.6455555555555557,1,NONE,4.0,4.0,0.0,1611.8425,0.0,0.3809801515966976,1.0,1,2.6455555555555557,-1.0,1.0
T0026723,C00587,2026-01-02 20:13:54,475.23,UPI,FAILED,PAYMENT_TIMEOUT,8,8.0,0.0,1.0,8.539166666666667,1,NONE,8.0,8.0,0.0,3960.2837499999996,0.0,0.11999897734600458,1.0,1,8.539166666666667,-1.0,1.0
T0030698,C00668,2026-01-02 20:25:57,4351.25,CARD,FAILED,NETWORK_ERROR,0,67.0,4.0,0.9436619718309859,-1.0,-1,NONE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.0,1.0
T0022736,C00500,2026-01-02 20:35:01,1494.51,UPI,FAILED,INSUFFICIENT_FUNDS,3,3.0,0.0,1.0,4.261388888888889,1,NONE,3.0,3.0,0.0,959.0799999999999,0.0,1.5582745964883014,1.0,1,4.261388888888889,-1.0,1.0
T0005354,C00118,2026-01-02 20:36:24,1041.45,UPI,FAILED,NETWORK_ERROR,3,3.0,0.0,1.0,10.306944444444444,1,NONE,3.0,3.0,0.0,933.3433333333332,0.0,1.1158273304214599,1.0,1,10.306944444444444,-1.0,1.0
T0011053,C00240,2026-01-02 21:00:41,534.21,CARD,FAILED,LIMIT_EXCEEDED,3,2.0,1.0,0.6666666666666666,5.110555555555556,1,NONE,3.0,2.0,1.0,1222.4066666666668,0.3333333333333333,0.4370149595606481,1.0,1,5.110555555555556,14.037777777777778,1.0
T0012162,C00267,2026-01-02 21:03:03,1261.67,WALLET,FAILED,LIMIT_EXCEEDED,3,3.0,0.0,1.0,2.831111111111111,1,NONE,3.0,3.0,0.0,1220.3133333333333,0.0,1.0338902030626016,1.0,1,2.831111111111111,-1.0,1.0
T0008438,C00182,2026-01-02 21:11:40,2259.41,UPI,FAILED,PAYMENT_TIMEOUT,5,4.0,1.0,0.8,1.113611111111111,1,NONE,5.0,4.0,1.0,2566.202,0.2,0.8804490059628975,1.0,1,1.113611111111111,15.748888888888889,1.0
T0041070,C00894,2026-01-02 21:17:28,1008.6,CARD,FAILED,INSUFFICIENT_FUNDS,6,6.0,0.0,1.0,0.7786111111111111,1,NONE,6.0,6.0,0.0,2044.7516666666668,0.0,0.4932628330579671,1.0,1,0.7786111111111111,-1.0,1.0
T0038648,C00841,2026-01-02 21:37:08,799.13,CARD,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,1.4913888888888889,1,NONE,3.0,3.0,0.0,2129.57,0.0,0.37525415929037315,1.0,1,1.4913888888888889,-1.0,1.0
T0021195,C00467,2026-01-02 21:45:52,5692.71,UPI,FAILED,PAYMENT_TIMEOUT,3,2.0,1.0,0.6666666666666666,34.99916666666667,0,NETWORK_ERROR,3.0,2.0,1.0,1414.5966666666666,0.3333333333333333,4.024263688825319,1.0,2,43.55555555555556,34.99916666666667,1.0
T0014164,C00312,2026-01-02 21:46:05,12271.52,UPI,FAILED,INSUFFICIENT_FUNDS,5,5.0,0.0,1.0,3.026388888888889,1,NONE,5.0,5.0,0.0,1681.6560000000002,0.0,7.297283154224169,1.0,1,3.026388888888889,-1.0,1.0
T0021060,C00464,2026-01-02 21:49:51,948.0,UPI,FAILED,INSUFFICIENT_FUNDS,4,3.0,1.0,0.75,20.21527777777778,1,NONE,4.0,3.0,1.0,2466.3625,0.25,0.3843717215129568,1.0,1,20.21527777777778,26.648888888888887,1.0
T0031037,C00675,2026-01-02 21:52:02,2796.67,CARD,FAILED,BANK_DECLINE,3,3.0,0.0,1.0,2.392777777777778,1,NONE,3.0,3.0,0.0,2953.3933333333334,0.0,0.9469344866582846,1.0,1,2.392777777777778,-1.0,1.0
T0020180,C00444,2026-01-02 21:56:41,493.12,UPI,FAILED,BANK_DECLINE,1,1.0,0.0,1.0,17.661666666666665,1,NONE,1.0,1.0,0.0,119.74,0.0,4.1182562218139305,1.0,1,17.661666666666665,-1.0,1.0
